,Position,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,Winner,Loser,Compid,Event Date
235,1,Federica Frasca,Margherita Bianchin,Gabby Love,Maile Sellers,FIU,ULM,838,20180224
236,2,Anabela Sataric,Dorina Klinger,Grace Convey,Kayla Gallant,FIU,ULM,838,20180224
237,3,Erika Zembyla,Lina Bernier,Catherine Griffith,Rebecca Brown,ULM,FIU,838,20180224
238,4,Natalia Giron,Estefanie  Bethancourt,Allie Kemp,Bailey Smith,FIU,ULM,838,20180224
239,5,Erin Byrne,Mariana De Paula Silva,McKenna Webster,Holland Ponthieux,FIU,ULM,838,20180224
240,1,Tia Miric,Torrey Van Winden,Kenzie Maloney,Lauren Stivrins,Cal Poly SLO,Nebraska,839,20180224
241,2,Sam Manley,Emily Sonny,Kelly Hunter,Annika Albrecht,Cal Poly SLO,Nebraska,839,20180224
242,3,Raeann Greisen,Hannah Hubbard,Sami Slaughter,Jazz Sweat,Cal Poly SLO,Nebraska,839,20180224
243,4,Adlee Van Winden,Brayden Gruenewald,Chesney McClellan,Hayley Densberger,Cal Poly SLO,Nebraska,839,20180224
244,5,Macy Gordon,Heather Pembroke,Allie Havers,Jasmine Schmidt,Cal Poly SLO,Nebraska,839,20180224
245,1,Abril Bustamante,Terese Cannon,Katie Pyles,Molly Turner,USC,Grand Canyon,840,20180224
246,2,Haley Hallgren,Sammy Slater,Jessica Stansfield,Hannah Towne,USC,Grand Canyon,840,20180224
247,3,Joy Dennis,Brianna Sizemore,Bella Baumann,Taylor Jarzombek,Grand Canyon,USC,840,20180224
248,4,Jenna Belton,Jo Kremer,Emily Reinking,Jamie  Walsh,USC,Grand Canyon,840,20180224
249,5,Maja Kaiser,Katrina Kernochan,Jessica Clark,Madi Relaz,Grand Canyon,USC,840,20180224
250,1,Jessica Wooten,Aeriel Horton,Gabby Love,Maile Sellers,Houston Baptist,ULM,841,20180224
251,2,Kayla Armer,Tori Hinojosa,Grace Convey,Kayla Gallant,Houston Baptist,ULM,841,20180224
252,3,Bailey Banks,Katya Silveira,Catherine Griffith,Rebecca Brown,ULM,Houston Baptist,841,20180224
253,4,Danielle Wheeler,Brennan Miller,Bailey Smith,Allie Kemp,Houston Baptist,ULM,841,20180224
254,5,Meagan Carter,Kali Fluke,Holland Ponthieux,McKenna Webster,Houston Baptist,ULM,841,20180224
255,1,Sophie Peel,Kacy Ogden,Emily Fedonczak,Nichole LeFevre,Mercer,Huntingdon,842,20180224
256,2,Elli Gibson,Jessica Johnson,Bria Rochelle,Alexis Creasman,Mercer,Huntingdon,842,20180224
257,3,Amber Gibson,Gracie Garanich,Amy Tyma,Cheyenne Scarborough,Mercer,Huntingdon,842,20180224
258,4,Lela Mcintosh,Marina Chavez,Lexie DeVuyst,Shelby McAllister,Mercer,Huntingdon,842,20180224
259,5,Kylie Keeling,Emilee Wissmach,Kaitlyn Carter,Addison Genard,Mercer,Huntingdon,842,20180224
260,1,Abril Bustamante,Terese Cannon,Kwyn Johnson,Mia Rivera,USC,ASU,843,20180224
261,2,Haley Hallgren,Sammy Slater,Halle Parker,Kara  Woodard,USC,ASU,843,20180224
262,3,Joy Dennis,Brianna Sizemore,Katelyn Carballo,Ellyson Lundberg,ASU,USC,843,20180224
263,4,Jenna Belton,Jo Kremer,Katie Cross,Cierra Flood,USC,ASU,843,20180224
264,5,Alexandra Poletto,Peri Green,Kate  Baldwin,Samantha Plaster,ASU,USC,843,20180224
265,1,Laurel Weaver,Carly Kan,Nicole McNamara,Megan McNamara,Hawaii,UCLA,844,20180224
266,2,Emily Maglio,Ka'iwi Schucht,Lily Justine,Sarah Sponcil ,Hawaii,UCLA,844,20180224
267,3,Morgan Martin,Lea Monkhouse,Elise Zappia,Madi Yeomans,Hawaii,UCLA,844,20180224
268,4,Ari Homayun,Amy Ozee,Izzy Carey,Megan Muret,Hawaii,UCLA,844,20180224
269,5,Hannah Zalopany,Paige Dreeuws,Savvy Simo,Chanti Holroyd,Hawaii,UCLA,844,20180224
270,1,Kat McCullough,Jackie Woods,Jacey Smith,Kendall Bosse,Abilene Christian,Benedictine,845,20180224
271,2,Caitlan Sammons,Sydney Nelson,Brooke Riley,Lauren Walker,Abilene Christian,Benedictine,845,20180224
272,3,Megan Block,Dani Burke,Katelyn Mueller,Lexie Rawls,Benedictine,Abilene Christian,845,20180224
273,4,Anokina Mirzapour,Kassandra Renteria,Amy Weiss,Makenzie Kesler,Benedictine,Abilene Christian,845,20180224
274,5,Hayden Boucher,Madison Peters,Eighmy Dobbins,Kennedy Shelstead,Benedictine,Abilene Christian,845,20180224
275,1,Natalie Anselmo,Olivia Macdonald,Jackie Woods,Kat McCullough,Arizona,Benedictine,846,20180224
276,2,Olivia Hallaran,Kacey Nady,Caitlan Sammons,Sydney Nelson,Arizona,Benedictine,846,20180224
277,3,Candice Denny,Brooke Burling,Megan Block,Dani Burke,Arizona,Benedictine,846,20180224
278,4,Mia Mason,Jonny Baham,Anokina Mirzapour,Kassandra Renteria,Arizona,Benedictine,846,20180224
279,5,Makenna Martin,Caroline Cordes,Madison Peters,Hayden Boucher,Arizona,Benedictine,846,20180224
280,1,Nandyala Gama,Lyndi Scholl,Jacey Smith,Kendall Bosse,Abilene Christian,San Jose State University,847,20180224
281,2,Ciara Reistad,Julia Golbeck,Brooke Riley,Lauren Walker,San Jose State University,Abilene Christian,847,20180224
282,3,Jamie Hirai,Hayley Sturgeon,Katelyn Mueller,Lexie Rawls,San Jose State University,Abilene Christian,847,20180224
283,4,Thaliana Grajeda,Luiza Andrade,Amy Weiss,Makenzie Kesler,San Jose State University,Abilene Christian,847,20180224
284,5,Summer Avery,Breann Robinson,Paris Cosley,Peyton Boutwell,San Jose State University,Abilene Christian,847,20180224
285,1,Nandyala Gama,Lyndi Scholl,Jacey Smith,Kendall Bosse,San Jose State University,Abilene Christian,848,20180224
286,2,Ciara Reistad,Julia Golbeck,Lauren Walker,Brooke Riley,San Jose State University,Abilene Christian,848,20180224
287,3,Jamie Hirai,Hayley Sturgeon,Lexie Rawls,Katelyn Mueller,San Jose State University,Abilene Christian,848,20180224
288,4,Thaliana Grajeda,Luiza Andrade,Amy Weiss,Makenzie Kesler,San Jose State University,Abilene Christian,848,20180224
289,5,Breann Robinson,Summer Avery,Paris Cosley,Peyton Boutwell,San Jose State University,Abilene Christian,848,20180224
290,1,Malia Carr,Shaianne Palos,Caashyi McGruder,Xitaloli Gonzalez,Mt San Antonio College,Victor Valley College,849,20180223
291,2,Jordon Wilson,Sierra Lujan,Hanna Lopatriello,Mary  Flores,Mt San Antonio College,Victor Valley College,849,20180223
292,3,Lauren Quinonez,Alysha Tullar,Hylee Butterfield,Rachel Firm,Mt San Antonio College,Victor Valley College,849,20180223
293,4,Alyssa Bloomfield,Ashly Velazquez,Jenna Mendenhall,Ashley Iauregui,Mt San Antonio College,Victor Valley College,849,20180223
294,5,Kierra Coatney,Brianda Valdez,Mary Castillo,Arianna Williams,Mt San Antonio College,Victor Valley College,849,20180223
295,1,Khamis Berneker,Toso Leae,Malia Carr,Shaianne Palos,Mt San Antonio College,Cypress College,850,20180223
296,2,Kayla Owens,Penina Wilder,Sierra Lujan,Jordon Wilson,Cypress College,Mt San Antonio College,850,20180223
297,3,Jane Woodward,Brianna Georgopoulos,Alysha Tullar,Lauren Quinonez,Cypress College,Mt San Antonio College,850,20180223
298,4,Marina Pilkington,Jessika Tellez,Alyssa Bloomfield,Ashly Velazquez,Cypress College,Mt San Antonio College,850,20180223
299,5,Alicya Siler,Haylee Delgado,Brianda Valdez,Kierra Coatney,Mt San Antonio College,Cypress College,850,20180223
300,1,Emily Bible,Lindsey Knudsen,Maycie LaBass,Andie Shelton,Saint Mary's,Pacific,851,20180224
301,2,Morgan Hughes,Payton Rund,Taylor Poncetta,Hanne De Schrijver,Saint Mary's,Pacific,851,20180224
302,3,Sarah Chase,Mary Hernandez,Roni Long,Skylar Wine,Saint Mary's,Pacific,851,20180224
303,4,Lindsey Calvin,Kelsey Knudsen,Katrin Gotterba,Alex Holt,Pacific,Saint Mary's,851,20180224
304,5,Madi Wilkerson,Sienna Young,Ashlyn Fleming,Kaitlyn Lines,Saint Mary's,Pacific,851,20180224
305,1,Ashleigh Atsaros,Andrea Gonzalez,Kianna Nui,Noemi Ramos,Golden West College,Palomar College,852,20180223
306,2,Akimi Fujikura,Jasmine Gonzalez,Mikayla Seiler,Phebe Li,Palomar College,Golden West College,852,20180223
307,3,Amanda Sosa,Cherene Uale,Samantha Ranebaugh,Sara  Mitchell,Golden West College,Palomar College,852,20180223
308,4,Keilani Pearson,Erica Cantley,Christina Garcia,Mary Lozano,Golden West College,Palomar College,852,20180223
309,5,Melissa Martinez,Holly Hennessy,Forfeit 1,Forfeit 2,Golden West College,Palomar College,852,20180223
310,1,Ashleigh Atsaros,Andrea Gonzalez,Sophia Loiola,Jewel Yandall,Golden West College,El Camino College,853,20180223
311,2,Jasmine Gonzalez,Akimi Fujikura,Aiko Waters,Phina Leilua,El Camino College,Golden West College,853,20180223
312,3,Cherene Uale,Amanda Sosa,Sarah  Dyer,Jaylin Motley,Golden West College,El Camino College,853,20180223
313,4,Keilani Pearson,Erica Cantley,Natasha Dutko,Jossie Tomita,Golden West College,El Camino College,853,20180223
314,5,Melissa Martinez,Holly Hennessy,Kiana Takahashi,Glorious Owens,El Camino College,Golden West College,853,20180223
315,1,Federica Frasca,Margherita Bianchin,Haven Hill,Cassie House,FIU,TCU,854,20180225
316,2,Anabela Sataric,Dorina Klinger,Hannah Rogers,Molly Scheel,FIU,TCU,854,20180225
317,3,Erika Zembyla,Lina Bernier,Jaelyn Greene,Jillian Bergeson,TCU,FIU,854,20180225
318,4,Estefanie  Bethancourt,Natalia Giron,Jensyn Bledsoe,Avery Arellano,FIU,TCU,854,20180225
319,5,Mariana Dal Pozzo,Erin Byrne,Brooke Sassin,Jordan Westendorf,FIU,TCU,854,20180225
320,1,Natalie Anselmo,Olivia Macdonald,Jacey Smith,Kendall Bosse,Arizona,Abilene Christian,855,20180225
321,2,Kacey Nady,Olivia Hallaran,Brooke Riley,Lauren Walker,Arizona,Abilene Christian,855,20180225
322,3,Candice Denny,Brooke Burling,Katelyn Mueller,Lexie Rawls,Arizona,Abilene Christian,855,20180225
323,4,Mia Mason,Jonny Baham,Amy Weiss,Makenzie Kesler,Arizona,Abilene Christian,855,20180225
324,5,Makenna Martin,Caroline Cordes,Eighmy Dobbins,Kennedy Shelstead,Arizona,Abilene Christian,855,20180225
325,1,Fernanda Vido,Lyndi Scholl,Kat McCullough,Jackie Woods,San Jose State University,Benedictine,856,20180225
326,2,Ciara Reistad,Julia Golbeck,Caitlan Sammons,Sydney Nelson,San Jose State University,Benedictine,856,20180225
327,3,Jamie Hirai,Hayley Sturgeon,Dani Burke,Megan Block,San Jose State University,Benedictine,856,20180225
328,4,Breann Robinson,Luiza Andrade,Kassandra Renteria,Anokina Mirzapour,San Jose State University,Benedictine,856,20180225
329,5,Summer Avery,Kaitlynn Zdroik,Hayden Boucher,Madison Peters,San Jose State University,Benedictine,856,20180225
330,1,Abril Bustamante,Terese Cannon,Kelly Hunter,Lauren Stivrins,USC,Nebraska,857,20180225
331,2,Sammy Slater,Haley Hallgren,Kenzie Maloney,Annika Albrecht,USC,Nebraska,857,20180225
332,3,Joy Dennis,Brianna Sizemore,Sami Slaughter,Jazz Sweat,USC,Nebraska,857,20180225
333,4,Jenna Belton,Jo Kremer,Hayley Densberger,Anezka Szabo,USC,Nebraska,857,20180225
334,5,Lainy Thomas,Cammie Dorn,Allie Havers,Jasmine Schmidt,USC,Nebraska,857,20180225
335,1,Kwyn Johnson,Mia Rivera,Lauren Stivrins,Kelly Hunter,Nebraska,ASU,858,20180225
336,2,Sydney Palmer,Kara  Woodard,Kenzie Maloney,Annika Albrecht,Nebraska,ASU,858,20180225
337,3,Ellyson Lundberg,Katelyn Carballo,Jazz Sweat,Sami Slaughter,ASU,Nebraska,858,20180225
338,4,Cierra Flood,Katie Cross,Chesney McClellan,Hayley Densberger,ASU,Nebraska,858,20180225
339,5,Samantha Plaster,Kate  Baldwin,Jasmine Schmidt,Allie Havers,ASU,Nebraska,858,20180225
340,1,Haven Hill,Cassie House,Gabby Love,Grace Convey,TCU,ULM,859,20180225
341,2,Molly Scheel,Hannah Rogers,Maile Sellers,Kayla Gallant,TCU,ULM,859,20180225
342,3,Jaelyn Greene,Jillian Bergeson,Catherine Griffith,Rebecca Brown,TCU,ULM,859,20180225
343,4,Avery Arellano,Jensyn Bledsoe,Allie Kemp,Bailey Smith,TCU,ULM,859,20180225
344,5,Claire Doyle,Jordan Westendorf,Holland Ponthieux,Taylor  Meyer,TCU,ULM,859,20180225
345,1,Nicole McNamara,Megan McNamara,Kathryn Plummer,Sunny Villapando,Stanford,UCLA,860,20180225
346,2,Lily Justine,Sarah Sponcil ,Amelia Smith,Morgan Hentz,UCLA,Stanford,860,20180225
347,3,Madi Yeomans,Elise Zappia,Catherine Raquel,Payton Chang,UCLA,Stanford,860,20180225
348,4,Megan Muret,Izzy Carey,Kate Formico,Courtney Bowen,Stanford,UCLA,860,20180225
349,5,Savvy Simo,Mac May,Kat Anderson,Caitlin Keefe,UCLA,Stanford,860,20180225
350,1,Abril Bustamante,Terese Cannon,Torrey Van Winden,Tia Miric,USC,Cal Poly SLO,861,20180225
351,2,Haley Hallgren,Sammy Slater,Sam Manley,Emily Sonny,Cal Poly SLO,USC,861,20180225
352,3,Brianna Sizemore,Joy Dennis,Hannah Hubbard,Raeann Greisen,USC,Cal Poly SLO,861,20180225
353,4,Jenna Belton,Jo Kremer,Adlee Van Winden,Brayden Gruenewald,USC,Cal Poly SLO,861,20180225
354,5,Alexandra Poletto,Maja Kaiser,Heather Pembroke,Macy Gordon,Cal Poly SLO,USC,861,20180225
355,1,Torrey Van Winden,Tia Miric,Mia Rivera,Kwyn Johnson,Cal Poly SLO,ASU,862,20180225
356,2,Emily Sonny,Sam Manley,Natalie Braun,Frances Giedraitis,Cal Poly SLO,ASU,862,20180225
357,3,Hannah Hubbard,Raeann Greisen,Ellyson Lundberg,Katelyn Carballo,ASU,Cal Poly SLO,862,20180225
358,4,Adlee Van Winden,Brayden Gruenewald,Cierra Flood,Katie Cross,ASU,Cal Poly SLO,862,20180225
359,5,Heather Pembroke,Macy Gordon,Kate  Baldwin,Samantha Plaster,Cal Poly SLO,ASU,862,20180225
360,1,Gabby Love,Grace Convey,Gabby Atchley,Whitney Walker,ULM,Texas A&M; Kingsville,863,20180225
361,2,Kayla Gallant,Maile Sellers,Macy Berg,Madison Brabham,ULM,Texas A&M; Kingsville,863,20180225
362,3,Catherine Griffith,Rebecca Brown,Tenley Housler,Erin Umbel,ULM,Texas A&M; Kingsville,863,20180225
363,4,Allie Kemp,Bailey Smith,Haley Hutchinson ,Loren Washington,ULM,Texas A&M; Kingsville,863,20180225
364,5,Holland Ponthieux,Taylor  Meyer,Madeleine  Sims,Kyra Henderson ,ULM,Texas A&M; Kingsville,863,20180225
365,1,Federica Frasca,Margherita Bianchin,Gabby Atchley,Whitney Walker,FIU,Texas A&M; Kingsville,864,20180225
366,2,Anabela Sataric,Dorina Klinger,Madison Brabham,Macy Berg,FIU,Texas A&M; Kingsville,864,20180225
367,3,Lina Bernier,Erika Zembyla,Tenley Housler,Erin Umbel,FIU,Texas A&M; Kingsville,864,20180225
368,4,Estefanie  Bethancourt,Natalia Giron,Haley Hutchinson ,Loren Washington,FIU,Texas A&M; Kingsville,864,20180225
369,5,Erin Byrne,Mariana Dal Pozzo,Madeleine  Sims,Malee Sowa,FIU,Texas A&M; Kingsville,864,20180225
370,1,Natalie Anselmo,Olivia Macdonald,Fernanda Vido,Lyndi Scholl,Arizona,San Jose State University,865,20180225
371,2,Kacey Nady,Olivia Hallaran,Ciara Reistad,Julia Golbeck,Arizona,San Jose State University,865,20180225
372,3,Brooke Burling,Candice Denny,Jamie Hirai,Hayley Sturgeon,Arizona,San Jose State University,865,20180225
373,4,Jonny Baham,Mia Mason,Breann Robinson,Luiza Andrade,Arizona,San Jose State University,865,20180225
374,5,Makenna Martin,Caroline Cordes,Summer Avery,Kaitlynn Zdroik,Arizona,San Jose State University,865,20180225
375,1,Taryn Griffey,Chaney Howard,Courtney Krause,Kaity Reed,Southeastern,UNF,866,20180225
376,2,Courtney Miller,Brittany Pase,Keniah Rivera Santiago,Kelsey Morton,UNF,Southeastern,866,20180225
377,3,Casey Justice,Madilyn McCarty,Natalie Anderson,Kiana Sawtelle,UNF,Southeastern,866,20180225
378,4,Carolyn Cain,Blaire Register,Hannah Kinlaw,Emily Boehlein,UNF,Southeastern,866,20180225
379,5,Marissa Rogers,Nicole DeBolt,Hannah Kaszubowski,Abigail Weaver,UNF,Southeastern,866,20180225
380,1,Melissa Elias,Sorrel  Houghton,Carlee Baxter,Emily Bowen,Tampa,Webber,867,20180224
381,2,Leigh Buttner,Gabbi Pacatte,Amber Lake,Hannah Tannone,Webber,Tampa,867,20180224
382,3,Katie McKiel,Nicole Dominguez,Jessica Terry,Teryn Mills,Tampa,Webber,867,20180224
383,4,Alexandra Misca,Claire Blumenthal,Salla Rautiainen,Molly Fusarelli,Webber,Tampa,867,20180224
384,5,Sarah Moore,Taylor George,Laura Embry,Kaxandra Naranjo,Tampa,Webber,867,20180224
385,1,Megan McNamara,Nicole McNamara,Carly Kan,Laurel Weaver,UCLA,Hawaii,868,20180225
386,2,Sarah Sponcil ,Lily Justine,Ka'iwi Schucht,Emily Maglio,Hawaii,UCLA,868,20180225
387,3,Elise Zappia,Madi Yeomans,Morgan Martin,Lea Monkhouse,UCLA,Hawaii,868,20180225
388,4,Megan Muret,Izzy Carey,Ari Homayun,Amy Ozee,Hawaii,UCLA,868,20180225
389,5,Savvy Simo,Mac May,Hannah Zalopany,Paige Dreeuws,UCLA,Hawaii,868,20180225
390,1,Carly Kan,Laurel Weaver,Kathryn Plummer,Sunny Villapando,Stanford,Hawaii,869,20180225
391,2,Ka'iwi Schucht,Emily Maglio,Amelia Smith,Morgan Hentz,Hawaii,Stanford,869,20180225
392,3,Lea Monkhouse,Morgan Martin,Catherine Raquel,Payton Chang,Hawaii,Stanford,869,20180225
393,4,Ari Homayun,Amy Ozee,Kate Formico,Courtney Bowen,Stanford,Hawaii,869,20180225
394,5,Paige Dreeuws,Hannah Zalopany,Caitlin Keefe,Kat Anderson,Hawaii,Stanford,869,20180225
395,1,Torrey Van Winden,Tia Miric,Molly Turner,Katie Pyles,Grand Canyon,Cal Poly SLO,870,20180223
396,2,Emily Sonny,Sam Manley,Hannah Towne,Jessica Stansfield,Cal Poly SLO,Grand Canyon,870,20180223
397,3,Hannah Hubbard,Raeann Greisen,Bella Baumann,Taylor Jarzombek,Grand Canyon,Cal Poly SLO,870,20180223
398,4,Adlee Van Winden,Brayden Gruenewald,Natalie Honzovicova,Madi Relaz,Cal Poly SLO,Grand Canyon,870,20180223
399,5,Macy Gordon,Heather Pembroke,Jessica Clark,Katie Sarber,Cal Poly SLO,Grand Canyon,870,20180223
400,1,Savannah  Slattery,McKayla Ferris,Sydney Haynes,Emily Hansen,LMU,Cal State Bakersfield,871,20180224
401,2,Veronica Nederend,Maddie  Leiphardt ,Mattison Degarmo,Emily Lopes,LMU,Cal State Bakersfield,871,20180224
402,3,Sara Kovac,Jessie Prichard,Briannah Mariner,Sarah Garrow,LMU,Cal State Bakersfield,871,20180224
403,4,Kekai Whitford,Chloe Reinig,Brooke Boiseau,Aleksandra Djordjevic,LMU,Cal State Bakersfield,871,20180224
404,5,Bozena Culo,Emma Doud,Sydney Wicks,Hannah Manzanares,LMU,Cal State Bakersfield,871,20180224
405,1,Savannah  Slattery,McKayla Ferris,Kayla Tinker,Gabby Morrison,LMU,Vanguard,872,20180224
406,2,Veronica Nederend,Maddie  Leiphardt ,Kelli Dowell,Hannah Holder,LMU,Vanguard,872,20180224
407,3,Chloe Reinig,Kekai Whitford,Dani Erdelatz,Charity Dennis,LMU,Vanguard,872,20180224
408,4,Sara Kovac,Jessie Prichard,Karly Cantu,Eliana Johnson,LMU,Vanguard,872,20180224
409,5,Bozena Culo,Emma Doud,Karli Burk,Bree Bolton,LMU,Vanguard,872,20180224
410,1,Sydney Haynes,Emily Hansen,Gabby Morrison,Kayla Tinker,Cal State Bakersfield,Vanguard,873,20180224
411,2,Emily Lopes,Mattison Degarmo,Hannah Holder,Kelli Dowell,Cal State Bakersfield,Vanguard,873,20180224
412,3,Briannah Mariner,Sarah Garrow,Charity Dennis,Dani Erdelatz,Cal State Bakersfield,Vanguard,873,20180224
413,4,Brooke Boiseau,Aleksandra Djordjevic,Karly Cantu,Eliana Johnson,Cal State Bakersfield,Vanguard,873,20180224
414,5,Hannah Manzanares,Sydney Wicks,Karli Burk,Bree Bolton,Cal State Bakersfield,Vanguard,873,20180224
415,1,Emily Bowen,Carlee Baxter,Courtney Krause,Kaity Reed,Southeastern,Webber,874,20180225
416,2,Amber Lake,Hannah Tannone,Kelsey Morton,Keniah Rivera Santiago,Webber,Southeastern,874,20180225
417,3,Salla Rautiainen,Molly Fusarelli,Natalie Anderson,Kiana Sawtelle,Southeastern,Webber,874,20180225
418,4,Laura Embry,Kaxandra Naranjo,Emily Boehlein,Hannah Kinlaw,Webber,Southeastern,874,20180225
419,5,Teryn Mills,Jessica Terry,Abigail Weaver,Hannah Kaszubowski,Webber,Southeastern,874,20180225
420,1,Federica Frasca,Margherita Bianchin,Jessalyn Kinlaw,Gabrielle Dischler,FIU,FAU,875,20180227
421,2,Anabela Sataric,Dorina Klinger,Carly Scarborough,Brittany Pellitteri,FAU,FIU,875,20180227
422,3,Lina Bernier,Erika Zembyla,Nicole Navarro,Nicole Grant,FAU,FIU,875,20180227
423,4,Estefanie  Bethancourt,Natalia Giron,Erica Brok,Mackenzie Morris,FIU,FAU,875,20180227
424,5,Erin Byrne,Mariana Dal Pozzo,Kaila Dorish,Ashlan  Cunningham,FIU,FAU,875,20180227
425,1,Nicole McNamara,Megan McNamara,Corinne Quiggle,Deahna Kraft,UCLA,Pepperdine,876,20180228
426,2,Sarah Sponcil ,Lily Justine,Madalyn Roh,Brook Bauer,UCLA,Pepperdine,876,20180228
427,3,Madi Yeomans,Elise Zappia,Gigi Hernandez,Heidi Dyer,Pepperdine,UCLA,876,20180228
428,4,Savvy Simo,Mac May,Alexis Filippone,Skylar Caputo,Pepperdine,UCLA,876,20180228
429,5,Megan Muret,Izzy Carey,Nikki Lyons,Maddie Dilfer,UCLA,Pepperdine,876,20180228
430,1,Nicole McNamara,Megan McNamara,Corinne Quiggle,Deahna Kraft,UCLA,Pepperdine,877,20180228
431,2,Lily Justine,Sarah Sponcil ,Brook Bauer,Madalyn Roh,UCLA,Pepperdine,877,20180228
432,3,Madi Yeomans,Elise Zappia,Gigi Hernandez,Heidi Dyer,Pepperdine,UCLA,877,20180228
433,4,Mac May,Savvy Simo,Alexis Filippone,Skylar Caputo,Pepperdine,UCLA,877,20180228
434,5,Megan Muret,Izzy Carey,Maddie Dilfer,Nikki Lyons,UCLA,Pepperdine,877,20180228
435,1,Megan McNamara,Nicole McNamara,Abril Bustamante,Terese Cannon,UCLA,USC,878,20180228
436,2,Lily Justine,Sarah Sponcil ,Joy Dennis,Brianna Sizemore,UCLA,USC,878,20180228
437,3,Madi Yeomans,Elise Zappia,Haley Hallgren,Sammy Slater,USC,UCLA,878,20180228
438,4,Savvy Simo,Mac May,Jenna Belton,Jo Kremer,USC,UCLA,878,20180228
439,5,Izzy Carey,Megan Muret,Maja Kaiser,Alexandra Poletto,UCLA,USC,878,20180228
440,1,Brook Bauer,Madalyn Roh,Abril Bustamante,Terese Cannon,Pepperdine,USC,879,20180228
441,2,Corinne Quiggle,Deahna Kraft,Brianna Sizemore,Joy Dennis,Pepperdine,USC,879,20180228
442,3,Gigi Hernandez,Heidi Dyer,Haley Hallgren,Sammy Slater,USC,Pepperdine,879,20180228
