Division,Comp_id,Location,Date,College,First Name,Last Name,Position,Win/Loss,Score
NAIA,683,"Kingsville, Tx",2017-03-04,Missouri Baptist University,Kelly,Hughes,4,0,"21-10, 21-14"
DII,683,"Kingsville, Tx",2017-03-04,Texas A&M Kingsville,Malee,Sowa,4,1,"21-10, 21-14"
DII,683,"Kingsville, Tx",2017-03-04,Texas A&M Kingsville,Haley,Hutchinson ,4,1,"21-10, 21-14"
NAIA,683,"Kingsville, Tx",2017-03-04,Missouri Baptist University,Amanda,Thibodeaux,5,0,"15-21, 21-7, 15-8"
NAIA,683,"Kingsville, Tx",2017-03-04,Missouri Baptist University,Natalie,Hecht,5,0,"15-21, 21-7, 15-8"
DII,683,"Kingsville, Tx",2017-03-04,Texas A&M Kingsville,Paige,Lanam,5,1,"15-21, 21-7, 15-8"
DII,683,"Kingsville, Tx",2017-03-04,Texas A&M Kingsville,Madison,Brabham,5,1,"15-21, 21-7, 15-8"
NAIA,684,"Kingsville, Tx",2017-03-04,Missouri Baptist University,Hannah,Carey,1,1,"21-12, 21-9"
NAIA,684,"Kingsville, Tx",2017-03-04,Missouri Baptist University,Jen,Brendel,1,1,"21-12, 21-9"
DIII,684,"Kingsville, Tx",2017-03-04,Principia,Nikki,Matters,1,0,"21-12, 21-9"
DIII,684,"Kingsville, Tx",2017-03-04,Principia,Emily,Tippetts,1,0,"21-12, 21-9"
NAIA,684,"Kingsville, Tx",2017-03-04,Missouri Baptist University,Caterina,Cigarini,2,1,"21-10, 21-10"
NAIA,684,"Kingsville, Tx",2017-03-04,Missouri Baptist University,Kamden,Maas,2,1,"21-10, 21-10"
DIII,684,"Kingsville, Tx",2017-03-04,Principia,Sophia,Hathaway,2,0,"21-10, 21-10"
DIII,684,"Kingsville, Tx",2017-03-04,Principia,Cha Cha,Fisher,2,0,"21-10, 21-10"
NAIA,684,"Kingsville, Tx",2017-03-04,Missouri Baptist University,Sarah,Bolton,3,0,"12-21, 21-19, 15-12"
NAIA,684,"Kingsville, Tx",2017-03-04,Missouri Baptist University,Marija,Tosic,3,0,"12-21, 21-19, 15-12"
DIII,684,"Kingsville, Tx",2017-03-04,Principia,Noelle,Shoemake,3,1,"12-21, 21-19, 15-12"
DIII,684,"Kingsville, Tx",2017-03-04,Principia,Makena,Patterson,3,1,"12-21, 21-19, 15-12"
NAIA,684,"Kingsville, Tx",2017-03-04,Missouri Baptist University,Kelly,Wilson,4,1,"22-20, 21-18"
NAIA,684,"Kingsville, Tx",2017-03-04,Missouri Baptist University,Kelly,Hughes,4,1,"22-20, 21-18"
DIII,684,"Kingsville, Tx",2017-03-04,Principia,Devon,Marunde,4,0,"22-20, 21-18"
DIII,684,"Kingsville, Tx",2017-03-04,Principia,Amanda,Roberts,4,0,"22-20, 21-18"
NAIA,684,"Kingsville, Tx",2017-03-04,Missouri Baptist University,Natalie,Hecht,5,1,"21-19, 21-11"
NAIA,684,"Kingsville, Tx",2017-03-04,Missouri Baptist University,Amanda,Thibodeaux,5,1,"21-19, 21-11"
DIII,684,"Kingsville, Tx",2017-03-04,Principia,Mesa,Goebel,5,0,"21-19, 21-11"
DIII,684,"Kingsville, Tx",2017-03-04,Principia,Victoria,Vandiver,5,0,"21-19, 21-11"
DII,695,"Babson Park, Fl",2017-03-04,Eckerd ,Rachel,Cornatzer,1,0,"21-16, 21-17"
DII,695,"Babson Park, Fl",2017-03-04,Eckerd ,Stephanie,Bogda,1,0,"21-16, 21-17"
NAIA,695,"Babson Park, Fl",2017-03-04,Warner,Adrienne,Czaplewski,1,1,"21-16, 21-17"
NAIA,695,"Babson Park, Fl",2017-03-04,Warner,Thalia,Mendez,1,1,"21-16, 21-17"
DII,695,"Babson Park, Fl",2017-03-04,Eckerd ,Kaitlyn,Sibson,2,1,"18-21, 21-15, 15-10"
DII,695,"Babson Park, Fl",2017-03-04,Eckerd ,Madison ,Whiting,2,1,"18-21, 21-15, 15-10"
NAIA,695,"Babson Park, Fl",2017-03-04,Warner,Cat,Lind,2,0,"18-21, 21-15, 15-10"
NAIA,695,"Babson Park, Fl",2017-03-04,Warner,Angie,Pagan-Perez,2,0,"18-21, 21-15, 15-10"
DII,695,"Babson Park, Fl",2017-03-04,Eckerd ,Arielle,Erillo,3,1,"21-11, 21-12"
DII,695,"Babson Park, Fl",2017-03-04,Eckerd ,Mackenzie,Redner,3,1,"21-11, 21-12"
NAIA,695,"Babson Park, Fl",2017-03-04,Warner,Breighly,Bolton,3,0,"21-11, 21-12"
NAIA,695,"Babson Park, Fl",2017-03-04,Warner,Kaitlyn ,Hippchen,3,0,"21-11, 21-12"
DII,695,"Babson Park, Fl",2017-03-04,Eckerd ,Savanna,Cary,4,1,"21-12, 21-13"
DII,695,"Babson Park, Fl",2017-03-04,Eckerd ,Abigail,O'Ferrell,4,1,"21-12, 21-13"
NAIA,695,"Babson Park, Fl",2017-03-04,Warner,Vanessa,Boitnott,4,0,"21-12, 21-13"
NAIA,695,"Babson Park, Fl",2017-03-04,Warner,Raygen,Lee,4,0,"21-12, 21-13"
DII,695,"Babson Park, Fl",2017-03-04,Eckerd ,Keri,McMahon,5,1,"21-11, 21-13"
DII,695,"Babson Park, Fl",2017-03-04,Eckerd ,Katie,Arnette,5,1,"21-11, 21-13"
NAIA,695,"Babson Park, Fl",2017-03-04,Warner,Ivelisse,Saint-Clair,5,0,"21-11, 21-13"
NAIA,695,"Babson Park, Fl",2017-03-04,Warner,Ashley,Kube,5,0,"21-11, 21-13"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,Jacksonville State,Jae-Lyn,Visscher,1,1,"15-21, 21-15, 15-10"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,Jacksonville State,Katie,Will,1,1,"15-21, 21-15, 15-10"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,ULM,Hadley,Swartz,1,0,"15-21, 21-15, 15-10"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,ULM,Kori,Simpson,1,0,"15-21, 21-15, 15-10"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,Jacksonville State,Charis,Ludtke,2,0,"21-19, 20-22, 15-9"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,Jacksonville State,Hannah,Kirk,2,0,"21-19, 20-22, 15-9"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,ULM,Delaney,Driver,2,1,"21-19, 20-22, 15-9"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,ULM,Gabby,Love,2,1,"21-19, 20-22, 15-9"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,Jacksonville State,Maddie,Cloutier,3,0,"21-13, 21-16"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,Jacksonville State,Sadie,Anderson,3,0,"21-13, 21-16"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,ULM,Tara,Jenkins,3,1,"21-13, 21-16"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,ULM,Claire,Crossfield,3,1,"21-13, 21-16"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,Jacksonville State,Rachel,Perucki,4,0,"21-13, 18-21, 15-8"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,Jacksonville State,Hailey,Hughes,4,0,"21-13, 18-21, 15-8"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,ULM,Rebecca,Brown,4,1,"21-13, 18-21, 15-8"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,ULM,Ana,Ribeiro,4,1,"21-13, 18-21, 15-8"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,Jacksonville State,Mackenzie,Rombach,5,0,"21-15, 21-11"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,Jacksonville State,Ashley,Clingan,5,0,"21-15, 21-11"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,ULM,Bailey,Smith,5,1,"21-15, 21-11"
DI,742,"Blazer Beach Duals, Birmingham, Al",2017-03-04,ULM,Grace,Convey,5,1,"21-15, 21-11"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,New Orleans,Victoria,Corcoran,1,1,"21-15, 15-21, 15-5"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,New Orleans,Cara,Sander,1,1,"21-15, 15-21, 15-5"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,UAB,Erika,Zembyla,1,0,"21-15, 15-21, 15-5"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,UAB,Avei,Logoleo,1,0,"21-15, 15-21, 15-5"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,New Orleans,Rachel,Kuhn,2,0,"21-4, 21-15"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,New Orleans,Blessing,Dunn,2,0,"21-4, 21-15"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,UAB,Avery,Hoven,2,1,"21-4, 21-15"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,UAB,Morgan,Smith,2,1,"21-4, 21-15"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,New Orleans,Lauren,Levy,3,0,"21-10, 21-17"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,New Orleans,Veronica,Corcoran,3,0,"21-10, 21-17"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,UAB,Tressa,Buckland,3,1,"21-10, 21-17"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,UAB,Katarina,Jovicic ,3,1,"21-10, 21-17"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,New Orleans,Karli,Baker,4,0,"21-15, 21-17"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,New Orleans,Samantha,Uline,4,0,"21-15, 21-17"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,UAB,Rachel,Evans,4,1,"21-15, 21-17"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,UAB,Gabbi,Moreno,4,1,"21-15, 21-17"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,New Orleans,Rhyan,Rand,5,0,"21-11, 21-9"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,New Orleans,Brianna,Vega,5,0,"21-11, 21-9"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,UAB,Kenley,Adams,5,1,"21-11, 21-9"
DI,761,"Blazer Beach Duals, Birmingham, Al",2017-03-04,UAB,Emily,Martinez,5,1,"21-11, 21-9"
DII,769,"St Augustine, Fl",2017-03-04,Spring Hill College,Julie,Vujnovich,1,0,"21-11, 21-18"
DII,769,"St Augustine, Fl",2017-03-04,Spring Hill College,Madison,Seuzeneau,1,0,"21-11, 21-18"
DI,769,"St Augustine, Fl",2017-03-04,UNF,Courtney,Miller,1,1,"21-11, 21-18"
DI,769,"St Augustine, Fl",2017-03-04,UNF,Katarina,Raicevic,1,1,"21-11, 21-18"
DII,769,"St Augustine, Fl",2017-03-04,Spring Hill College,Molly,Griffin,2,0,"21-19, 21-11"
DII,769,"St Augustine, Fl",2017-03-04,Spring Hill College,Savannah,Becnel,2,0,"21-19, 21-11"
DI,769,"St Augustine, Fl",2017-03-04,UNF,Lauren,Gainer,2,1,"21-19, 21-11"
DI,769,"St Augustine, Fl",2017-03-04,UNF,Chaney,Howard,2,1,"21-19, 21-11"
DII,769,"St Augustine, Fl",2017-03-04,Spring Hill College,Brittany ,Bilotti,3,0,"21-12, 21-19"
DII,769,"St Augustine, Fl",2017-03-04,Spring Hill College,Sarah,Senft,3,0,"21-12, 21-19"
DI,769,"St Augustine, Fl",2017-03-04,UNF,Kimberly,Ferguson,3,1,"21-12, 21-19"
DI,769,"St Augustine, Fl",2017-03-04,UNF,Carina,Hoff,3,1,"21-12, 21-19"
DII,769,"St Augustine, Fl",2017-03-04,Spring Hill College,Caroline,Herrera,4,0,"21-16, 19-21, 15-7"
DII,769,"St Augustine, Fl",2017-03-04,Spring Hill College,Hannah,Masoner,4,0,"21-16, 19-21, 15-7"
DI,769,"St Augustine, Fl",2017-03-04,UNF,Nicole,DeBolt,4,1,"21-16, 19-21, 15-7"
DI,769,"St Augustine, Fl",2017-03-04,UNF,Shannon,McPherson,4,1,"21-16, 19-21, 15-7"
DII,769,"St Augustine, Fl",2017-03-04,Spring Hill College,Emily,Greim,5,0,"19-21, 21-16, 16-14"
DII,769,"St Augustine, Fl",2017-03-04,Spring Hill College,Payton,Gidney,5,0,"19-21, 21-16, 16-14"
DI,769,"St Augustine, Fl",2017-03-04,UNF,Gabby,O'Connell,5,1,"19-21, 21-16, 16-14"
DI,769,"St Augustine, Fl",2017-03-04,UNF,Brittany,Pase,5,1,"19-21, 21-16, 16-14"
DIII,777,"Kingsville, Tx",2017-03-04,Principia,Cha Cha,Fisher,1,0,"21-14, 21-8 "
DIII,777,"Kingsville, Tx",2017-03-04,Principia,Sophia,Hathaway,1,0,"21-14, 21-8 "
DIII,777,"Kingsville, Tx",2017-03-04,Stevenson,Samantha,Perillo,1,1,"21-14, 21-8 "
DIII,777,"Kingsville, Tx",2017-03-04,Stevenson,Kristen,Brooks,1,1,"21-14, 21-8 "
DIII,777,"Kingsville, Tx",2017-03-04,Principia,Nikki,Matters,2,0,"21-12, 21-9"
DIII,777,"Kingsville, Tx",2017-03-04,Principia,Emelie,Frederikson,2,0,"21-12, 21-9"
DIII,777,"Kingsville, Tx",2017-03-04,Stevenson,Lauren,Weaver,2,1,"21-12, 21-9"
DIII,777,"Kingsville, Tx",2017-03-04,Stevenson,Katie,Leftridge,2,1,"21-12, 21-9"
DIII,777,"Kingsville, Tx",2017-03-04,Principia,Makena,Patterson,3,0,"21-10, 21-11"
DIII,777,"Kingsville, Tx",2017-03-04,Principia,Noelle,Shoemake,3,0,"21-10, 21-11"
DIII,777,"Kingsville, Tx",2017-03-04,Stevenson,Trang,Christensen,3,1,"21-10, 21-11"
DIII,777,"Kingsville, Tx",2017-03-04,Stevenson,Grace,Coleman,3,1,"21-10, 21-11"
DIII,777,"Kingsville, Tx",2017-03-04,Principia,Devon,Marunde,4,0,"21-17, 21-19"
DIII,777,"Kingsville, Tx",2017-03-04,Principia,Amanda,Roberts,4,0,"21-17, 21-19"
DIII,777,"Kingsville, Tx",2017-03-04,Stevenson,Katie,McGuire,4,1,"21-17, 21-19"
DIII,777,"Kingsville, Tx",2017-03-04,Stevenson,Julie,Nightwine,4,1,"21-17, 21-19"
DIII,777,"Kingsville, Tx",2017-03-04,Principia,Mia,Gill,5,0,"21-14, 21-10"
DIII,777,"Kingsville, Tx",2017-03-04,Principia,Zoe,Mahler,5,0,"21-14, 21-10"
DIII,777,"Kingsville, Tx",2017-03-04,Stevenson,Darian,Hileman,5,1,"21-14, 21-10"
DIII,777,"Kingsville, Tx",2017-03-04,Stevenson,Megan,Hren,5,1,"21-14, 21-10"
DIII,778,"Kingsville, Tx",2017-03-04,Stevenson,Trang,Christensen,1,0,"21-12, 21-19"
DIII,778,"Kingsville, Tx",2017-03-04,Stevenson,Grace,Coleman,1,0,"21-12, 21-19"
DII,778,"Kingsville, Tx",2017-03-04,Texas A&M Kingsville,Kat,Evans,1,1,"21-12, 21-19"
DII,778,"Kingsville, Tx",2017-03-04,Texas A&M Kingsville,Marci,Shipman,1,1,"21-12, 21-19"
DIII,778,"Kingsville, Tx",2017-03-04,Stevenson,Lauren,Weaver,2,0,"21-14, 21-18"
DIII,778,"Kingsville, Tx",2017-03-04,Stevenson,Katie,Leftridge,2,0,"21-14, 21-18"
DII,778,"Kingsville, Tx",2017-03-04,Texas A&M Kingsville,Gabby,Atchley,2,1,"21-14, 21-18"
DII,778,"Kingsville, Tx",2017-03-04,Texas A&M Kingsville,Kelby,Sprinkles,2,1,"21-14, 21-18"
DIII,778,"Kingsville, Tx",2017-03-04,Stevenson,Samantha,Perillo,3,0,"21-15, 11-21, 15-13"
DIII,778,"Kingsville, Tx",2017-03-04,Stevenson,Kristen,Brooks,3,0,"21-15, 11-21, 15-13"
DII,778,"Kingsville, Tx",2017-03-04,Texas A&M Kingsville,Kyra,Henderson ,3,1,"21-15, 11-21, 15-13"
DII,778,"Kingsville, Tx",2017-03-04,Texas A&M Kingsville,Lexi,Wick ,3,1,"21-15, 11-21, 15-13"
DIII,778,"Kingsville, Tx",2017-03-04,Stevenson,Megan,Hren,4,0,"21-19, 21-14"
DIII,778,"Kingsville, Tx",2017-03-04,Stevenson,Darian,Hileman,4,0,"21-19, 21-14"
DII,778,"Kingsville, Tx",2017-03-04,Texas A&M Kingsville,Haley,Hutchinson ,4,1,"21-19, 21-14"
DII,778,"Kingsville, Tx",2017-03-04,Texas A&M Kingsville,Malee,Sowa,4,1,"21-19, 21-14"
DIII,778,"Kingsville, Tx",2017-03-04,Stevenson,Julie,Nightwine,5,0,"18-21, 21-13, 15-12"
DIII,778,"Kingsville, Tx",2017-03-04,Stevenson,Katie,McGuire,5,0,"18-21, 21-13, 15-12"
DII,778,"Kingsville, Tx",2017-03-04,Texas A&M Kingsville,Madison,Brabham,5,1,"18-21, 21-13, 15-12"
DII,778,"Kingsville, Tx",2017-03-04,Texas A&M Kingsville,Paige,Lanam,5,1,"18-21, 21-13, 15-12"
DI,372,"Stanford, Ca",2017-03-05,Cal,Bryce,Bark,1,0,"21-11, 21-14"
DI,372,"Stanford, Ca",2017-03-05,Cal,Mia,Merino,1,0,"21-11, 21-14"
DI,372,"Stanford, Ca",2017-03-05,Cal Poly SLO,Emily,Sonny,1,1,"21-11, 21-14"
DI,372,"Stanford, Ca",2017-03-05,Cal Poly SLO,Hannah,Hubbard,1,1,"21-11, 21-14"
DI,372,"Stanford, Ca",2017-03-05,Cal,Olivia,Rodberg,2,1,"21-13, 22-20"
DI,372,"Stanford, Ca",2017-03-05,Cal,Grace,Campbell,2,1,"21-13, 22-20"
DI,372,"Stanford, Ca",2017-03-05,Cal Poly SLO,Heather,Pembroke,2,0,"21-13, 22-20"
DI,372,"Stanford, Ca",2017-03-05,Cal Poly SLO,Raeann,Greisen,2,0,"21-13, 22-20"
DI,372,"Stanford, Ca",2017-03-05,Cal,Jessica,Gaffney,3,0,"21-16, 21-15"
DI,372,"Stanford, Ca",2017-03-05,Cal,Camille ,Stepanof,3,0,"21-16, 21-15"
DI,372,"Stanford, Ca",2017-03-05,Cal Poly SLO,Anna ,Gorman,3,1,"21-16, 21-15"
DI,372,"Stanford, Ca",2017-03-05,Cal Poly SLO,Adlee,Van Winden,3,1,"21-16, 21-15"
DI,372,"Stanford, Ca",2017-03-05,Cal,Nicole,Anderson,4,1,"21-12, 21-17"
DI,372,"Stanford, Ca",2017-03-05,Cal,Iya,Lindahl,4,1,"21-12, 21-17"
DI,372,"Stanford, Ca",2017-03-05,Cal Poly SLO,Brayden,Gruenewald,4,0,"21-12, 21-17"
DI,372,"Stanford, Ca",2017-03-05,Cal,Bridget,Gustafson,5,1,"22-20, 21-18"
DI,372,"Stanford, Ca",2017-03-05,Cal,Teya,Neff,5,1,"22-20, 21-18"
DI,372,"Stanford, Ca",2017-03-05,Cal Poly SLO,Dora,Beilin,5,0,"22-20, 21-18"
DI,372,"Stanford, Ca",2017-03-05,Cal Poly SLO,Holland,Boege,5,0,"22-20, 21-18"
DI,423,"Stanford, Ca",2017-03-05,Cal,Mia,Merino,1,1,"21-19, 21-19"
DI,423,"Stanford, Ca",2017-03-05,Cal,Bryce,Bark,1,1,"21-19, 21-19"
DI,423,"Stanford, Ca",2017-03-05,Santa Clara,Allison,Kantor,1,0,"21-19, 21-19"
DI,423,"Stanford, Ca",2017-03-05,Santa Clara,Nikki,Hess,1,0,"21-19, 21-19"
DI,423,"Stanford, Ca",2017-03-05,Cal,Olivia,Rodberg,2,0,"18-21, 21-19, 15-11"
DI,423,"Stanford, Ca",2017-03-05,Cal,Grace,Campbell,2,0,"18-21, 21-19, 15-11"
DI,423,"Stanford, Ca",2017-03-05,Santa Clara,Kristen,Mead,2,1,"18-21, 21-19, 15-11"
DI,423,"Stanford, Ca",2017-03-05,Santa Clara,Jensen,Cunningham,2,1,"18-21, 21-19, 15-11"
DI,423,"Stanford, Ca",2017-03-05,Cal,Camille ,Stepanof,3,1,"21-10, 21-11"
DI,423,"Stanford, Ca",2017-03-05,Cal,Jessica,Gaffney,3,1,"21-10, 21-11"
DI,423,"Stanford, Ca",2017-03-05,Santa Clara,Hailey,Lindberg,3,0,"21-10, 21-11"
DI,423,"Stanford, Ca",2017-03-05,Santa Clara,Taylor,Laugero,3,0,"21-10, 21-11"
DI,423,"Stanford, Ca",2017-03-05,Cal,Nicole,Anderson,4,1,"21-18, 21-16"
DI,423,"Stanford, Ca",2017-03-05,Cal,Iya,Lindahl,4,1,"21-18, 21-16"
DI,423,"Stanford, Ca",2017-03-05,Santa Clara,Tatiana,San Juan,4,0,"21-18, 21-16"
DI,423,"Stanford, Ca",2017-03-05,Santa Clara,Michelle,Gajdka,4,0,"21-18, 21-16"
DI,423,"Stanford, Ca",2017-03-05,Cal,Teya,Neff,5,1,"21-12, 21-17"
DI,423,"Stanford, Ca",2017-03-05,Cal,Bridget,Gustafson,5,1,"21-12, 21-17"
DI,423,"Stanford, Ca",2017-03-05,Santa Clara,Erin,Reineking,5,0,"21-12, 21-17"
DI,423,"Stanford, Ca",2017-03-05,Santa Clara,Ngozi,Nwabuzoh,5,0,"21-12, 21-17"
DI,437,"Deland, Fl",2017-03-05,LSU,Emmy,Allen,1,0,"16-21, 21-14, 15-13"
DI,437,"Deland, Fl",2017-03-05,LSU,Ashley,Allmer,1,0,"16-21, 21-14, 15-13"
DI,437,"Deland, Fl",2017-03-05,Stetson,Sunniva,Helland-Hansen,1,1,"16-21, 21-14, 15-13"
DI,437,"Deland, Fl",2017-03-05,Stetson,Maggie,Skjelbred,1,1,"16-21, 21-14, 15-13"
DI,437,"Deland, Fl",2017-03-05,LSU,Claire,Coppola,2,1,"21-11, 18-21, 16-14"
DI,437,"Deland, Fl",2017-03-05,LSU,Kristen,Nuss,2,1,"21-11, 18-21, 16-14"
DI,437,"Deland, Fl",2017-03-05,Stetson,Kristin,Lind,2,0,"21-11, 18-21, 16-14"
DI,437,"Deland, Fl",2017-03-05,Stetson,Darby,Dunn,2,0,"21-11, 18-21, 16-14"
DI,437,"Deland, Fl",2017-03-05,LSU,Lilly,Kessler,3,1,"21-18, 21-17"
DI,437,"Deland, Fl",2017-03-05,LSU,Katie,Lindelow,3,1,"21-18, 21-17"
DI,437,"Deland, Fl",2017-03-05,Stetson,Kaylee,Anderson,3,0,"21-18, 21-17"
DI,437,"Deland, Fl",2017-03-05,Stetson,Emily,Carroll,3,0,"21-18, 21-17"
DI,437,"Deland, Fl",2017-03-05,LSU,Taylor,Bradley,4,0,"21-13, 21-17"
DI,437,"Deland, Fl",2017-03-05,LSU,Olivia,Powers,4,0,"21-13, 21-17"
DI,437,"Deland, Fl",2017-03-05,Stetson,Tiffany,Creamer,4,1,"21-13, 21-17"
DI,437,"Deland, Fl",2017-03-05,Stetson,Rachel,Noble,4,1,"21-13, 21-17"
DI,437,"Deland, Fl",2017-03-05,LSU,Cati,Leak,5,1,"21-13, 21-17"
DI,437,"Deland, Fl",2017-03-05,LSU,Maddie,Ligon,5,1,"21-13, 21-17"
DI,437,"Deland, Fl",2017-03-05,Stetson,Jamie ,Walsh,5,0,"21-13, 21-17"
DI,437,"Deland, Fl",2017-03-05,Stetson,Carly,Perales,5,0,"21-13, 21-17"
DI,451,"St Augustine, Fl",2017-03-05,College of Charleston,Katja,Ehlers,1,0,"21-7, 21-13"
DI,451,"St Augustine, Fl",2017-03-05,College of Charleston,Maddie,Hills,1,0,"21-7, 21-13"
DI,451,"St Augustine, Fl",2017-03-05,FIU,Katie,Hogan,1,1,"21-7, 21-13"
DI,451,"St Augustine, Fl",2017-03-05,FIU,Federica,Frasca,1,1,"21-7, 21-13"
DI,451,"St Augustine, Fl",2017-03-05,College of Charleston,Krissy,Mummey,2,0,"21-12, 21-14"
DI,451,"St Augustine, Fl",2017-03-05,College of Charleston,Mckala,Rhodes,2,0,"21-12, 21-14"
DI,451,"St Augustine, Fl",2017-03-05,FIU,Natalia,Giron,2,1,"21-12, 21-14"
DI,451,"St Augustine, Fl",2017-03-05,FIU,Lina,Bernier,2,1,"21-12, 21-14"
DI,451,"St Augustine, Fl",2017-03-05,College of Charleston,Kennedy,Madison,3,1,"21-17, 21-15"
DI,451,"St Augustine, Fl",2017-03-05,College of Charleston,Riana ,Brennan,3,1,"21-17, 21-15"
DI,451,"St Augustine, Fl",2017-03-05,FIU,Kari,Peterson,3,0,"21-17, 21-15"
DI,451,"St Augustine, Fl",2017-03-05,FIU,Morgan,Crawley,3,0,"21-17, 21-15"
DI,451,"St Augustine, Fl",2017-03-05,College of Charleston,Allison,Beckman,4,0,"21-10, 21-13"
DI,451,"St Augustine, Fl",2017-03-05,College of Charleston,Devon,Rachel,4,0,"21-10, 21-13"
DI,451,"St Augustine, Fl",2017-03-05,FIU,Anabela,Sataric,4,1,"21-10, 21-13"
DI,451,"St Augustine, Fl",2017-03-05,FIU,Estefanie ,Bethancourt,4,1,"21-10, 21-13"
DI,451,"St Augustine, Fl",2017-03-05,College of Charleston,Taylor,Foley,5,0,"24-22, 21-16"
DI,451,"St Augustine, Fl",2017-03-05,College of Charleston,Lauren,Freed,5,0,"24-22, 21-16"
DI,451,"St Augustine, Fl",2017-03-05,FIU,Taija,Thomas,5,1,"24-22, 21-16"
DI,451,"St Augustine, Fl",2017-03-05,FIU,Margherita,Bianchin,5,1,"24-22, 21-16"
DI,452,"St Augustine, Fl",2017-03-05,FIU,Federica,Frasca,1,1,"21-15, 24-26, 16-14"
DI,452,"St Augustine, Fl",2017-03-05,FIU,Katie,Hogan,1,1,"21-15, 24-26, 16-14"
DI,452,"St Augustine, Fl",2017-03-05,UNC Wilmington,Nicole,Lott,1,0,"21-15, 24-26, 16-14"
DI,452,"St Augustine, Fl",2017-03-05,UNC Wilmington,Tanna,Aljoe,1,0,"21-15, 24-26, 16-14"
DI,452,"St Augustine, Fl",2017-03-05,FIU,Lina,Bernier,2,1,"21-10, 21-13"
DI,452,"St Augustine, Fl",2017-03-05,FIU,Natalia,Giron,2,1,"21-10, 21-13"
DI,452,"St Augustine, Fl",2017-03-05,UNC Wilmington,Katie,McCullough,2,0,"21-10, 21-13"
DI,452,"St Augustine, Fl",2017-03-05,UNC Wilmington,Emily,Corrigan,2,0,"21-10, 21-13"
DI,452,"St Augustine, Fl",2017-03-05,FIU,Morgan,Crawley,3,1,"21-19, 19-21, 15-8"
DI,452,"St Augustine, Fl",2017-03-05,FIU,Kari,Peterson,3,1,"21-19, 19-21, 15-8"
DI,452,"St Augustine, Fl",2017-03-05,UNC Wilmington,Raquel,Rooney,3,0,"21-19, 19-21, 15-8"
DI,452,"St Augustine, Fl",2017-03-05,UNC Wilmington,Maddy,Kline,3,0,"21-19, 19-21, 15-8"
DI,452,"St Augustine, Fl",2017-03-05,FIU,Estefanie ,Bethancourt,4,1,"21-16, 21-17"
DI,452,"St Augustine, Fl",2017-03-05,FIU,Anabela,Sataric,4,1,"21-16, 21-17"
DI,452,"St Augustine, Fl",2017-03-05,UNC Wilmington,Sarah,Kelly,4,0,"21-16, 21-17"
DI,452,"St Augustine, Fl",2017-03-05,UNC Wilmington,Sydney,Alvis,4,0,"21-16, 21-17"
