,division_x,compID,location,date,college,first_name,last_name,position,result,score,division_y,mu,sigma
1,DI,1422,"Miami, Fl",2018-03-31,Georgia State,Teegan,Van Gunst,1,0,"21-19, 21-16",DI,41.557964797064734,3.6973640135538495
2,DI,1422,"Miami, Fl",2018-03-31,Grand Canyon,Hannah,Towne,1,1,"21-19, 21-16",DI,40.51766737807734,3.843633954460778
3,DI,1422,"Miami, Fl",2018-03-31,Grand Canyon,Molly,Turner,1,1,"21-19, 21-16",DI,38.7804542890015,3.895281627889127
0,DI,1422,"Miami, Fl",2018-03-31,Georgia State,Tiffany,Creamer,2,0,"21-15, 21-17",DI,34.494617756077005,3.565001361281183
1,DI,1422,"Miami, Fl",2018-03-31,Georgia State,Brooke,Weiner,2,0,"21-15, 21-17",DI,33.176097314062986,3.6434684307018816
2,DI,1422,"Miami, Fl",2018-03-31,Grand Canyon,Taylor,Jarzombek,2,1,"21-15, 21-17",DI,30.076529409756954,4.082476717338719
3,DI,1422,"Miami, Fl",2018-03-31,Grand Canyon,Katie,Pyles,2,1,"21-15, 21-17",DI,28.33686620720344,3.968262679910001
0,DI,1422,"Miami, Fl",2018-03-31,Grand Canyon,Bella,Baumann,3,0,"21-11, 21-16",DI,22.55314004831876,4.282597276589476
1,DI,1422,"Miami, Fl",2018-03-31,Grand Canyon,Jessica,Stansfield,3,0,"21-11, 21-16",DI,24.16484997757793,4.6849528626032555
2,DI,1422,"Miami, Fl",2018-03-31,Georgia State,Amie,Held,3,1,"21-11, 21-16",DI,29.96914809925809,3.731780527681192
3,DI,1422,"Miami, Fl",2018-03-31,Georgia State,Kate,Novack,3,1,"21-11, 21-16",DI,27.068842820121695,3.6406507643582273
0,DI,1422,"Miami, Fl",2018-03-31,Grand Canyon,Emily,Reinking,4,0,"27-25, 21-16",DI,28.69144757398217,4.135070984693277
1,DI,1422,"Miami, Fl",2018-03-31,Grand Canyon,Jamie,Walsh,4,0,"27-25, 21-16",DI,28.69144757398217,4.135070984693277
2,DI,1422,"Miami, Fl",2018-03-31,Georgia State,Allie,Elson,4,1,"27-25, 21-16",DI,27.382929024570355,5.588718011308086
3,DI,1422,"Miami, Fl",2018-03-31,Georgia State,Georgia,Johnson,4,1,"27-25, 21-16",DI,35.61447182371003,4.001851400610785
0,DI,1422,"Miami, Fl",2018-03-31,Georgia State,Eden,Hawes,5,0,"21-12, 18-21, 15-10",DI,29.764898062992245,3.5236331262774865
1,DI,1422,"Miami, Fl",2018-03-31,Georgia State,Ashley,McGinn,5,0,"21-12, 18-21, 15-10",DI,23.999141476126457,3.507596523137019
2,DI,1422,"Miami, Fl",2018-03-31,Grand Canyon,Jessica,Clark,5,1,"21-12, 18-21, 15-10",DI,29.679942179491995,3.8737296703468704
3,DI,1422,"Miami, Fl",2018-03-31,Grand Canyon,Madi,Relaz,5,1,"21-12, 18-21, 15-10",DI,26.830681767317664,5.147568275652437
0,DI,1423,"Baton Rouge, La",2018-03-31,Texas A&M Corpus Christi,Abigail,Devido,1,0,"21-18, 21-19",DI,30.79113610886764,5.401443273328999
1,DI,1423,"Baton Rouge, La",2018-03-31,Texas A&M Corpus Christi,Selina,Marolf,1,0,"21-18, 21-19",DI,30.79113610886764,5.401443273328999
2,DI,1423,"Baton Rouge, La",2018-03-31,Arizona,Natalie,Anselmo,1,1,"21-18, 21-19",DI,39.547841470751564,4.135491754657927
3,DI,1423,"Baton Rouge, La",2018-03-31,Arizona,Olivia,Macdonald,1,1,"21-18, 21-19",DI,39.547841470751564,4.135491754657927
0,DI,1423,"Baton Rouge, La",2018-03-31,Arizona,Olivia,Hallaran,2,0,"21-19, 21-18",DI,26.679733006394155,3.888169815924238
1,DI,1423,"Baton Rouge, La",2018-03-31,Arizona,Kacey,Nady,2,0,"21-19, 21-18",DI,26.679733006394148,3.888169815924238
2,DI,1423,"Baton Rouge, La",2018-03-31,Texas A&M Corpus Christi,Madison,Green,2,1,"21-19, 21-18",DI,31.529004544283502,4.877894911579803
3,DI,1423,"Baton Rouge, La",2018-03-31,Texas A&M Corpus Christi,Rachel,Young,2,1,"21-19, 21-18",DI,31.529004544283502,4.877894911579803
0,DI,1423,"Baton Rouge, La",2018-03-31,Texas A&M Corpus Christi,Maya,Daukas,3,0,"21-15, 21-16",DI,26.967937530247774,6.827294421601822
1,DI,1423,"Baton Rouge, La",2018-03-31,Texas A&M Corpus Christi,Madi,Fitzsimmons,3,0,"21-15, 21-16",DI,26.074793758717803,5.316401858147867
2,DI,1423,"Baton Rouge, La",2018-03-31,Arizona,Hailey,Devlin,3,1,"21-15, 21-16",DI,32.73289011713325,3.9815121096693433
3,DI,1423,"Baton Rouge, La",2018-03-31,Arizona,Stephany,Purdue,3,1,"21-15, 21-16",DI,32.953480128992005,4.165874272898779
0,DI,1423,"Baton Rouge, La",2018-03-31,Texas A&M Corpus Christi,Demi,McInnis,4,0,"21-13, 21-12",DI,24.388920694908364,5.664560824807944
1,DI,1423,"Baton Rouge, La",2018-03-31,Texas A&M Corpus Christi,Chloe,Simon,4,0,"21-13, 21-12",DI,17.560323961678325,5.524704555802137
2,DI,1423,"Baton Rouge, La",2018-03-31,Arizona,Jonny,Baham,4,1,"21-13, 21-12",DI,34.398923463744076,3.9434251150140343
3,DI,1423,"Baton Rouge, La",2018-03-31,Arizona,Brooke,Burling,4,1,"21-13, 21-12",DI,30.992263182680123,3.855714759344928
0,DI,1423,"Baton Rouge, La",2018-03-31,Texas A&M Corpus Christi,Jenna,Krenek,5,0,"21-10, 21-13",DI,11.70454530185473,5.650337827492865
1,DI,1423,"Baton Rouge, La",2018-03-31,Texas A&M Corpus Christi,Naomi,Overstreet,5,0,"21-10, 21-13",DI,13.014826716618142,5.881751130204529
2,DI,1423,"Baton Rouge, La",2018-03-31,Arizona,Caroline,Cordes,5,1,"21-10, 21-13",DI,26.07440054259652,6.083600723792706
3,DI,1423,"Baton Rouge, La",2018-03-31,Arizona,Makenna,Martin,5,1,"21-10, 21-13",DI,27.180787646660765,4.189999181100053
0,DI,1424,"Miami, Fl",2018-03-31,TCU,Haven,Hill,1,0,"21-19, 21-13",DI,35.00175368154969,3.369063839306374
1,DI,1424,"Miami, Fl",2018-03-31,TCU,Cassie,House,1,0,"21-19, 21-13",DI,35.00175368154969,3.369063839306374
2,DI,1424,"Miami, Fl",2018-03-31,Tulane,Kaylie,Mchugh,1,1,"21-19, 21-13",DI,40.28195338265392,3.6239049907895575
3,DI,1424,"Miami, Fl",2018-03-31,Tulane,Madeline,Mertz,1,1,"21-19, 21-13",DI,40.28195338265392,3.6239049907895575
0,DI,1424,"Miami, Fl",2018-03-31,Tulane,Anna,Chin,2,0,"21-14, 21-13",DI,26.297637897522332,3.701382839403425
1,DI,1424,"Miami, Fl",2018-03-31,Tulane,Lauren,Orlich,2,0,"21-14, 21-13",DI,26.73737741743893,3.6685348723190354
2,DI,1424,"Miami, Fl",2018-03-31,TCU,Jillian,Bergeson,2,1,"21-14, 21-13",DI,30.93272838162494,3.479289421753864
3,DI,1424,"Miami, Fl",2018-03-31,TCU,Jaelyn,Greene,2,1,"21-14, 21-13",DI,30.932728381624948,3.479289421753864
0,DI,1424,"Miami, Fl",2018-03-31,Tulane,Tarin,Mergener,3,0,"21-18, 21-19",DI,30.02969400132245,3.3643952235883487
1,DI,1424,"Miami, Fl",2018-03-31,Tulane,Lan,Nguyen,3,0,"21-18, 21-19",DI,29.86451996993365,3.317756359994592
2,DI,1424,"Miami, Fl",2018-03-31,TCU,Jensyn,Bledsoe,3,1,"21-18, 21-19",DI,27.911815803340406,3.4720125507403075
3,DI,1424,"Miami, Fl",2018-03-31,TCU,Molly,Scheel,3,1,"21-18, 21-19",DI,32.350832713801715,3.5103625776998104
0,DI,1424,"Miami, Fl",2018-03-31,Tulane,Gabriella,Becerra,4,0,"26-24, 21-11",DI,22.237913261545803,3.8309231394232555
1,DI,1424,"Miami, Fl",2018-03-31,Tulane,Rio,Frohoff,4,0,"26-24, 21-11",DI,25.76832312134242,3.6595487703137515
2,DI,1424,"Miami, Fl",2018-03-31,TCU,Avery,Arellano,4,1,"26-24, 21-11",DI,27.265618908580922,4.209660250217793
3,DI,1424,"Miami, Fl",2018-03-31,TCU,Hannah,Rogers,4,1,"26-24, 21-11",DI,28.44804244880642,3.6626036899347247
0,DI,1424,"Miami, Fl",2018-03-31,Tulane,Ashley,Delgado,5,0,"21-13, 21-19",DI,27.219221003001184,3.4800172121085757
1,DI,1424,"Miami, Fl",2018-03-31,Tulane,Addison,Hermstad,5,0,"21-13, 21-19",DI,29.63799512864621,3.946180798233087
2,DI,1424,"Miami, Fl",2018-03-31,TCU,Jordan,Westendorf,5,1,"21-13, 21-19",DI,29.94986556664705,3.432331638417086
3,DI,1424,"Miami, Fl",2018-03-31,TCU,Kristy,Wieser,5,1,"21-13, 21-19",DI,27.291874369833224,5.2597200845220735
0,DI,1426,"Baton Rouge, La",2018-03-31,Jacksonville State,Sadie,Anderson,1,0,"21-12, 21-15",DI,18.570414186555443,5.3410596759862585
1,DI,1426,"Baton Rouge, La",2018-03-31,Jacksonville State,Katie,Will,1,0,"21-12, 21-15",DI,22.279016501020084,5.392808551211204
2,DI,1426,"Baton Rouge, La",2018-03-31,LSU,Claire,Coppola,1,1,"21-12, 21-15",DI,47.01246350584874,3.7225233663603996
3,DI,1426,"Baton Rouge, La",2018-03-31,LSU,Kristen,Nuss,1,1,"21-12, 21-15",DI,47.01246350584877,3.7225233663603996
0,DI,1426,"Baton Rouge, La",2018-03-31,Jacksonville State,Hannah,Kirk,2,0,"21-16, 21-13",DI,14.091516811420421,4.962752389945839
1,DI,1426,"Baton Rouge, La",2018-03-31,Jacksonville State,Kaylie,Milton,2,0,"21-16, 21-13",DI,20.80971877563121,5.766056591835598
2,DI,1426,"Baton Rouge, La",2018-03-31,LSU,Haleigh,Nelson,2,1,"21-16, 21-13",DI,29.468545608968952,3.5362728690765803
3,DI,1426,"Baton Rouge, La",2018-03-31,LSU,Mandi,Orellana,2,1,"21-16, 21-13",DI,30.243413701702575,6.501079180615552
0,DI,1426,"Baton Rouge, La",2018-03-31,Jacksonville State,Hailey,Hughes,3,0,"21-9, 23-21",DI,15.964957003383764,4.775006690883731
1,DI,1426,"Baton Rouge, La",2018-03-31,Jacksonville State,Shayla,Schmidt,3,0,"21-9, 23-21",DI,18.29335330814062,4.878658210190268
2,DI,1426,"Baton Rouge, La",2018-03-31,LSU,Hunter,Domanski,3,1,"21-9, 23-21",DI,30.930881297777187,3.6286908853380813
3,DI,1426,"Baton Rouge, La",2018-03-31,LSU,Olivia,Powers,3,1,"21-9, 23-21",DI,28.47269825437993,3.4693737839085483
0,DI,1426,"Baton Rouge, La",2018-03-31,Jacksonville State,Grace,Jarnagin,4,0,"21-10, 23-21",DI,14.700006938561495,4.677139152905728
1,DI,1426,"Baton Rouge, La",2018-03-31,Jacksonville State,Bethany,Randall,4,0,"21-10, 23-21",DI,18.44624171002422,4.832974054386976
2,DI,1426,"Baton Rouge, La",2018-03-31,LSU,Tatum,Ballard,4,1,"21-10, 23-21",DI,30.982422882762556,7.27521913847221
3,DI,1426,"Baton Rouge, La",2018-03-31,LSU,Megan,Davenport,4,1,"21-10, 23-21",DI,34.35418373656949,3.4990736278580594
0,DI,1426,"Baton Rouge, La",2018-03-31,Jacksonville State,Ashley,Clingan,5,0,"21-14, 21-4",DI,22.985824312785773,6.507596044279865
1,DI,1426,"Baton Rouge, La",2018-03-31,Jacksonville State,Maddie,Cloutier,5,0,"21-14, 21-4",DI,8.972715436805123,4.612819808541307
2,DI,1426,"Baton Rouge, La",2018-03-31,LSU,Maddie,Ligon,5,1,"21-14, 21-4",DI,33.499759204829225,3.3478035938113324
3,DI,1426,"Baton Rouge, La",2018-03-31,LSU,Kahlee,York,5,1,"21-14, 21-4",DI,28.560169853708906,7.5087228149291425
0,DI,1427,"Zuma Beach, Ca",2018-03-31,LMU,McKayla,Ferris,1,0,"21-14, 21-17",DI,33.36504980598109,4.205133780394656
1,DI,1427,"Zuma Beach, Ca",2018-03-31,LMU,Savannah,Slattery,1,0,"21-14, 21-17",DI,33.172973846860565,4.194347729044115
2,DI,1427,"Zuma Beach, Ca",2018-03-31,Saint Mary's,Morgan,Hughes,1,1,"21-14, 21-17",DI,37.25108798537356,4.432426816734927
3,DI,1427,"Zuma Beach, Ca",2018-03-31,Saint Mary's,Payton,Rund,1,1,"21-14, 21-17",DI,37.25108798537356,4.432426816734927
0,DI,1427,"Zuma Beach, Ca",2018-03-31,Saint Mary's,Emily,Bible,2,0,"21-19, 21-18",DI,32.107366905043136,4.103508769759351
1,DI,1427,"Zuma Beach, Ca",2018-03-31,Saint Mary's,Lindsey,Knudsen,2,0,"21-19, 21-18",DI,32.107366905043136,4.103508769759351
2,DI,1427,"Zuma Beach, Ca",2018-03-31,LMU,Sara,Kovac,2,1,"21-19, 21-18",DI,32.201667376889894,3.9107477809032916
3,DI,1427,"Zuma Beach, Ca",2018-03-31,LMU,Jessie,Prichard,2,1,"21-19, 21-18",DI,32.21488865600706,3.9016891242804537
0,DI,1427,"Zuma Beach, Ca",2018-03-31,Saint Mary's,Sarah,Chase,3,0,"12-21, 21-18, 15-13",DI,27.244995221657376,4.041314856377818
1,DI,1427,"Zuma Beach, Ca",2018-03-31,Saint Mary's,Mary,Hernandez,3,0,"12-21, 21-18, 15-13",DI,27.244995221657376,4.041314856377818
2,DI,1427,"Zuma Beach, Ca",2018-03-31,LMU,Emma,Doud,3,1,"12-21, 21-18, 15-13",DI,31.664651226330385,3.7858250745733555
3,DI,1427,"Zuma Beach, Ca",2018-03-31,LMU,Veronica,Nederend,3,1,"12-21, 21-18, 15-13",DI,30.485649569381405,3.6906255829415078
0,DI,1427,"Zuma Beach, Ca",2018-03-31,LMU,Bozena,Culo,4,0,"18-21, 21-19, 15-12",DI,27.83778231783816,3.852591779889269
1,DI,1427,"Zuma Beach, Ca",2018-03-31,LMU,Maddie,Leiphardt,4,0,"18-21, 21-19, 15-12",DI,26.864473126017476,3.75183405619589
2,DI,1427,"Zuma Beach, Ca",2018-03-31,Saint Mary's,Lindsey,Calvin,4,1,"18-21, 21-19, 15-12",DI,29.513146500923963,4.4577285194687715
3,DI,1427,"Zuma Beach, Ca",2018-03-31,Saint Mary's,Kelsey,Knudsen,4,1,"18-21, 21-19, 15-12",DI,25.8787477100129,4.252766952320002
0,DI,1427,"Zuma Beach, Ca",2018-03-31,Saint Mary's,Morgan,Kendrick,5,0,"21-18, 18-21, 15-11",DI,26.2537259636352,5.594588077983613
1,DI,1427,"Zuma Beach, Ca",2018-03-31,Saint Mary's,Jennifer,Laird,5,0,"21-18, 18-21, 15-11",DI,21.10881339244436,4.784533199447574
2,DI,1427,"Zuma Beach, Ca",2018-03-31,LMU,Kristen,Castellanos,5,1,"21-18, 18-21, 15-11",DI,28.67069126112523,7.591005049604749
3,DI,1427,"Zuma Beach, Ca",2018-03-31,LMU,Cierra,Simpson,5,1,"21-18, 18-21, 15-11",DI,28.67069126112523,7.591005049604749
0,DI,1428,"Zuma Beach, Ca",2018-03-31,Pepperdine,Deahna,Kraft,1,0,"21-16, 20-22, 17-15",DI,43.797670602606274,3.7941350868638626
1,DI,1428,"Zuma Beach, Ca",2018-03-31,Pepperdine,Corinne,Quiggle,1,0,"21-16, 20-22, 17-15",DI,43.797670602606274,3.7941350868638626
2,DI,1428,"Zuma Beach, Ca",2018-03-31,USC,Abril,Bustamante,1,1,"21-16, 20-22, 17-15",DI,49.40448244402704,3.624684527080463
3,DI,1428,"Zuma Beach, Ca",2018-03-31,USC,Tina,Graudina,1,1,"21-16, 20-22, 17-15",DI,48.174492899433154,4.158849867605508
0,DI,1428,"Zuma Beach, Ca",2018-03-31,USC,Terese,Cannon,2,0,"31-29, 21-19",DI,38.36586222907442,3.196266782332115
1,DI,1428,"Zuma Beach, Ca",2018-03-31,USC,Sammy,Slater,2,0,"31-29, 21-19",DI,41.09244061700573,3.239729282512449
2,DI,1428,"Zuma Beach, Ca",2018-03-31,Pepperdine,Brook,Bauer,2,1,"31-29, 21-19",DI,41.047310455644535,3.2547314615260783
3,DI,1428,"Zuma Beach, Ca",2018-03-31,Pepperdine,Madalyn,Roh,2,1,"31-29, 21-19",DI,41.047310455644535,3.2547314615260783
0,DI,1428,"Zuma Beach, Ca",2018-03-31,USC,Joy,Dennis,3,0,"21-13, 21-19",DI,27.649146809451405,3.3642680514797503
1,DI,1428,"Zuma Beach, Ca",2018-03-31,USC,Haley,Hallgren,3,0,"21-13, 21-19",DI,42.084413334423864,3.3426765299423864
2,DI,1428,"Zuma Beach, Ca",2018-03-31,Pepperdine,Heidi,Dyer,3,1,"21-13, 21-19",DI,37.260749406362535,3.3662629865875986
3,DI,1428,"Zuma Beach, Ca",2018-03-31,Pepperdine,Gigi,Hernandez,3,1,"21-13, 21-19",DI,37.260749406362535,3.3662629865875986
0,DI,1428,"Zuma Beach, Ca",2018-03-31,USC,Katrina,Kernochan,4,0,"21-18, 21-17",DI,32.09413832578128,4.82679359015815
1,DI,1428,"Zuma Beach, Ca",2018-03-31,USC,Alexandra,Poletto,4,0,"21-18, 21-17",DI,24.677261026219597,4.0893851247668005
2,DI,1428,"Zuma Beach, Ca",2018-03-31,Pepperdine,Skylar,Caputo,4,1,"21-18, 21-17",DI,39.52608000350631,4.393000800527322
3,DI,1428,"Zuma Beach, Ca",2018-03-31,Pepperdine,Alexis,Filippone,4,1,"21-18, 21-17",DI,39.52608000350631,4.393000800527322
0,DI,1428,"Zuma Beach, Ca",2018-03-31,USC,Jenna,Belton,5,0,"21-15, 26-24",DI,34.120788405723495,3.5391225803545083
1,DI,1428,"Zuma Beach, Ca",2018-03-31,USC,Jo,Kremer,5,0,"21-15, 26-24",DI,32.262331568280146,3.5968134070839572
2,DI,1428,"Zuma Beach, Ca",2018-03-31,Pepperdine,Maddie,Dilfer,5,1,"21-15, 26-24",DI,29.35753792006208,3.8857719016236056
3,DI,1428,"Zuma Beach, Ca",2018-03-31,Pepperdine,Nikki,Lyons,5,1,"21-15, 26-24",DI,33.581685144131924,4.043083757550974
0,DI,1429,"Albuquerque, N.M.",2018-03-31,New Mexico,Maddie,Irwin,1,0,"21-14, 24-22",DI,32.184507657112604,4.55123502709473
1,DI,1429,"Albuquerque, N.M.",2018-03-31,New Mexico,Erin,Martin,1,0,"21-14, 24-22",DI,32.184507657112604,4.55123502709473
2,DI,1429,"Albuquerque, N.M.",2018-03-31,ASU,Kwyn,Johnson,1,1,"21-14, 24-22",DI,31.05546709758421,4.857604253980083
3,DI,1429,"Albuquerque, N.M.",2018-03-31,ASU,Mia,Rivera,1,1,"21-14, 24-22",DI,31.733161672173388,4.773263376500708
0,DI,1429,"Albuquerque, N.M.",2018-03-31,ASU,Sydney,Palmer,2,0,"21-19, 21-12",DI,26.03604116450606,5.646063357962866
1,DI,1429,"Albuquerque, N.M.",2018-03-31,ASU,Kara,Woodard,2,0,"21-19, 21-12",DI,26.480941870304473,5.711001032213795
2,DI,1429,"Albuquerque, N.M.",2018-03-31,New Mexico,Eastyn,Baleto,2,1,"21-19, 21-12",DI,29.83513426298894,4.463451501224006
3,DI,1429,"Albuquerque, N.M.",2018-03-31,New Mexico,Lauren,Twitty,2,1,"21-19, 21-12",DI,29.062881714206142,4.656073579044558
0,DI,1429,"Albuquerque, N.M.",2018-03-31,New Mexico,Chloe,Crappell,3,0,"21-15, 21-17",DI,27.469125106242178,4.69660301859156
1,DI,1429,"Albuquerque, N.M.",2018-03-31,New Mexico,Yasmin,Tan,3,0,"21-15, 21-17",DI,22.829111270450248,4.697261314409947
2,DI,1429,"Albuquerque, N.M.",2018-03-31,ASU,Katelyn,Carballo,3,1,"21-15, 21-17",DI,30.735387511624094,4.134699781385485
3,DI,1429,"Albuquerque, N.M.",2018-03-31,ASU,Ellyson,Lundberg,3,1,"21-15, 21-17",DI,32.738364646031584,4.346714715030745
0,DI,1429,"Albuquerque, N.M.",2018-03-31,New Mexico,Carly,Beddingfield,4,0,"21-9, 21-7",DI,17.414285234304728,4.889893732973172
1,DI,1429,"Albuquerque, N.M.",2018-03-31,New Mexico,Mercedes,Pacheco,4,0,"21-9, 21-7",DI,14.355256618713476,5.768272114777247
2,DI,1429,"Albuquerque, N.M.",2018-03-31,ASU,Katie,Cross,4,1,"21-9, 21-7",DI,29.797912393348227,4.0569041603207205
3,DI,1429,"Albuquerque, N.M.",2018-03-31,ASU,Cierra,Flood,4,1,"21-9, 21-7",DI,29.797912393348227,4.0569041603207205
0,DI,1429,"Albuquerque, N.M.",2018-03-31,New Mexico,Kayla,Long,5,0,"21-16, 21-12",DI,20.9181971692988,4.6972035171072255
1,DI,1429,"Albuquerque, N.M.",2018-03-31,New Mexico,Abbey,Wilson,5,0,"21-16, 21-12",DI,24.465948597497906,4.658333545461953
2,DI,1429,"Albuquerque, N.M.",2018-03-31,ASU,Kate,Baldwin,5,1,"21-16, 21-12",DI,32.07594117462341,4.2309313618799544
3,DI,1429,"Albuquerque, N.M.",2018-03-31,ASU,Samantha,Plaster,5,1,"21-16, 21-12",DI,32.0759411746234,4.2309313618799544
0,DI,1430,"Albuquerque, N.M.",2018-03-31,Abilene Christian,Kendall,Bosse,1,0,"21-14, 21-16",DI,20.985985687145387,5.611554867018318
1,DI,1430,"Albuquerque, N.M.",2018-03-31,Abilene Christian,Jacey,Smith,1,0,"21-14, 21-16",DI,20.985985687145387,5.611554867018318
2,DI,1430,"Albuquerque, N.M.",2018-03-31,New Mexico,Eastyn,Baleto,1,1,"21-14, 21-16",DI,30.764144561487683,4.38549174891042
3,DI,1430,"Albuquerque, N.M.",2018-03-31,New Mexico,Lauren,Twitty,1,1,"21-14, 21-16",DI,30.02089179779567,4.5673744970128904
0,DI,1430,"Albuquerque, N.M.",2018-03-31,Abilene Christian,Brooke,Riley,2,0,"21-9, 21-15",DI,17.365217252292293,6.078095488623849
1,DI,1430,"Albuquerque, N.M.",2018-03-31,Abilene Christian,Lauren,Walker,2,0,"21-9, 21-15",DI,17.365217252292293,6.078095488623849
2,DI,1430,"Albuquerque, N.M.",2018-03-31,New Mexico,Maddie,Irwin,2,1,"21-9, 21-15",DI,32.549350270409846,4.528522713720015
3,DI,1430,"Albuquerque, N.M.",2018-03-31,New Mexico,Erin,Martin,2,1,"21-9, 21-15",DI,32.549350270409846,4.528522713720015
0,DI,1430,"Albuquerque, N.M.",2018-03-31,Abilene Christian,Eighmy,Dobbins,3,0,"21-13, 23-25, 15-13",DI,20.385613280600634,5.823005198839785
1,DI,1430,"Albuquerque, N.M.",2018-03-31,Abilene Christian,Katelyn,Mueller,3,0,"21-13, 23-25, 15-13",DI,17.93515543862548,5.523419855652968
2,DI,1430,"Albuquerque, N.M.",2018-03-31,New Mexico,Chloe,Crappell,3,1,"21-13, 23-25, 15-13",DI,28.36013771529487,4.564398470009416
3,DI,1430,"Albuquerque, N.M.",2018-03-31,New Mexico,Yasmin,Tan,3,1,"21-13, 23-25, 15-13",DI,23.720317542630426,4.565000227266697
0,DI,1430,"Albuquerque, N.M.",2018-03-31,Abilene Christian,Kennedy,Shelstead,4,0,"21-17, 21-11",DI,17.49491361876089,5.800255337428942
1,DI,1430,"Albuquerque, N.M.",2018-03-31,Abilene Christian,Amy,Weiss,4,0,"21-17, 21-11",DI,15.403942507709157,5.504145771750542
2,DI,1430,"Albuquerque, N.M.",2018-03-31,New Mexico,Carly,Beddingfield,4,1,"21-17, 21-11",DI,19.54462824422558,4.668659572975318
3,DI,1430,"Albuquerque, N.M.",2018-03-31,New Mexico,Mercedes,Pacheco,4,1,"21-17, 21-11",DI,17.280309434478326,5.401144401007774
0,DI,1430,"Albuquerque, N.M.",2018-03-31,Abilene Christian,Paris,Cosley,5,0,"21-8, 21-14",DI,15.355761599718754,6.29535706850236
1,DI,1430,"Albuquerque, N.M.",2018-03-31,Abilene Christian,Sofia,Resendiz,5,0,"21-8, 21-14",DI,18.595630546127847,6.794338500981571
2,DI,1430,"Albuquerque, N.M.",2018-03-31,New Mexico,Kayla,Long,5,1,"21-8, 21-14",DI,21.756125657441935,4.568625654000519
3,DI,1430,"Albuquerque, N.M.",2018-03-31,New Mexico,Abbey,Wilson,5,1,"21-8, 21-14",DI,25.290894705396504,4.532974103387078
0,DI,1431,"Zuma Beach, Ca",2018-03-31,LMU,McKayla,Ferris,1,0,"21-17, 21-13",DI,33.94316026068503,4.1956761771202595
1,DI,1431,"Zuma Beach, Ca",2018-03-31,LMU,Savannah,Slattery,1,0,"21-17, 21-13",DI,33.7511964056778,4.184971207439524
2,DI,1431,"Zuma Beach, Ca",2018-03-31,USC,Abril,Bustamante,1,1,"21-17, 21-13",DI,50.02074828437416,3.6190573859559647
3,DI,1431,"Zuma Beach, Ca",2018-03-31,USC,Tina,Graudina,1,1,"21-17, 21-13",DI,48.79590342894126,4.1497374110422305
0,DI,1431,"Zuma Beach, Ca",2018-03-31,LMU,Sara,Kovac,2,0,"21-13, 21-11",DI,32.226973845506784,3.839025631809407
1,DI,1431,"Zuma Beach, Ca",2018-03-31,LMU,Jessie,Prichard,2,0,"21-13, 21-11",DI,32.24146564602521,3.8304753631771864
2,DI,1431,"Zuma Beach, Ca",2018-03-31,USC,Terese,Cannon,2,1,"21-13, 21-11",DI,38.84939466127493,3.157822104132516
3,DI,1431,"Zuma Beach, Ca",2018-03-31,USC,Sammy,Slater,2,1,"21-13, 21-11",DI,41.58099488074358,3.19962946765187
0,DI,1431,"Zuma Beach, Ca",2018-03-31,USC,Joy,Dennis,3,0,"20-22, 21-15, 15-12",DI,26.444495084078447,3.2399224456449964
1,DI,1431,"Zuma Beach, Ca",2018-03-31,USC,Haley,Hallgren,3,0,"20-22, 21-15, 15-12",DI,40.8977225488135,3.220765053266006
2,DI,1431,"Zuma Beach, Ca",2018-03-31,LMU,Emma,Doud,3,1,"20-22, 21-15, 15-12",DI,33.643145835353174,3.60718620560791
3,DI,1431,"Zuma Beach, Ca",2018-03-31,LMU,Veronica,Nederend,3,1,"20-22, 21-15, 15-12",DI,32.37586644142852,3.5254167838125707
0,DI,1431,"Zuma Beach, Ca",2018-03-31,LMU,Bozena,Culo,4,0,"21-13, 21-19",DI,26.99945151594759,3.7237164029676895
1,DI,1431,"Zuma Beach, Ca",2018-03-31,LMU,Maddie,Leiphardt,4,0,"21-13, 21-19",DI,26.074558625848585,3.6330041269507585
2,DI,1431,"Zuma Beach, Ca",2018-03-31,USC,Katrina,Kernochan,4,1,"21-13, 21-19",DI,33.66676859434504,4.569774902063841
3,DI,1431,"Zuma Beach, Ca",2018-03-31,USC,Alexandra,Poletto,4,1,"21-13, 21-19",DI,25.834426986341875,3.9346953514829135
0,DI,1431,"Zuma Beach, Ca",2018-03-31,LMU,Chloe,Reinig,5,0,"19-21, 21-12, 15-11",DI,25.516108106022894,3.9101264254944836
1,DI,1431,"Zuma Beach, Ca",2018-03-31,LMU,Kekai,Whitford,5,0,"19-21, 21-12, 15-11",DI,25.51610810602289,3.9101264254944836
2,DI,1431,"Zuma Beach, Ca",2018-03-31,USC,Jenna,Belton,5,1,"19-21, 21-12, 15-11",DI,34.4059907913519,3.486519887744848
3,DI,1431,"Zuma Beach, Ca",2018-03-31,USC,Jo,Kremer,5,1,"19-21, 21-12, 15-11",DI,32.55526018158133,3.5415189378759395
0,DI,1432,"Folsom, Ca",2018-03-31,Cal Poly SLO,Tia,Miric,1,0,"20-22, 21-13, 15-13",DI,40.35904781857806,4.3202512950247165
1,DI,1432,"Folsom, Ca",2018-03-31,Cal Poly SLO,Torrey,Van Winden,1,0,"20-22, 21-13, 15-13",DI,40.35904781857806,4.3202512950247165
