division,compID,location,date,college,first_name,last_name,position,result,score
DI,1630,"Seattle, Wa",2018-04-14,USC,Abril,Bustamante,1,1,"20-22, 21-14, 15-9"
DI,1630,"Seattle, Wa",2018-04-14,USC,Tina,Graudina,1,1,"20-22, 21-14, 15-9"
DI,1630,"Seattle, Wa",2018-04-14,Washington,Jordan,Anderson,1,0,"20-22, 21-14, 15-9"
DI,1630,"Seattle, Wa",2018-04-14,Washington,Kimmy,Gardiner,1,0,"20-22, 21-14, 15-9"
DI,1630,"Seattle, Wa",2018-04-14,USC,Cammie,Dorn,2,0,"18-21, 21-17, 15-9"
DI,1630,"Seattle, Wa",2018-04-14,USC,Joy,Dennis,2,0,"18-21, 21-17, 15-9"
DI,1630,"Seattle, Wa",2018-04-14,Washington,Destiny,Julye,2,1,"18-21, 21-17, 15-9"
DI,1630,"Seattle, Wa",2018-04-14,Washington,Courtney,Schwan,2,1,"18-21, 21-17, 15-9"
DI,1630,"Seattle, Wa",2018-04-14,USC,Sammy,Slater,3,1,"21-11, 21-15"
DI,1630,"Seattle, Wa",2018-04-14,USC,Terese,Cannon,3,1,"21-11, 21-15"
DI,1630,"Seattle, Wa",2018-04-14,Washington,Carly,Dehoog,3,0,"21-11, 21-15"
DI,1630,"Seattle, Wa",2018-04-14,Washington,Shayne,Mcpherson,3,0,"21-11, 21-15"
DI,1630,"Seattle, Wa",2018-04-14,USC,Haley,Hallgren,4,1,"21-11, 21-15"
DI,1630,"Seattle, Wa",2018-04-14,USC,Alexandra,Poletto,4,1,"21-11, 21-15"
DI,1630,"Seattle, Wa",2018-04-14,Washington,Anna,Crabtree,4,0,"21-11, 21-15"
DI,1630,"Seattle, Wa",2018-04-14,Washington,Kara,Bajema,4,0,"21-11, 21-15"
DI,1630,"Seattle, Wa",2018-04-14,USC,Maja,Kaiser,5,1,"21-15, 23-21"
DI,1630,"Seattle, Wa",2018-04-14,USC,Jenna,Belton,5,1,"21-15, 23-21"
DI,1630,"Seattle, Wa",2018-04-14,Washington,Samantha ,Drechsel,5,0,"21-15, 23-21"
DI,1630,"Seattle, Wa",2018-04-14,Washington,Natalie,Robinson,5,0,"21-15, 23-21"
DI,1631,"Seattle, Wa",2018-04-14,Stanford,Morgan,Hentz,1,0,"21-16, 21-11"
DI,1631,"Seattle, Wa",2018-04-14,Stanford,Amelia,Smith,1,0,"21-16, 21-11"
DI,1631,"Seattle, Wa",2018-04-14,USC,Tina,Graudina,1,1,"21-16, 21-11"
DI,1631,"Seattle, Wa",2018-04-14,USC,Abril,Bustamante,1,1,"21-16, 21-11"
DI,1631,"Seattle, Wa",2018-04-14,Stanford,Sunny,Villapando,2,1,"21-16, 21-12"
DI,1631,"Seattle, Wa",2018-04-14,Stanford,Courtney,Bowen,2,1,"21-16, 21-12"
DI,1631,"Seattle, Wa",2018-04-14,USC,Joy,Dennis,2,0,"21-16, 21-12"
DI,1631,"Seattle, Wa",2018-04-14,USC,Cammie,Dorn,2,0,"21-16, 21-12"
DI,1631,"Seattle, Wa",2018-04-14,Stanford,Kate,Formico,3,0,"21-14, 21-15"
DI,1631,"Seattle, Wa",2018-04-14,Stanford,Catherine,Raquel,3,0,"21-14, 21-15"
DI,1631,"Seattle, Wa",2018-04-14,USC,Sammy,Slater,3,1,"21-14, 21-15"
DI,1631,"Seattle, Wa",2018-04-14,USC,Terese,Cannon,3,1,"21-14, 21-15"
DI,1631,"Seattle, Wa",2018-04-14,Stanford,Payton,Chang,4,0,"19-21, 21-14, 15-11"
DI,1631,"Seattle, Wa",2018-04-14,Stanford,Caitlin,Keefe,4,0,"19-21, 21-14, 15-11"
DI,1631,"Seattle, Wa",2018-04-14,USC,Haley,Hallgren,4,1,"19-21, 21-14, 15-11"
DI,1631,"Seattle, Wa",2018-04-14,USC,Alexandra,Poletto,4,1,"19-21, 21-14, 15-11"
DI,1631,"Seattle, Wa",2018-04-14,Stanford,Blake,Sharp,5,1,"21-16, 21-17"
DI,1631,"Seattle, Wa",2018-04-14,Stanford,Shannon,Richardson,5,1,"21-16, 21-17"
DI,1631,"Seattle, Wa",2018-04-14,USC,Jo,Kremer,5,0,"21-16, 21-17"
DI,1631,"Seattle, Wa",2018-04-14,USC,Jenna,Belton,5,0,"21-16, 21-17"
DI,1632,"Seattle, Wa",2018-04-14,Oregon,August,Raskie,1,0,"12-21, 21-16, 15-12"
DI,1632,"Seattle, Wa",2018-04-14,Oregon,Lindsey,Vander Weide,1,0,"12-21, 21-16, 15-12"
DI,1632,"Seattle, Wa",2018-04-14,Stanford,Amelia,Smith,1,1,"12-21, 21-16, 15-12"
DI,1632,"Seattle, Wa",2018-04-14,Stanford,Morgan,Hentz,1,1,"12-21, 21-16, 15-12"
DI,1632,"Seattle, Wa",2018-04-14,Oregon,Taylor,Agost,2,0,"21-17, 21-10"
DI,1632,"Seattle, Wa",2018-04-14,Oregon,Josie,Cole,2,0,"21-17, 21-10"
DI,1632,"Seattle, Wa",2018-04-14,Stanford,Courtney,Bowen,2,1,"21-17, 21-10"
DI,1632,"Seattle, Wa",2018-04-14,Stanford,Sunny,Villapando,2,1,"21-17, 21-10"
DI,1632,"Seattle, Wa",2018-04-14,Oregon,Willow,Johnson ,3,0,"21-14, 21-4"
DI,1632,"Seattle, Wa",2018-04-14,Oregon,Lauren ,Page,3,0,"21-14, 21-4"
DI,1632,"Seattle, Wa",2018-04-14,Stanford,Kate,Formico,3,1,"21-14, 21-4"
DI,1632,"Seattle, Wa",2018-04-14,Stanford,Catherine,Raquel,3,1,"21-14, 21-4"
DI,1632,"Seattle, Wa",2018-04-14,Oregon,Maggie,Scott,4,0,"21-15, 21-12"
DI,1632,"Seattle, Wa",2018-04-14,Oregon,Ronika,Stone,4,0,"21-15, 21-12"
DI,1632,"Seattle, Wa",2018-04-14,Stanford,Caitlin,Keefe,4,1,"21-15, 21-12"
DI,1632,"Seattle, Wa",2018-04-14,Stanford,Payton,Chang,4,1,"21-15, 21-12"
DI,1632,"Seattle, Wa",2018-04-14,Oregon,Kyra,Hanawahine,5,0,"21-5, 21-13"
DI,1632,"Seattle, Wa",2018-04-14,Oregon,Marine,Hall-Poirier,5,0,"21-5, 21-13"
DI,1632,"Seattle, Wa",2018-04-14,Stanford,Shannon,Richardson,5,1,"21-5, 21-13"
DI,1632,"Seattle, Wa",2018-04-14,Stanford,Blake,Sharp,5,1,"21-5, 21-13"
DI,1633,"Seattle, Wa",2018-04-14,Cal,Alexia,Inman,1,1,"21-13, 21-18"
DI,1633,"Seattle, Wa",2018-04-14,Cal,Mima,Mirkovic,1,1,"21-13, 21-18"
DI,1633,"Seattle, Wa",2018-04-14,Oregon,August,Raskie,1,0,"21-13, 21-18"
DI,1633,"Seattle, Wa",2018-04-14,Oregon,Lindsey,Vander Weide,1,0,"21-13, 21-18"
DI,1633,"Seattle, Wa",2018-04-14,Cal,Iya,Lindahl,2,1,"21-12, 21-10"
DI,1633,"Seattle, Wa",2018-04-14,Cal,Jessica,Gaffney,2,1,"21-12, 21-10"
DI,1633,"Seattle, Wa",2018-04-14,Oregon,Taylor,Agost,2,0,"21-12, 21-10"
DI,1633,"Seattle, Wa",2018-04-14,Oregon,Josie,Cole,2,0,"21-12, 21-10"
DI,1633,"Seattle, Wa",2018-04-14,Cal,Madison,Dueck,3,1,"22-20, 21-14"
DI,1633,"Seattle, Wa",2018-04-14,Cal,Bryce,Bark,3,1,"22-20, 21-14"
DI,1633,"Seattle, Wa",2018-04-14,Oregon,Willow,Johnson ,3,0,"22-20, 21-14"
DI,1633,"Seattle, Wa",2018-04-14,Oregon,Lauren ,Page,3,0,"22-20, 21-14"
DI,1633,"Seattle, Wa",2018-04-14,Cal,Caroline,Schafer,4,1,"21-12, 21-16"
DI,1633,"Seattle, Wa",2018-04-14,Cal,Abby,Waldburger,4,1,"21-12, 21-16"
DI,1633,"Seattle, Wa",2018-04-14,Oregon,Ronika,Stone,4,0,"21-12, 21-16"
DI,1633,"Seattle, Wa",2018-04-14,Oregon,Maggie,Scott,4,0,"21-12, 21-16"
DI,1633,"Seattle, Wa",2018-04-14,Cal,Grace,Campbell,5,1,"21-13, 21-13"
DI,1633,"Seattle, Wa",2018-04-14,Cal,Maddie,Micheletti,5,1,"21-13, 21-13"
DI,1633,"Seattle, Wa",2018-04-14,Oregon,Marine,Hall-Poirier,5,0,"21-13, 21-13"
DI,1633,"Seattle, Wa",2018-04-14,Oregon,Kyra,Hanawahine,5,0,"21-13, 21-13"
DI,1634," Columbia, S.C. ",2018-04-14,Missouri State,Veronica,Snelling,1,0,"21-13, 21-14"
DI,1634," Columbia, S.C. ",2018-04-14,Missouri State,Taylor,Fricano,1,0,"21-13, 21-14"
DI,1634," Columbia, S.C. ",2018-04-14,Tulane,Madeline,Mertz,1,1,"21-13, 21-14"
DI,1634," Columbia, S.C. ",2018-04-14,Tulane,Kaylie,Mchugh,1,1,"21-13, 21-14"
DI,1634," Columbia, S.C. ",2018-04-14,Missouri State,Sam,Brinkmann,2,0,"21-5, 21-13"
DI,1634," Columbia, S.C. ",2018-04-14,Missouri State,Mikaela,Mosquera,2,0,"21-5, 21-13"
DI,1634," Columbia, S.C. ",2018-04-14,Tulane,Lan,Nguyen,2,1,"21-5, 21-13"
DI,1634," Columbia, S.C. ",2018-04-14,Tulane,Tarin,Mergener,2,1,"21-5, 21-13"
DI,1634," Columbia, S.C. ",2018-04-14,Missouri State,Kelsey,Larsen,3,0,"21-11, 21-12"
DI,1634," Columbia, S.C. ",2018-04-14,Missouri State,Julia,Hanson,3,0,"21-11, 21-12"
DI,1634," Columbia, S.C. ",2018-04-14,Tulane,Anna,Chin,3,1,"21-11, 21-12"
DI,1634," Columbia, S.C. ",2018-04-14,Tulane,Lauren,Orlich,3,1,"21-11, 21-12"
DI,1634," Columbia, S.C. ",2018-04-14,Missouri State,Caroline,Finnell,4,0,"21-12, 21-17"
DI,1634," Columbia, S.C. ",2018-04-14,Missouri State,Sarah,Demmer,4,0,"21-12, 21-17"
DI,1634," Columbia, S.C. ",2018-04-14,Tulane,Ashley,Delgado,4,1,"21-12, 21-17"
DI,1634," Columbia, S.C. ",2018-04-14,Tulane,Addison,Hermstad,4,1,"21-12, 21-17"
DI,1634," Columbia, S.C. ",2018-04-14,Missouri State,Ivy,Reynolds,5,0,"21-16, 21-16"
DI,1634," Columbia, S.C. ",2018-04-14,Missouri State,Lynsey,Wright,5,0,"21-16, 21-16"
DI,1634," Columbia, S.C. ",2018-04-14,Tulane,Rio,Frohoff,5,1,"21-16, 21-16"
DI,1634," Columbia, S.C. ",2018-04-14,Tulane,Gabriella,Becerra,5,1,"21-16, 21-16"
DI,1635," Columbia, S.C. ",2018-04-14,Coastal Carolina,Leah,Hardeman,1,0,"21-17, 21-18"
DI,1635," Columbia, S.C. ",2018-04-14,Coastal Carolina,Aleksandra,Djuric,1,0,"21-17, 21-18"
DI,1635," Columbia, S.C. ",2018-04-14,Tulane,Madeline,Mertz,1,1,"21-17, 21-18"
DI,1635," Columbia, S.C. ",2018-04-14,Tulane,Kaylie,Mchugh,1,1,"21-17, 21-18"
DI,1635," Columbia, S.C. ",2018-04-14,Coastal Carolina,Carla,Cahill,2,0,"21-12, 24-22"
DI,1635," Columbia, S.C. ",2018-04-14,Coastal Carolina,Dora,Lulic,2,0,"21-12, 24-22"
DI,1635," Columbia, S.C. ",2018-04-14,Tulane,Lan,Nguyen,2,1,"21-12, 24-22"
DI,1635," Columbia, S.C. ",2018-04-14,Tulane,Tarin,Mergener,2,1,"21-12, 24-22"
DI,1635," Columbia, S.C. ",2018-04-14,Coastal Carolina,Kinga,Windisch,3,1,"21-19, 10-21, 17-15"
DI,1635," Columbia, S.C. ",2018-04-14,Coastal Carolina,Tanner,Gauthier,3,1,"21-19, 10-21, 17-15"
DI,1635," Columbia, S.C. ",2018-04-14,Tulane,Anna,Chin,3,0,"21-19, 10-21, 17-15"
DI,1635," Columbia, S.C. ",2018-04-14,Tulane,Lauren,Orlich,3,0,"21-19, 10-21, 17-15"
DI,1635," Columbia, S.C. ",2018-04-14,Coastal Carolina,Kyla,Manning,4,0,"21-12, 21-15"
DI,1635," Columbia, S.C. ",2018-04-14,Coastal Carolina,Shelby,Ladewig,4,0,"21-12, 21-15"
DI,1635," Columbia, S.C. ",2018-04-14,Tulane,Ashley,Delgado,4,1,"21-12, 21-15"
DI,1635," Columbia, S.C. ",2018-04-14,Tulane,Addison,Hermstad,4,1,"21-12, 21-15"
DI,1635," Columbia, S.C. ",2018-04-14,Coastal Carolina,Autumn,Otto,5,0,"21-13, 21-5"
DI,1635," Columbia, S.C. ",2018-04-14,Coastal Carolina,Haylie,Beck,5,0,"21-13, 21-5"
DI,1635," Columbia, S.C. ",2018-04-14,Tulane,Gabriella,Becerra,5,1,"21-13, 21-5"
DI,1635," Columbia, S.C. ",2018-04-14,Tulane,Rio,Frohoff,5,1,"21-13, 21-5"
DI,1636,"Kingsville, Tx",2018-04-14,Abilene Christian,Eighmy,Dobbins,1,0,"21-10, 21-11"
DI,1636,"Kingsville, Tx",2018-04-14,Abilene Christian,Katelyn,Mueller,1,0,"21-10, 21-11"
DI,1636,"Kingsville, Tx",2018-04-14,New Mexico,Maddie,Irwin,1,1,"21-10, 21-11"
DI,1636,"Kingsville, Tx",2018-04-14,New Mexico,Erin,Martin,1,1,"21-10, 21-11"
DI,1636,"Kingsville, Tx",2018-04-14,Abilene Christian,Kendall,Bosse,2,0,"21-5, 21-12"
DI,1636,"Kingsville, Tx",2018-04-14,Abilene Christian,Jacey,Smith,2,0,"21-5, 21-12"
DI,1636,"Kingsville, Tx",2018-04-14,New Mexico,Lauren,Twitty,2,1,"21-5, 21-12"
DI,1636,"Kingsville, Tx",2018-04-14,New Mexico,Eastyn,Baleto,2,1,"21-5, 21-12"
DI,1636,"Kingsville, Tx",2018-04-14,Abilene Christian,Amy,Weiss,3,0,"22-24, 21-11, 15-6"
DI,1636,"Kingsville, Tx",2018-04-14,Abilene Christian,Kennedy,Shelstead,3,0,"22-24, 21-11, 15-6"
DI,1636,"Kingsville, Tx",2018-04-14,New Mexico,Chloe,Crappell,3,1,"22-24, 21-11, 15-6"
DI,1636,"Kingsville, Tx",2018-04-14,New Mexico,Yasmin,Tan,3,1,"22-24, 21-11, 15-6"
DI,1636,"Kingsville, Tx",2018-04-14,Abilene Christian,Lauren,Walker,4,0,"21-7, 21-9"
DI,1636,"Kingsville, Tx",2018-04-14,Abilene Christian,Brooke,Riley,4,0,"21-7, 21-9"
DI,1636,"Kingsville, Tx",2018-04-14,New Mexico,Mercedes,Pacheco,4,1,"21-7, 21-9"
DI,1636,"Kingsville, Tx",2018-04-14,New Mexico,Carly,Beddingfield,4,1,"21-7, 21-9"
DI,1636,"Kingsville, Tx",2018-04-14,Abilene Christian,Sofia,Resendiz,5,0,"21-13, 21-18"
DI,1636,"Kingsville, Tx",2018-04-14,Abilene Christian,Paris,Cosley,5,0,"21-13, 21-18"
DI,1636,"Kingsville, Tx",2018-04-14,New Mexico,Abbey,Wilson,5,1,"21-13, 21-18"
DI,1636,"Kingsville, Tx",2018-04-14,New Mexico,Kayla,Long,5,1,"21-13, 21-18"
DI,1637,"Kingsville, Tx",2018-04-14,New Mexico,Maddie,Irwin,1,1,"21-18, 21-12"
DI,1637,"Kingsville, Tx",2018-04-14,New Mexico,Erin,Martin,1,1,"21-18, 21-12"
DII,1637,"Kingsville, Tx",2018-04-14,Texas A&M Kingsville,Gabby,Atchley,1,0,"21-18, 21-12"
DII,1637,"Kingsville, Tx",2018-04-14,Texas A&M Kingsville,Whitney,Walker,1,0,"21-18, 21-12"
DI,1637,"Kingsville, Tx",2018-04-14,New Mexico,Lauren,Twitty,2,1,"21-15, 21-17"
DI,1637,"Kingsville, Tx",2018-04-14,New Mexico,Eastyn,Baleto,2,1,"21-15, 21-17"
DII,1637,"Kingsville, Tx",2018-04-14,Texas A&M Kingsville,Macy,Berg,2,0,"21-15, 21-17"
DII,1637,"Kingsville, Tx",2018-04-14,Texas A&M Kingsville,Madison,Brabham,2,0,"21-15, 21-17"
DI,1637,"Kingsville, Tx",2018-04-14,New Mexico,Chloe,Crappell,3,0,"21-8, 21-12"
DI,1637,"Kingsville, Tx",2018-04-14,New Mexico,Yasmin,Tan,3,0,"21-8, 21-12"
DII,1637,"Kingsville, Tx",2018-04-14,Texas A&M Kingsville,Erin,Umbel,3,1,"21-8, 21-12"
DII,1637,"Kingsville, Tx",2018-04-14,Texas A&M Kingsville,Tenley,Housler,3,1,"21-8, 21-12"
DI,1637,"Kingsville, Tx",2018-04-14,New Mexico,Mercedes,Pacheco,4,0,"23-21, 22-20"
DI,1637,"Kingsville, Tx",2018-04-14,New Mexico,Carly,Beddingfield,4,0,"23-21, 22-20"
DII,1637,"Kingsville, Tx",2018-04-14,Texas A&M Kingsville,Kyra,Henderson ,4,1,"23-21, 22-20"
DII,1637,"Kingsville, Tx",2018-04-14,Texas A&M Kingsville,Haley,Hutchinson ,4,1,"23-21, 22-20"
DI,1637,"Kingsville, Tx",2018-04-14,New Mexico,Abbey,Wilson,5,0,"21-16, 23-21"
DI,1637,"Kingsville, Tx",2018-04-14,New Mexico,Emily,Nenninger,5,0,"21-16, 23-21"
DII,1637,"Kingsville, Tx",2018-04-14,Texas A&M Kingsville,Loren,Washington,5,1,"21-16, 23-21"
DII,1637,"Kingsville, Tx",2018-04-14,Texas A&M Kingsville,Madeleine ,Sims,5,1,"21-16, 23-21"
NAIA,1638,Principia College,2018-04-14,Ottawa,Caitlyn,Cox,1,0,"21-11, 21-14"
NAIA,1638,Principia College,2018-04-14,Ottawa,Destiny,Crowder,1,0,"21-11, 21-14"
DIII,1638,Principia College,2018-04-14,Principia,Devon,Marunde,1,1,"21-11, 21-14"
DIII,1638,Principia College,2018-04-14,Principia,Nikki,Matters,1,1,"21-11, 21-14"
NAIA,1638,Principia College,2018-04-14,Ottawa,Brooke,Fearka,2,0,"21-7, 21-16"
NAIA,1638,Principia College,2018-04-14,Ottawa,Makayla,Aspegren,2,0,"21-7, 21-16"
DIII,1638,Principia College,2018-04-14,Principia,Emelie,Frederikson,2,1,"21-7, 21-16"
DIII,1638,Principia College,2018-04-14,Principia,Cha Cha,Fisher,2,1,"21-7, 21-16"
NAIA,1638,Principia College,2018-04-14,Ottawa,Ayona,Tharps,3,0,"21-14, 21-16"
NAIA,1638,Principia College,2018-04-14,Ottawa,Mikayla,Wheeler,3,0,"21-14, 21-16"
DIII,1638,Principia College,2018-04-14,Principia,Amanda,Roberts,3,1,"21-14, 21-16"
DIII,1638,Principia College,2018-04-14,Principia,Victoria,Vandiver,3,1,"21-14, 21-16"
NAIA,1638,Principia College,2018-04-14,Ottawa,Breanna,Vail,4,1,"15-21, 22-20,16-14"
NAIA,1638,Principia College,2018-04-14,Ottawa,Jordan,Wood,4,1,"15-21, 22-20,16-14"
DIII,1638,Principia College,2018-04-14,Principia,Makena,Patterson,4,0,"15-21, 22-20,16-14"
DIII,1638,Principia College,2018-04-14,Principia,Emma,Herman,4,0,"15-21, 22-20,16-14"
NAIA,1638,Principia College,2018-04-14,Ottawa,Courtney,Wheeler,5,0,"22-20, 21-9"
NAIA,1638,Principia College,2018-04-14,Ottawa,Paige,Krone,5,0,"22-20, 21-9"
DIII,1638,Principia College,2018-04-14,Principia,Sarah,Ungerleider,5,1,"22-20, 21-9"
DIII,1638,Principia College,2018-04-14,Principia,Mesa,Goebel,5,1,"22-20, 21-9"
DI,1639,"Esetro, Fl",2018-04-14,Jacksonville,Katie,Krawczyk,1,0,"21-17, 19-21, 15-12"
DI,1639,"Esetro, Fl",2018-04-14,Jacksonville,Morgan,Dees,1,0,"21-17, 19-21, 15-12"
DI,1639,"Esetro, Fl",2018-04-14,Stetson,Sammee,Thomas,1,1,"21-17, 19-21, 15-12"
DI,1639,"Esetro, Fl",2018-04-14,Stetson,Darby,Dunn,1,1,"21-17, 19-21, 15-12"
DI,1639,"Esetro, Fl",2018-04-14,Jacksonville,Mallory,Mattingly,2,0,"21-10, 21-14"
DI,1639,"Esetro, Fl",2018-04-14,Jacksonville,Lauren,Petersen,2,0,"21-10, 21-14"
DI,1639,"Esetro, Fl",2018-04-14,Stetson,Carly,Perales,2,1,"21-10, 21-14"
DI,1639,"Esetro, Fl",2018-04-14,Stetson,Sunniva,Helland-Hansen,2,1,"21-10, 21-14"
DI,1639,"Esetro, Fl",2018-04-14,Jacksonville,Shaylee,Befus,3,0,"21-18, 21-15"
DI,1639,"Esetro, Fl",2018-04-14,Jacksonville,Mackenzie,Swan,3,0,"21-18, 21-15"
DI,1639,"Esetro, Fl",2018-04-14,Stetson,Rachel,Noble,3,1,"21-18, 21-15"
DI,1639,"Esetro, Fl",2018-04-14,Stetson,Samantha,Harris,3,1,"21-18, 21-15"
DI,1639,"Esetro, Fl",2018-04-14,Jacksonville,Shelby,Babowicz,4,0,"21-17, 21-23, 15-10"
DI,1639,"Esetro, Fl",2018-04-14,Jacksonville,Savannah,Siegrist,4,0,"21-17, 21-23, 15-10"
DI,1639,"Esetro, Fl",2018-04-14,Stetson,Alexa,Richardson,4,1,"21-17, 21-23, 15-10"
DI,1639,"Esetro, Fl",2018-04-14,Stetson,Katinka,Krahn,4,1,"21-17, 21-23, 15-10"
DI,1639,"Esetro, Fl",2018-04-14,Jacksonville,Bethany,Salapek,5,0,"21-17, 21-11"
DI,1639,"Esetro, Fl",2018-04-14,Jacksonville,Tori,Reiser,5,0,"21-17, 21-11"
DI,1639,"Esetro, Fl",2018-04-14,Stetson,Rebecca,Ingram,5,1,"21-17, 21-11"
DI,1639,"Esetro, Fl",2018-04-14,Stetson,Quinci,Birker,5,1,"21-17, 21-11"
DI,1640,"Estero, Fl",2018-04-14,Stetson,Sammee,Thomas,1,1,"21-15, 21-16"
DI,1640,"Estero, Fl",2018-04-14,Stetson,Darby,Dunn,1,1,"21-15, 21-16"
DI,1640,"Estero, Fl",2018-04-14,UNF,Courtney,Miller,1,0,"21-15, 21-16"
DI,1640,"Estero, Fl",2018-04-14,UNF,Carina,Hoff,1,0,"21-15, 21-16"
DI,1640,"Estero, Fl",2018-04-14,Stetson,Carly,Perales,2,1,"22-20, 21-18"
DI,1640,"Estero, Fl",2018-04-14,Stetson,Sunniva,Helland-Hansen,2,1,"22-20, 21-18"
DI,1640,"Estero, Fl",2018-04-14,UNF,Taryn,Griffey,2,0,"22-20, 21-18"
DI,1640,"Estero, Fl",2018-04-14,UNF,Chaney,Howard,2,0,"22-20, 21-18"
DI,1640,"Estero, Fl",2018-04-14,Stetson,Rachel,Noble,3,1,"21-15, 21-17"
DI,1640,"Estero, Fl",2018-04-14,Stetson,Samantha,Harris,3,1,"21-15, 21-17"
DI,1640,"Estero, Fl",2018-04-14,UNF,Callie,Workman,3,0,"21-15, 21-17"
DI,1640,"Estero, Fl",2018-04-14,UNF,Brittany,Pase,3,0,"21-15, 21-17"
DI,1640,"Estero, Fl",2018-04-14,Stetson,Katinka,Krahn,4,0,"21-19, 17-21, 15-13"
DI,1640,"Estero, Fl",2018-04-14,Stetson,Alexa,Richardson,4,0,"21-19, 17-21, 15-13"
DI,1640,"Estero, Fl",2018-04-14,UNF,Nicole,DeBolt,4,1,"21-19, 17-21, 15-13"
DI,1640,"Estero, Fl",2018-04-14,UNF,Madilyn,McCarty,4,1,"21-19, 17-21, 15-13"
DI,1640,"Estero, Fl",2018-04-14,Stetson,Quinci,Birker,5,1,"21-15, 21-17"
DI,1640,"Estero, Fl",2018-04-14,Stetson,Rebecca,Ingram,5,1,"21-15, 21-17"
DI,1640,"Estero, Fl",2018-04-14,UNF,Casey,Justice,5,0,"21-15, 21-17"
DI,1640,"Estero, Fl",2018-04-14,UNF,Mallory,Waggoner,5,0,"21-15, 21-17"
DI,1641,"Honolulu, Hi",2018-04-14,ASU,Mia,Rivera,1,0,"21-15, 23-21"
DI,1641,"Honolulu, Hi",2018-04-14,ASU,Kwyn,Johnson,1,0,"21-15, 23-21"
DI,1641,"Honolulu, Hi",2018-04-14,Boise State,Janell,Walley,1,1,"21-15, 23-21"
DI,1641,"Honolulu, Hi",2018-04-14,Boise State,Sabryn,Roberts,1,1,"21-15, 23-21"
DI,1641,"Honolulu, Hi",2018-04-14,ASU,Frances,Giedraitis,2,0,"21-16, 11-21, 15-10"
DI,1641,"Honolulu, Hi",2018-04-14,ASU,Sydney,Palmer,2,0,"21-16, 11-21, 15-10"
DI,1641,"Honolulu, Hi",2018-04-14,Boise State,Kiley,Lewis,2,1,"21-16, 11-21, 15-10"
DI,1641,"Honolulu, Hi",2018-04-14,Boise State,Brindl,Langley,2,1,"21-16, 11-21, 15-10"
DI,1641,"Honolulu, Hi",2018-04-14,ASU,Ellyson,Lundberg,3,1,"21-17, 21-9"
DI,1641,"Honolulu, Hi",2018-04-14,ASU,Katelyn,Carballo,3,1,"21-17, 21-9"
DI,1641,"Honolulu, Hi",2018-04-14,Boise State,Kylee,Johnson,3,0,"21-17, 21-9"
DI,1641,"Honolulu, Hi",2018-04-14,Boise State,Maya,Watkins,3,0,"21-17, 21-9"
DI,1641,"Honolulu, Hi",2018-04-14,ASU,Katie,Cross,4,0,"22-20, 21-19"
DI,1641,"Honolulu, Hi",2018-04-14,ASU,Cierra,Flood,4,0,"22-20, 21-19"
DI,1641,"Honolulu, Hi",2018-04-14,Boise State,Jaymee-Lee,Bulda,4,1,"22-20, 21-19"
DI,1641,"Honolulu, Hi",2018-04-14,Boise State,Jensen,Allen,4,1,"22-20, 21-19"
DI,1641,"Honolulu, Hi",2018-04-14,ASU,Kate ,Baldwin,5,1,"21-11, 21-15"
DI,1641,"Honolulu, Hi",2018-04-14,ASU,Samantha,Plaster,5,1,"21-11, 21-15"
DI,1641,"Honolulu, Hi",2018-04-14,Boise State,Kenna,Hanses,5,0,"21-11, 21-15"
DI,1641,"Honolulu, Hi",2018-04-14,Boise State,Skye,Southwick,5,0,"21-11, 21-15"
DI,1642,"Conway, Ar",2018-04-14,Austin Peay State ,Ginny,Gerig,1,0,"21-14, 21-12"
DI,1642,"Conway, Ar",2018-04-14,Austin Peay State ,Cecily,Gable,1,0,"21-14, 21-12"
DI,1642,"Conway, Ar",2018-04-14,ULM,Grace,Convey,1,1,"21-14, 21-12"
DI,1642,"Conway, Ar",2018-04-14,ULM,Gabby,Love,1,1,"21-14, 21-12"
DI,1642,"Conway, Ar",2018-04-14,Austin Peay State ,Brooke,Moore,2,0,"21-15, 21-17"
DI,1642,"Conway, Ar",2018-04-14,Austin Peay State ,Claire,Darland,2,0,"21-15, 21-17"
DI,1642,"Conway, Ar",2018-04-14,ULM,Maile,Sellers,2,1,"21-15, 21-17"
DI,1642,"Conway, Ar",2018-04-14,ULM,Kayla,Gallant,2,1,"21-15, 21-17"
DI,1642,"Conway, Ar",2018-04-14,Austin Peay State ,Haley,Turner,3,0,"21-11, 21-6"
DI,1642,"Conway, Ar",2018-04-14,Austin Peay State ,Jenna,Panning,3,0,"21-11, 21-6"
DI,1642,"Conway, Ar",2018-04-14,ULM,Rebecca,Brown,3,1,"21-11, 21-6"
DI,1642,"Conway, Ar",2018-04-14,ULM,Catherine,Griffith,3,1,"21-11, 21-6"
DI,1642,"Conway, Ar",2018-04-14,Austin Peay State ,Katelyn,Theiss,4,1,"21-15, 21-14"
DI,1642,"Conway, Ar",2018-04-14,Austin Peay State ,Ashley,Slay,4,1,"21-15, 21-14"
DI,1642,"Conway, Ar",2018-04-14,ULM,Taylor ,Meyer,4,0,"21-15, 21-14"
DI,1642,"Conway, Ar",2018-04-14,ULM,Bailey,Smith,4,0,"21-15, 21-14"
DI,1642,"Conway, Ar",2018-04-14,Austin Peay State ,Kaylee,Taff,5,0,"21-18, 21-15"
