,date,compID,location,first_name,last_name,name,position,primary position,college,division,result,mu,sigma
8474,2018-03-02,896,"Stanford, Ca",Laura,Leap,Laura Leap,4,4,USF,DI,0,25.477647806456893,6.8106981835596345
8475,2018-03-03,947,"Stanford, Ca",Laura,Leap,Laura Leap,4,4,USF,DI,0,23.35133598223922,6.357760659838506
8476,2018-03-03,948,"Stanford, Ca",Laura,Leap,Laura Leap,4,4,USF,DI,0,21.714407184101336,5.98002564910501
8477,2018-03-02,894,"Stanford, Ca",Jennifer,Laird,Jennifer Laird,5,5,Saint Mary's,DI,0,19.36382736815788,7.483765181333135
8478,2018-03-02,898,"Stanford, CA",Jennifer,Laird,Jennifer Laird,5,5,Saint Mary's,DI,1,22.542508913307056,7.035447804576585
8479,2018-03-03,947,"Stanford, Ca",Jennifer,Laird,Jennifer Laird,5,5,Saint Mary's,DI,1,24.661583649953037,6.656882816519016
8480,2018-03-03,949,"Stanford, Ca",Jennifer,Laird,Jennifer Laird,5,5,Saint Mary's,DI,0,22.45902964887519,6.249147155043805
8481,2018-03-17,1176,"Moraga, Ca",Jennifer,Laird,Jennifer Laird,5,5,Saint Mary's,DI,1,23.544379918067417,6.028644453635802
8482,2018-03-20,1215,"Moraga, Ca",Jennifer,Laird,Jennifer Laird,5,5,Saint Mary's,DI,0,22.048919693065123,5.731981689269752
8483,2018-03-28,1341,"Long Beach, Ca",Jennifer,Laird,Jennifer Laird,5,5,Saint Mary's,DI,0,22.207168128991267,5.6573882160487114
8484,2018-03-29,1353,"Santa Monica, Ca",Jennifer,Laird,Jennifer Laird,5,5,Saint Mary's,DI,1,28.415141847665655,5.20551061669682
8485,2018-03-31,1421,"Zuma Beach, Ca",Jennifer,Laird,Jennifer Laird,5,5,Saint Mary's,DI,0,27.536713250211996,4.9562749337209535
8486,2018-03-31,1427,"Zuma Beach, Ca",Jennifer,Laird,Jennifer Laird,5,5,Saint Mary's,DI,0,26.01513972064375,4.782243132034896
8487,2018-04-05,1471,"Moraga, Ca",Jennifer,Laird,Jennifer Laird,5,5,Saint Mary's,DI,1,28.846596678889963,4.5180317251745965
8488,2018-04-07,1522,"Stanford, Ca",Jennifer,Laird,Jennifer Laird,5,5,Saint Mary's,DI,0,29.16324649260855,4.502850233705219
8489,2018-04-11,1875,"Santa Clara, Ca",Jennifer,Laird,Jennifer Laird,5,5,Saint Mary's,DI,1,30.42513555468666,4.34282790854081
8490,2018-03-02,895,"Stanford, CA",Kennedy,Kurtz,Kennedy Kurtz,1,2,"Cal State University, Sacramento",DI,0,22.139644287447823,7.643992585399325
8491,2018-03-02,898,"Stanford, CA",Kennedy,Kurtz,Kennedy Kurtz,1,2,"Cal State University, Sacramento",DI,0,22.03262681954184,7.258646982405886
8492,2018-03-03,933,"Stanford, Ca",Kennedy,Kurtz,Kennedy Kurtz,1,2,"Cal State University, Sacramento",DI,0,22.667369983288157,7.026747548872215
8493,2018-03-03,946,"Stanford, Ca",Kennedy,Kurtz,Kennedy Kurtz,1,2,"Cal State University, Sacramento",DI,1,26.626951923247137,6.574901017841943
8494,2018-03-10,1063,"Santa Cruz, Ca",Kennedy,Kurtz,Kennedy Kurtz,2,2,"Cal State University, Sacramento",DI,0,26.50026890852751,6.256493448180737
8495,2018-03-10,1066,"Santa Cruz, Ca",Kennedy,Kurtz,Kennedy Kurtz,2,2,"Cal State University, Sacramento",DI,0,25.63441586138623,5.95589148921725
8496,2018-03-10,1067,"Santa Cruz, Ca",Kennedy,Kurtz,Kennedy Kurtz,2,2,"Cal State University, Sacramento",DI,0,26.14091565299332,5.765405465177269
8497,2018-03-16,1114,"Berkeley, Ca`",Kennedy,Kurtz,Kennedy Kurtz,2,2,"Cal State University, Sacramento",DI,0,27.26275940242204,5.728988624078599
8498,2018-03-30,1373,"Folsom, Ca",Kennedy,Kurtz,Kennedy Kurtz,2,2,"Cal State University, Sacramento",DI,0,28.131500995218406,5.621157796835831
8499,2018-03-30,1386,"Folsom, Ca",Kennedy,Kurtz,Kennedy Kurtz,2,2,"Cal State University, Sacramento",DI,0,29.331445859496718,5.621727715082852
8500,2018-03-31,1434,"Folsom, Ca",Kennedy,Kurtz,Kennedy Kurtz,2,2,"Cal State University, Sacramento",DI,0,30.53136448671596,5.622267552641565
8501,2018-03-31,1436,"Folsom, Ca",Kennedy,Kurtz,Kennedy Kurtz,2,2,"Cal State University, Sacramento",DI,0,31.56347652885451,5.5545346097934925
8502,2018-04-01,1457,"Folsom, Ca",Kennedy,Kurtz,Kennedy Kurtz,2,2,"Cal State University, Sacramento",DI,0,32.761229353459804,5.553531668994254
8503,2018-04-07,1547,"Bakersfield, Ca",Kennedy,Kurtz,Kennedy Kurtz,2,2,"Cal State University, Sacramento",DI,0,33.42588535033136,5.402720157678899
8504,2018-04-14,1660,"Stockton, Ca",Kennedy,Kurtz,Kennedy Kurtz,2,2,"Cal State University, Sacramento",DI,1,38.23668413567882,5.002168405622974
8505,2018-04-14,1662,"Stockton, Cao",Kennedy,Kurtz,Kennedy Kurtz,2,2,"Cal State University, Sacramento",DI,1,42.03566087172235,4.681624290419565
8506,2018-04-27,1831,"Honolulu, Hi",Kennedy,Kurtz,Kennedy Kurtz,2,2,"Cal State University, Sacramento",DI,0,43.2333488224258,4.6808464013666
8507,2018-04-27,1836,"Honolulu, Hi",Kennedy,Kurtz,Kennedy Kurtz,2,2,"Cal State University, Sacramento",DI,0,43.57678829387991,4.504893043402017
8508,2018-03-02,895,"Stanford, CA",Brie,Gathright,Brie Gathright,1,1,"Cal State University, Sacramento",DI,0,22.139644287447823,7.643992585399325
8509,2018-03-02,898,"Stanford, CA",Brie,Gathright,Brie Gathright,1,1,"Cal State University, Sacramento",DI,0,22.03262681954184,7.258646982405886
8510,2018-03-03,933,"Stanford, Ca",Brie,Gathright,Brie Gathright,1,1,"Cal State University, Sacramento",DI,0,22.667369983288157,7.026747548872215
8511,2018-03-03,946,"Stanford, Ca",Brie,Gathright,Brie Gathright,1,1,"Cal State University, Sacramento",DI,1,26.626951923247137,6.574901017841943
8512,2018-03-10,1063,"Santa Cruz, Ca",Brie,Gathright,Brie Gathright,3,1,"Cal State University, Sacramento",DI,0,25.346815940385486,6.1628276833059
8513,2018-03-10,1066,"Santa Cruz, Ca",Brie,Gathright,Brie Gathright,2,1,"Cal State University, Sacramento",DI,0,24.54234462498351,5.875772053327067
8514,2018-03-10,1067,"Santa Cruz, Ca",Brie,Gathright,Brie Gathright,2,1,"Cal State University, Sacramento",DI,0,25.067373405584508,5.692981243037446
8515,2018-03-02,895,"Stanford, CA",Mikaela,Nocetti,Mikaela Nocetti,2,1,"Cal State University, Sacramento",DI,0,22.022424282016505,7.651710708895978
8516,2018-03-02,898,"Stanford, CA",Mikaela,Nocetti,Mikaela Nocetti,2,1,"Cal State University, Sacramento",DI,0,22.286301404833146,7.364944847340667
8517,2018-03-03,933,"Stanford, Ca",Mikaela,Nocetti,Mikaela Nocetti,2,1,"Cal State University, Sacramento",DI,0,22.82200134189685,7.132944437344588
8518,2018-03-03,946,"Stanford, Ca",Mikaela,Nocetti,Mikaela Nocetti,2,1,"Cal State University, Sacramento",DI,1,26.526636728554497,6.677143491948012
8519,2018-03-10,1063,"Santa Cruz, Ca",Mikaela,Nocetti,Mikaela Nocetti,1,1,"Cal State University, Sacramento",DI,0,25.806058688754725,6.262479553497595
8520,2018-03-10,1066,"Santa Cruz, Ca",Mikaela,Nocetti,Mikaela Nocetti,1,1,"Cal State University, Sacramento",DI,0,25.352867468913708,5.982656961083222
8521,2018-03-10,1067,"Santa Cruz, Ca",Mikaela,Nocetti,Mikaela Nocetti,1,1,"Cal State University, Sacramento",DI,0,25.62856882775074,5.747335725418809
8522,2018-03-16,1114,"Berkeley, Ca`",Mikaela,Nocetti,Mikaela Nocetti,1,1,"Cal State University, Sacramento",DI,0,27.01015915015299,5.737196805231968
8523,2018-03-30,1373,"Folsom, Ca",Mikaela,Nocetti,Mikaela Nocetti,1,1,"Cal State University, Sacramento",DI,0,26.471293847011196,5.444725984898006
8524,2018-03-30,1386,"Folsom, Ca",Mikaela,Nocetti,Mikaela Nocetti,1,1,"Cal State University, Sacramento",DI,0,27.87060437510699,5.444816364257055
8525,2018-03-31,1434,"Folsom, Ca",Mikaela,Nocetti,Mikaela Nocetti,1,1,"Cal State University, Sacramento",DI,0,29.270604364560498,5.445454024828203
8526,2018-03-31,1436,"Folsom, Ca",Mikaela,Nocetti,Mikaela Nocetti,1,1,"Cal State University, Sacramento",DI,0,30.56322806575467,5.400772748455952
8527,2018-04-01,1457,"Folsom, Ca",Mikaela,Nocetti,Mikaela Nocetti,1,1,"Cal State University, Sacramento",DI,0,31.962971516659906,5.401196117329394
8528,2018-04-07,1547,"Bakersfield, Ca",Mikaela,Nocetti,Mikaela Nocetti,1,1,"Cal State University, Sacramento",DI,0,32.85336199196665,5.261775620462384
8529,2018-04-14,1660,"Stockton, Ca",Mikaela,Nocetti,Mikaela Nocetti,1,1,"Cal State University, Sacramento",DI,0,33.89339285651124,5.152530282651444
8530,2018-04-14,1662,"Stockton, Cao",Mikaela,Nocetti,Mikaela Nocetti,1,1,"Cal State University, Sacramento",DI,1,40.913607380776604,4.746536912426258
8531,2018-04-27,1831,"Honolulu, Hi",Mikaela,Nocetti,Mikaela Nocetti,1,1,"Cal State University, Sacramento",DI,0,42.31359659300278,4.747258292297256
8532,2018-04-27,1836,"Honolulu, Hi",Mikaela,Nocetti,Mikaela Nocetti,1,1,"Cal State University, Sacramento",DI,0,43.28952276773855,4.634502493160158
8533,2018-03-02,895,"Stanford, CA",Sarah,Davis,Sarah Davis,2,1,"Cal State University, Sacramento",DI,0,22.022424282016505,7.651710708895978
8534,2018-03-02,898,"Stanford, CA",Sarah,Davis,Sarah Davis,2,1,"Cal State University, Sacramento",DI,0,22.286301404833146,7.364944847340667
8535,2018-03-03,933,"Stanford, Ca",Sarah,Davis,Sarah Davis,2,1,"Cal State University, Sacramento",DI,0,22.82200134189685,7.132944437344588
8536,2018-03-03,946,"Stanford, Ca",Sarah,Davis,Sarah Davis,2,1,"Cal State University, Sacramento",DI,1,26.526636728554497,6.677143491948012
8537,2018-03-10,1063,"Santa Cruz, Ca",Sarah,Davis,Sarah Davis,1,1,"Cal State University, Sacramento",DI,0,25.806058688754725,6.262479553497595
8538,2018-03-10,1066,"Santa Cruz, Ca",Sarah,Davis,Sarah Davis,1,1,"Cal State University, Sacramento",DI,0,25.352867468913708,5.982656961083222
8539,2018-03-10,1067,"Santa Cruz, Ca",Sarah,Davis,Sarah Davis,1,1,"Cal State University, Sacramento",DI,0,25.62856882775074,5.747335725418809
8540,2018-03-16,1114,"Berkeley, Ca`",Sarah,Davis,Sarah Davis,1,1,"Cal State University, Sacramento",DI,0,27.01015915015299,5.737196805231968
8541,2018-03-30,1373,"Folsom, Ca",Sarah,Davis,Sarah Davis,1,1,"Cal State University, Sacramento",DI,0,26.471293847011196,5.444725984898006
8542,2018-03-30,1386,"Folsom, Ca",Sarah,Davis,Sarah Davis,1,1,"Cal State University, Sacramento",DI,0,27.87060437510699,5.444816364257055
8543,2018-03-31,1434,"Folsom, Ca",Sarah,Davis,Sarah Davis,1,1,"Cal State University, Sacramento",DI,0,29.270604364560498,5.445454024828203
8544,2018-03-31,1436,"Folsom, Ca",Sarah,Davis,Sarah Davis,1,1,"Cal State University, Sacramento",DI,0,30.56322806575467,5.400772748455952
8545,2018-04-01,1457,"Folsom, Ca",Sarah,Davis,Sarah Davis,1,1,"Cal State University, Sacramento",DI,0,31.962971516659906,5.401196117329394
8546,2018-04-07,1547,"Bakersfield, Ca",Sarah,Davis,Sarah Davis,1,1,"Cal State University, Sacramento",DI,0,32.85336199196665,5.261775620462384
8547,2018-04-14,1660,"Stockton, Ca",Sarah,Davis,Sarah Davis,2,1,"Cal State University, Sacramento",DI,1,37.47826753373724,4.892582570037048
8548,2018-04-14,1662,"Stockton, Cao",Sarah,Davis,Sarah Davis,1,1,"Cal State University, Sacramento",DI,1,43.945846249650124,4.546560967855703
8549,2018-04-27,1831,"Honolulu, Hi",Sarah,Davis,Sarah Davis,2,1,"Cal State University, Sacramento",DI,0,45.14366563810669,4.54593283268223
8550,2018-04-27,1836,"Honolulu, Hi",Sarah,Davis,Sarah Davis,2,1,"Cal State University, Sacramento",DI,0,45.53575450073487,4.385018971141059
8551,2018-03-02,895,"Stanford, CA",Lana,Brown,Lana Brown,3,2,"Cal State University, Sacramento",DI,0,24.38499552208797,7.930813354945585
8552,2018-03-02,898,"Stanford, CA",Lana,Brown,Lana Brown,3,2,"Cal State University, Sacramento",DI,0,22.469529702145987,7.385412312817151
8553,2018-03-03,933,"Stanford, Ca",Lana,Brown,Lana Brown,3,2,"Cal State University, Sacramento",DI,0,22.118799369032047,7.046616757853281
8554,2018-03-03,946,"Stanford, Ca",Lana,Brown,Lana Brown,3,2,"Cal State University, Sacramento",DI,0,21.764003037061727,6.7454601492422075
8555,2018-03-10,1063,"Santa Cruz, Ca",Lana,Brown,Lana Brown,2,2,"Cal State University, Sacramento",DI,0,21.567607636470846,6.4011109427824096
8556,2018-03-10,1066,"Santa Cruz, Ca",Lana,Brown,Lana Brown,3,2,"Cal State University, Sacramento",DI,1,25.211294361014666,6.032741069959999
8557,2018-03-10,1067,"Santa Cruz, Ca",Lana,Brown,Lana Brown,3,2,"Cal State University, Sacramento",DI,0,25.535731195924125,5.878780597238116
8558,2018-03-16,1114,"Berkeley, Ca`",Lana,Brown,Lana Brown,2,2,"Cal State University, Sacramento",DI,0,26.654471527706946,5.8401204399735
8559,2018-03-30,1373,"Folsom, Ca",Lana,Brown,Lana Brown,2,2,"Cal State University, Sacramento",DI,0,27.510239612149793,5.725802401473075
8560,2018-03-30,1386,"Folsom, Ca",Lana,Brown,Lana Brown,2,2,"Cal State University, Sacramento",DI,0,28.710182404939996,5.7263583160314795
8561,2018-03-31,1434,"Folsom, Ca",Lana,Brown,Lana Brown,2,2,"Cal State University, Sacramento",DI,0,29.910097975651745,5.7268824472054245
8562,2018-03-31,1436,"Folsom, Ca",Lana,Brown,Lana Brown,2,2,"Cal State University, Sacramento",DI,0,30.935905411286203,5.655235510542069
8563,2018-04-01,1457,"Folsom, Ca",Lana,Brown,Lana Brown,2,2,"Cal State University, Sacramento",DI,0,32.13357603549029,5.654131291083524
8564,2018-04-07,1547,"Bakersfield, Ca",Lana,Brown,Lana Brown,2,2,"Cal State University, Sacramento",DI,0,32.77866576103639,5.494849024190908
8565,2018-04-14,1660,"Stockton, Ca",Lana,Brown,Lana Brown,1,2,"Cal State University, Sacramento",DI,0,33.78610842130114,5.370197098171838
8566,2018-04-14,1662,"Stockton, Cao",Lana,Brown,Lana Brown,2,2,"Cal State University, Sacramento",DI,1,37.98147703717284,4.971276269511899
8567,2018-04-27,1831,"Honolulu, Hi",Lana,Brown,Lana Brown,1,2,"Cal State University, Sacramento",DI,0,39.38146520397627,4.971963084228341
8568,2018-04-27,1836,"Honolulu, Hi",Lana,Brown,Lana Brown,1,2,"Cal State University, Sacramento",DI,0,40.31630803826544,4.842134454832753
8569,2018-03-02,895,"Stanford, CA",Hannah,Meadows,Hannah Meadows,3,3,"Cal State University, Sacramento",DI,0,24.38499552208797,7.930813354945585
8570,2018-03-02,898,"Stanford, CA",Hannah,Meadows,Hannah Meadows,3,3,"Cal State University, Sacramento",DI,0,22.469529702145987,7.385412312817151
8571,2018-03-03,933,"Stanford, Ca",Hannah,Meadows,Hannah Meadows,3,3,"Cal State University, Sacramento",DI,0,22.118799369032047,7.046616757853281
8572,2018-03-03,946,"Stanford, Ca",Hannah,Meadows,Hannah Meadows,3,3,"Cal State University, Sacramento",DI,0,21.764003037061727,6.7454601492422075
8573,2018-03-10,1063,"Santa Cruz, Ca",Hannah,Meadows,Hannah Meadows,4,3,"Cal State University, Sacramento",DI,0,20.471071554405473,6.3831831529852465
8574,2018-03-10,1066,"Santa Cruz, Ca",Hannah,Meadows,Hannah Meadows,4,3,"Cal State University, Sacramento",DI,0,20.019652326482948,6.162639962344966
8575,2018-03-10,1067,"Santa Cruz, Ca",Hannah,Meadows,Hannah Meadows,4,3,"Cal State University, Sacramento",DI,0,19.63574181712886,5.9133989185641544
8576,2018-03-16,1114,"Berkeley, Ca`",Hannah,Meadows,Hannah Meadows,3,3,"Cal State University, Sacramento",DI,0,20.409122776763546,5.899381789244869
8577,2018-03-30,1373,"Folsom, Ca",Hannah,Meadows,Hannah Meadows,3,3,"Cal State University, Sacramento",DI,1,25.078819028370482,5.5022167924243615
8578,2018-03-30,1386,"Folsom, Ca",Hannah,Meadows,Hannah Meadows,3,3,"Cal State University, Sacramento",DI,0,25.87167224429277,5.498460043873793
8579,2018-03-31,1434,"Folsom, Ca",Hannah,Meadows,Hannah Meadows,3,3,"Cal State University, Sacramento",DI,0,26.671433398186693,5.498885840321856
8580,2018-03-31,1436,"Folsom, Ca",Hannah,Meadows,Hannah Meadows,3,3,"Cal State University, Sacramento",DI,0,26.421374908086577,5.282452757290023
8581,2018-04-01,1457,"Folsom, Ca",Hannah,Meadows,Hannah Meadows,3,3,"Cal State University, Sacramento",DI,0,26.843259346729212,5.185580793323817
8582,2018-04-07,1547,"Bakersfield, Ca",Hannah,Meadows,Hannah Meadows,3,3,"Cal State University, Sacramento",DI,0,25.163588194084024,4.894695947839687
8583,2018-04-14,1660,"Stockton, Ca",Hannah,Meadows,Hannah Meadows,4,3,"Cal State University, Sacramento",DI,0,25.300751345330973,4.782920494624767
8584,2018-04-14,1662,"Stockton, Cao",Hannah,Meadows,Hannah Meadows,4,3,"Cal State University, Sacramento",DI,0,25.12434850928277,4.623730072128384
8585,2018-04-27,1831,"Honolulu, Hi",Hannah,Meadows,Hannah Meadows,3,3,"Cal State University, Sacramento",DI,0,25.924302578765666,4.624444097924936
8586,2018-04-27,1836,"Honolulu, Hi",Hannah,Meadows,Hannah Meadows,3,3,"Cal State University, Sacramento",DI,0,26.638935000414907,4.591413495456694
8587,2018-03-02,895,"Stanford, CA",Sarah,Falk,Sarah Falk,4,4,"Cal State University, Sacramento",DI,0,21.232370794692127,7.640101330844122
8588,2018-03-02,898,"Stanford, CA",Sarah,Falk,Sarah Falk,4,4,"Cal State University, Sacramento",DI,0,19.057262969060194,7.110272360279093
8589,2018-03-03,933,"Stanford, Ca",Sarah,Falk,Sarah Falk,4,4,"Cal State University, Sacramento",DI,0,18.779955633150244,6.840288078907116
8590,2018-03-03,946,"Stanford, Ca",Sarah,Falk,Sarah Falk,4,4,"Cal State University, Sacramento",DI,0,18.95771217433235,6.689923273535566
8591,2018-03-10,1063,"Santa Cruz, Ca",Sarah,Falk,Sarah Falk,4,4,"Cal State University, Sacramento",DI,0,17.69581749358938,6.336701204635741
8592,2018-03-10,1066,"Santa Cruz, Ca",Sarah,Falk,Sarah Falk,4,4,"Cal State University, Sacramento",DI,0,17.259652653245873,6.121012193330293
8593,2018-03-10,1067,"Santa Cruz, Ca",Sarah,Falk,Sarah Falk,4,4,"Cal State University, Sacramento",DI,0,16.888987183104348,5.876871688285956
8594,2018-03-16,1114,"Berkeley, Ca`",Sarah,Falk,Sarah Falk,4,4,"Cal State University, Sacramento",DI,0,17.466395234012314,5.864412760740804
8595,2018-03-02,895,"Stanford, CA",Skyler,Takeda,Skyler Takeda,4,4,"Cal State University, Sacramento",DI,0,21.232370794692127,7.640101330844122
8596,2018-03-02,898,"Stanford, CA",Skyler,Takeda,Skyler Takeda,4,4,"Cal State University, Sacramento",DI,0,19.057262969060194,7.110272360279093
8597,2018-03-03,933,"Stanford, Ca",Skyler,Takeda,Skyler Takeda,4,4,"Cal State University, Sacramento",DI,0,18.779955633150244,6.840288078907116
8598,2018-03-03,946,"Stanford, Ca",Skyler,Takeda,Skyler Takeda,4,4,"Cal State University, Sacramento",DI,0,18.95771217433235,6.689923273535566
8599,2018-03-10,1063,"Santa Cruz, Ca",Skyler,Takeda,Skyler Takeda,3,4,"Cal State University, Sacramento",DI,0,17.604170977326447,6.255294409043947
8600,2018-03-10,1066,"Santa Cruz, Ca",Skyler,Takeda,Skyler Takeda,3,4,"Cal State University, Sacramento",DI,1,21.119797380213036,5.912047155268216
8601,2018-03-10,1067,"Santa Cruz, Ca",Skyler,Takeda,Skyler Takeda,3,4,"Cal State University, Sacramento",DI,0,21.46306896273126,5.767263186420276
8602,2018-03-16,1114,"Berkeley, Ca`",Skyler,Takeda,Skyler Takeda,4,4,"Cal State University, Sacramento",DI,0,22.041311704076563,5.755532481201186
8603,2018-03-30,1373,"Folsom, Ca",Skyler,Takeda,Skyler Takeda,4,4,"Cal State University, Sacramento",DI,1,25.189330515679977,5.429498775488061
8604,2018-03-30,1386,"Folsom, Ca",Skyler,Takeda,Skyler Takeda,4,4,"Cal State University, Sacramento",DI,0,25.341428949288282,5.293483312703216
8605,2018-03-31,1434,"Folsom, Ca",Skyler,Takeda,Skyler Takeda,4,4,"Cal State University, Sacramento",DI,0,25.935362970740883,5.290195906683246
8606,2018-03-31,1436,"Folsom, Ca",Skyler,Takeda,Skyler Takeda,4,4,"Cal State University, Sacramento",DI,1,29.244643677804294,4.975801133337635
8607,2018-04-01,1457,"Folsom, Ca",Skyler,Takeda,Skyler Takeda,4,4,"Cal State University, Sacramento",DI,0,29.638319306492196,4.908262325552829
8608,2018-04-07,1547,"Bakersfield, Ca",Skyler,Takeda,Skyler Takeda,4,4,"Cal State University, Sacramento",DI,0,28.581133062085634,4.677725256860973
8609,2018-04-14,1660,"Stockton, Ca",Skyler,Takeda,Skyler Takeda,3,4,"Cal State University, Sacramento",DI,0,29.3277167698832,4.654995151915614
8610,2018-04-14,1662,"Stockton, Cao",Skyler,Takeda,Skyler Takeda,3,4,"Cal State University, Sacramento",DI,0,28.977701245867372,4.4560173405057455
8611,2018-04-27,1831,"Honolulu, Hi",Skyler,Takeda,Skyler Takeda,4,4,"Cal State University, Sacramento",DI,0,29.564690117542145,4.450061927962073
8612,2018-04-27,1836,"Honolulu, Hi",Skyler,Takeda,Skyler Takeda,4,4,"Cal State University, Sacramento",DI,1,33.12686496921688,4.185592393955569
8613,2018-03-02,895,"Stanford, CA",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,0,21.348661184199777,7.686187793765259
8614,2018-03-02,898,"Stanford, CA",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,0,18.714907718139525,7.199599675351886
8615,2018-03-03,933,"Stanford, Ca",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,0,17.629922214861136,6.840559399132137
8616,2018-03-03,946,"Stanford, Ca",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,0,16.4854643718752,6.515522894264378
8617,2018-03-10,1063,"Santa Cruz, Ca",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,1,18.819053625460636,6.181425937137501
8618,2018-03-10,1066,"Santa Cruz, Ca",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,1,20.81336053050863,5.924558480831055
8619,2018-03-10,1067,"Santa Cruz, Ca",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,0,18.771230092767787,5.5853241714455075
8620,2018-03-16,1114,"Berkeley, Ca`",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,0,18.99033903810256,5.5334576719819255
8621,2018-03-30,1373,"Folsom, Ca",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,1,21.87110086230855,5.271836627514609
8622,2018-03-30,1386,"Folsom, Ca",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,0,21.830442968109608,5.158729307659507
8623,2018-03-31,1434,"Folsom, Ca",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,0,21.945876222531158,5.08005558457395
8624,2018-03-31,1436,"Folsom, Ca",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,0,20.992310439924257,4.875706147063397
8625,2018-04-01,1457,"Folsom, Ca",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,0,21.300034195520382,4.857961007483117
8626,2018-04-07,1547,"Bakersfield, Ca",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,1,22.755592188058447,4.68492472763486
8627,2018-04-14,1660,"Stockton, Ca",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,0,22.216870837796904,4.517267342404128
8628,2018-04-14,1662,"Stockton, Cao",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,0,22.04462246623173,4.416330714762285
8629,2018-04-27,1831,"Honolulu, Hi",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,0,22.38405371427291,4.411609656643634
8630,2018-04-27,1836,"Honolulu, Hi",Brigitte,Murdock,Brigitte Murdock,5,5,"Cal State University, Sacramento",DI,1,23.24723900627692,4.310941763311766
