,date,compID,Name(Rating),position,result,Partner,Opponent 1,Opponent 2,primary position,location,college,division,playerid,name,mu
13,2018-03-28,1342,Savannah Slattery - LMU (35.6),1,1,McKayla Ferris - LMU (35.6),Aeryn Owens - Cal State Northridge (35.18),Katie Sato - Cal State Northridge (35.18),1,"Northridge, Ca",LMU,DI,244,Savannah Slattery,35.602565499286605
14,2018-03-29,1353,Savannah Slattery - LMU (40.02),1,1,McKayla Ferris - LMU (40.02),Morgan Hughes - Saint Mary's (41.85),Payton Rund - Saint Mary's (41.85),1,"Santa Monica, Ca",LMU,DI,244,Savannah Slattery,40.023299782690685
15,2018-03-31,1416,Savannah Slattery - LMU (40.98),1,0,McKayla Ferris - LMU (40.98),Corinne Quiggle - Pepperdine (53.07),Deahna Kraft - Pepperdine (53.07),1,"Zuma Beach, Ca",LMU,DI,244,Savannah Slattery,40.98176703815893
16,2018-03-31,1427,Savannah Slattery - LMU (41.08),1,0,McKayla Ferris - LMU (41.08),Morgan Hughes - Saint Mary's (45.94),Payton Rund - Saint Mary's (45.94),1,"Zuma Beach, Ca",LMU,DI,244,Savannah Slattery,41.0837974730214
17,2018-03-31,1431,Savannah Slattery - LMU (42.17),1,0,McKayla Ferris - LMU (42.17),Abril Bustamante - USC (61.62),Tina Graudina - USC (57.6),1,"Zuma Beach, Ca",LMU,DI,244,Savannah Slattery,42.17120564404826
18,2018-04-07,1504,Savannah Slattery - LMU (43.26),1,0,McKayla Ferris - LMU (43.26),Emily Maglio - Hawaii (61.9),Ka'iwi Schucht - Hawaii (61.9),1,"Honolulu, Hi",LMU,DI,244,Savannah Slattery,43.26469456279975
19,2018-04-07,1506,Savannah Slattery - LMU (45.99),1,1,McKayla Ferris - LMU (45.99),Kimmy Gardiner - Washington (44.7),Jordan Anderson - Washington (44.7),1,"Honolulu, Hi",LMU,DI,244,Savannah Slattery,45.99131050399421
20,2018-04-07,1515,Savannah Slattery - LMU (43.92),1,0,McKayla Ferris - LMU (43.92),Adore Anae - Utah (40.79),Dani Barton - Utah (40.79),1,"Honolulu, Hi",LMU,DI,244,Savannah Slattery,43.92455223597718
21,2018-04-08,1574,Savannah Slattery - LMU (44.26),1,0,McKayla Ferris - LMU (44.26),Kimmy Gardiner - Washington (49.17),Jordan Anderson - Washington (49.17),1,"Honolulu, Hi",LMU,DI,244,Savannah Slattery,44.257021677756285
22,2018-04-08,1586,Savannah Slattery - LMU (46.01),1,1,McKayla Ferris - LMU (46.01),Adore Anae - Utah (40.8),Dani Barton - Utah (40.8),1,"Honolulu, Hi",LMU,DI,244,Savannah Slattery,46.00935823424641
23,2018-04-12,1597,Savannah Slattery - LMU (47.3),1,1,McKayla Ferris - LMU (47.3),Sydney Haynes - Cal State Bakersfield (38.02),Emily Hansen - Cal State Bakersfield (38.02),1,"Northridge, Ca",LMU,DI,244,Savannah Slattery,47.301771627957656
24,2018-04-12,1598,Savannah Slattery - LMU (48.85),1,1,McKayla Ferris - LMU (48.85),Aeryn Owens - Cal State Northridge (42.79),Katie Sato - Cal State Northridge (42.79),1,"Northridge, Ca",LMU,DI,244,Savannah Slattery,48.84723986859697
25,2018-04-15,1678,Savannah Slattery - LMU (49.62),1,0,McKayla Ferris - LMU (49.62),Nele Barber - Long Beach State (56.14),Sasha Karelov - Long Beach State (57.96),1,"Long Beach, Ca",LMU,DI,244,Savannah Slattery,49.62059981193164
26,2018-04-15,1682,Savannah Slattery - LMU (50.06),1,0,McKayla Ferris - LMU (50.06),Adore Anae - Utah (54.73),Dani Barton - Utah (54.73),1,"Long Beach, Ca",LMU,DI,244,Savannah Slattery,50.055267262846414
27,2018-04-20,1724,Savannah Slattery - LMU (51.16),1,1,McKayla Ferris - LMU (51.16),Kristen Mead - Santa Clara (27.86),Hailey Lindberg - Santa Clara (27.56),1,"Santa Monica, Ca",LMU,DI,244,Savannah Slattery,51.15578578473683
28,2018-04-20,1732,Savannah Slattery - LMU (51.81),1,0,McKayla Ferris - LMU (51.81),Morgan Hughes - Saint Mary's (57.68),Payton Rund - Saint Mary's (57.68),1,"Santa Monica, Ca",LMU,DI,244,Savannah Slattery,51.813142013191666
29,2018-04-20,1735,Savannah Slattery - LMU (52.92),1,1,McKayla Ferris - LMU (52.92),Anna Dalla Vecchia - USF (34.52),Julia Topor - USF (34.52),1,"Santa Monica, Ca",LMU,DI,244,Savannah Slattery,52.91708406583914
30,2018-04-21,1775,Savannah Slattery - LMU (54.05),1,1,McKayla Ferris - LMU (54.05),Andie Shelton - Pacific (37.8),Skylar Wine - Pacific (44.28),1,"Santa Monica, Ca",LMU,DI,244,Savannah Slattery,54.050053165432395
31,2018-04-21,1783,Savannah Slattery - LMU (56.6),1,1,McKayla Ferris - LMU (56.6),Morgan Hughes - Saint Mary's (57.54),Payton Rund - Saint Mary's (57.54),1,"Santa Monica, Ca",LMU,DI,244,Savannah Slattery,56.59636601535915
0,2018-02-24,837,Laurel Weaver - Hawaii (28.83),1,1,Carly Kan - Hawaii (28.83),Kathryn Plummer - Stanford (21.96),Sunny Villapando - Stanford (21.96),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,28.82910455058008
1,2018-02-24,844,Laurel Weaver - Hawaii (33.09),1,1,Carly Kan - Hawaii (33.09),Megan McNamara - UCLA (27.89),Nicole McNamara - UCLA (27.89),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,33.08541824211954
2,2018-02-25,868,Laurel Weaver - Hawaii (29.03),1,0,Carly Kan - Hawaii (29.03),Megan McNamara - UCLA (30.3),Nicole McNamara - UCLA (30.3),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,29.032379244768144
3,2018-02-25,869,Laurel Weaver - Hawaii (27.39),1,0,Carly Kan - Hawaii (27.39),Kathryn Plummer - Stanford (31.33),Sunny Villapando - Stanford (31.33),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,27.386760545516335
4,2018-03-08,1003,Laurel Weaver - Hawaii (27.52),1,0,Carly Kan - Hawaii (27.52),Megan McNamara - UCLA (35.52),Nicole McNamara - UCLA (35.52),3,"Los Angeles, Ca",Hawaii,DI,760,Laurel Weaver,27.518854843083314
5,2018-03-08,1004,Laurel Weaver - Hawaii (29.98),1,1,Carly Kan - Hawaii (29.98),Savannah Slattery - LMU (23.69),McKayla Ferris - LMU (23.69),3,"Los Angeles, Ca",Hawaii,DI,760,Laurel Weaver,29.980419763802736
6,2018-03-10,1040,Laurel Weaver - Hawaii (33.89),1,1,Carly Kan - Hawaii (33.89),Jillian Bergeson - TCU (32.02),Jaelyn Greene - TCU (32.02),3,"Manhattan Beach, Ca",Hawaii,DI,760,Laurel Weaver,33.89209978536758
7,2018-03-10,1048,Laurel Weaver - Hawaii (33.69),1,0,Carly Kan - Hawaii (33.69),Victoria Paranagua - Florida State (38.9),Macy Jerger - Florida State (38.9),3,"Manhattan Beach, Ca",Hawaii,DI,760,Laurel Weaver,33.691177604326306
8,2018-03-11,1073,Laurel Weaver - Hawaii (34.3),1,0,Carly Kan - Hawaii (34.3),Margherita Bianchin - FIU (43.33),Federica Frasca - FIU (43.33),3,"Manhattan Beach, Ca",Hawaii,DI,760,Laurel Weaver,34.30192841006842
9,2018-03-11,1077,Laurel Weaver - Hawaii (36.37),2,1,Carly Kan - Hawaii (36.37),Haleigh Nelson - LSU (30.59),Hunter Domanski - LSU (32.34),3,"Manhattan Beach, Ca",Hawaii,DI,760,Laurel Weaver,36.36721559905149
10,2018-03-17,1150,Laurel Weaver - Hawaii (37.29),1,0,Carly Kan - Hawaii (37.29),Abril Bustamante - USC (50.8),Tina Graudina - USC (47.31),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,37.28609582036859
11,2018-03-17,1153,Laurel Weaver - Hawaii (38.86),1,1,Carly Kan - Hawaii (38.86),Lauren Stivrins - Nebraska (30.69),Kelly Hunter - Nebraska (29.59),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,38.85725878180477
12,2018-03-17,1172,Laurel Weaver - Hawaii (40.52),1,1,Carly Kan - Hawaii (40.52),Molly Turner - Grand Canyon (32.24),Kelli Iverson - Grand Canyon (33.69),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,40.516376299447685
13,2018-03-18,1194,Laurel Weaver - Hawaii (40.31),2,0,Carly Kan - Hawaii (40.31),Terese Cannon - USC (43.21),Sammy Slater - USC (45.33),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,40.31068047974009
14,2018-03-18,1198,Laurel Weaver - Hawaii (41.49),2,1,Carly Kan - Hawaii (41.49),Taylor Jarzombek - Grand Canyon (30.03),Kelli Iverson - Grand Canyon (34.03),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,41.48862226932198
15,2018-03-20,1216,Laurel Weaver - Hawaii (39.83),2,0,Carly Kan - Hawaii (39.83),Annika Albrecht - Nebraska (41.87),Kenzie Maloney - Nebraska (35.85),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,39.8303296946061
16,2018-03-24,1262,Laurel Weaver - Hawaii (40.47),3,1,Carly Kan - Hawaii (40.47),Brynn Montgomery - UNC Wilmington (30.31),Katie McCullough - UNC Wilmington (30.31),3,"Columbia, SC",Hawaii,DI,760,Laurel Weaver,40.47376026097717
17,2018-03-24,1289,Laurel Weaver - Hawaii (40.73),2,0,Carly Kan - Hawaii (40.73),Katie Smith - South Carolina (48.99),Cadie Bates - South Carolina (44.19),3,"Columbia, S.C.",Hawaii,DI,760,Laurel Weaver,40.72949527862679
18,2018-03-25,1314,Laurel Weaver - Hawaii (42.73),2,1,Carly Kan - Hawaii (42.73),Karissa Rhoades - FGCU (40.67),Katherine Puisis - FGCU (40.67),3,"Columbia, S.C.",Hawaii,DI,760,Laurel Weaver,42.73372219518593
19,2018-03-25,1318,Laurel Weaver - Hawaii (43.66),2,1,Carly Kan - Hawaii (43.66),Avei Logoleo - UAB (32.69),Haley Jared - UAB (25.46),3,"Columbia, S.C.",Hawaii,DI,760,Laurel Weaver,43.66239971220997
20,2018-03-30,1360,Laurel Weaver - Hawaii (44.18),3,1,Carly Kan - Hawaii (44.18),Mattison Degarmo - Cal State Bakersfield (27.84),Emily Lopes - Cal State Bakersfield (27.84),3,"Folsom, Ca",Hawaii,DI,760,Laurel Weaver,44.18058304073909
21,2018-03-30,1374,Laurel Weaver - Hawaii (44.69),3,1,Carly Kan - Hawaii (44.69),Lauren McMurray - Cal State Northridge (27.75),Autumn Russell - Cal State Northridge (27.75),3,"Folsom, Ca",Hawaii,DI,760,Laurel Weaver,44.691085576247055
22,2018-03-31,1432,Laurel Weaver - Hawaii (45.94),3,1,Carly Kan - Hawaii (45.94),Adlee Van Winden - Cal Poly SLO (38.9),Taylor Nelson - Cal Poly SLO (45.83),3,"Folsom, Ca",Hawaii,DI,760,Laurel Weaver,45.94210425662951
23,2018-03-31,1434,Laurel Weaver - Hawaii (46.44),3,1,Carly Kan - Hawaii (46.44),"Hannah Meadows - Cal State University, Sacramento (22.57)","Ashtin Olin - Cal State University, Sacramento (27.0)",3,"Folsom, Ca",Hawaii,DI,760,Laurel Weaver,46.44363290267873
24,2018-03-31,1438,Laurel Weaver - Hawaii (47.6),3,1,Carly Kan - Hawaii (47.6),Kristyna Adamcikova - Long Beach State (42.86),Megan Kruidhof - Long Beach State (44.34),3,"Folsom, Ca",Hawaii,DI,760,Laurel Weaver,47.59869652237277
25,2018-04-07,1504,Laurel Weaver - Hawaii (48.19),3,1,Carly Kan - Hawaii (48.19),Veronica Nederend - LMU (38.75),Emma Doud - LMU (37.19),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,48.18839580202956
26,2018-04-07,1505,Laurel Weaver - Hawaii (48.69),3,1,Carly Kan - Hawaii (48.69),Bailey Choy - Utah (25.48),Laura Gauta - Utah (25.48),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,48.69164888600859
27,2018-04-07,1517,Laurel Weaver - Hawaii (46.7),3,0,Carly Kan - Hawaii (46.7),Shayne Mcpherson - Washington (42.92),Carly Dehoog - Washington (42.92),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,46.700774661899096
28,2018-04-08,1575,Laurel Weaver - Hawaii (47.2),3,1,Carly Kan - Hawaii (47.2),Kenzie Koerber - Utah (24.55),Brianna Doehrmann - Utah (24.55),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,47.20285151529209
29,2018-04-08,1585,Laurel Weaver - Hawaii (48.18),3,1,Carly Kan - Hawaii (48.18),Shayne Mcpherson - Washington (43.77),Carly Dehoog - Washington (43.77),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,48.17937077323256
30,2018-04-14,1653,Laurel Weaver - Hawaii (48.68),3,1,Carly Kan - Hawaii (48.68),Kylee Johnson - Boise State (22.07),Maya Watkins - Boise State (22.39),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,48.67942095331964
31,2018-04-14,1663,Laurel Weaver - Hawaii (49.29),3,1,Carly Kan - Hawaii (49.29),Katelyn Carballo - ASU (39.13),Ellyson Lundberg - ASU (40.75),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,49.28590051113592
32,2018-04-15,1679,Laurel Weaver - Hawaii (49.9),3,1,Carly Kan - Hawaii (49.9),Katelyn Carballo - ASU (40.0),Ellyson Lundberg - ASU (41.61),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,49.89870234378784
33,2018-04-15,1687,Laurel Weaver - Hawaii (50.4),3,1,Carly Kan - Hawaii (50.4),Jaymee-Lee Bulda - Boise State (29.5),Jensen Allen - Boise State (33.91),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,50.40135561799501
34,2018-04-27,1832,Laurel Weaver - Hawaii (50.9),3,1,Carly Kan - Hawaii (50.9),Briannah Mariner - Cal State Bakersfield (32.78),Aleksandra Djordjevic - Cal State Bakersfield (32.11),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,50.90275139441018
35,2018-04-28,1841,Laurel Weaver - Hawaii (51.59),3,1,Carly Kan - Hawaii (51.59),Hailey Harward - Long Beach State (46.97),Anete Brinke - Long Beach State (40.67),3,"Honolulu, Hi",Hawaii,DI,760,Laurel Weaver,51.585592738495
36,2018-04-28,1844,Laurel Weaver - Hawaii (52.15),3,1,Carly Kan - Hawaii (52.15),Zoi Konstantopoulou - Long Beach State (41.47),Nicci Reinking - Long Beach State (41.9),3,"Honolulu, Hi  Big West Championship",Hawaii,DI,760,Laurel Weaver,52.146843845676976
37,2018-05-04,1862,Laurel Weaver - Hawaii (52.76),3,1,Carly Kan - Hawaii (52.76),Carly Schneider - South Carolina (45.26),Julia Mannisto - South Carolina (42.87),3,"Gulf Shores, Al",Hawaii,DI,760,Laurel Weaver,52.75659390706647
38,2018-05-04,1866,Laurel Weaver - Hawaii (53.62),3,1,Carly Kan - Hawaii (53.62),Heidi Dyer - Pepperdine (48.82),Gigi Hernandez - Pepperdine (48.82),3,"Gulf Shores, Al",Hawaii,DI,760,Laurel Weaver,53.61610881680416
39,2018-05-05,1869,Laurel Weaver - Hawaii (55.09),3,1,Carly Kan - Hawaii (55.09),Macy Jerger - Florida State (54.81),Sara Putt - Florida State (55.39),3,"Gulf Shores, Al",Hawaii,DI,760,Laurel Weaver,55.09455898605037
40,2018-05-06,1871,Laurel Weaver - Hawaii (55.99),3,1,Carly Kan - Hawaii (55.99),Savvy Simo - UCLA (52.28),Zana Muno - UCLA (51.67),3,"Gulf Shores, Al (NCAA Semis)",Hawaii,DI,760,Laurel Weaver,55.98711105498482
0,2018-02-24,832,Morgan Hentz - Stanford (22.79),2,0,Amelia Smith - Stanford (22.79),Sarah Sponcil - UCLA (29.01),Lily Justine - UCLA (29.01),2,"Honolulu, HI",Stanford,DI,53,Morgan Hentz,22.791677369701624
1,2018-02-24,837,Morgan Hentz - Stanford (21.41),2,0,Amelia Smith - Stanford (21.41),Emily Maglio - Hawaii (28.52),Ka'iwi Schucht - Hawaii (28.52),2,"Honolulu, Hi",Stanford,DI,53,Morgan Hentz,21.41453454856892
2,2018-02-25,860,Morgan Hentz - Stanford (20.83),2,0,Amelia Smith - Stanford (20.83),Sarah Sponcil - UCLA (29.27),Lily Justine - UCLA (29.27),2,"Honolulu, Hi",Stanford,DI,53,Morgan Hentz,20.832356755802454
3,2018-02-25,869,Morgan Hentz - Stanford (21.45),2,0,Amelia Smith - Stanford (21.45),Emily Maglio - Hawaii (36.45),Ka'iwi Schucht - Hawaii (36.45),2,"Honolulu, Hi",Stanford,DI,53,Morgan Hentz,21.445969617407275
4,2018-03-02,894,Morgan Hentz - Stanford (27.36),2,1,Amelia Smith - Stanford (27.36),Emily Bible - Saint Mary's (26.59),Lindsey Knudsen - Saint Mary's (26.59),2,"Stanford, Ca",Stanford,DI,53,Morgan Hentz,27.357311358515794
5,2018-03-02,896,Morgan Hentz - Stanford (30.62),2,1,Amelia Smith - Stanford (30.62),Anna Dalla Vecchia - USF (26.23),Julia Topor - USF (26.23),2,"Stanford, Ca",Stanford,DI,53,Morgan Hentz,30.620350124023215
6,2018-03-03,933,Morgan Hentz - Stanford (32.09),2,1,Amelia Smith - Stanford (32.09),"Sarah Davis - Cal State University, Sacramento (21.35)","Mikaela Nocetti - Cal State University, Sacramento (21.35)",2,"Stanford, Ca",Stanford,DI,53,Morgan Hentz,32.08844802547048
7,2018-03-03,934,Morgan Hentz - Stanford (34.22),2,1,Amelia Smith - Stanford (34.22),Roni Long - Pacific (26.06),Taylor Poncetta - Pacific (29.03),2,"Stanford, Ca",Stanford,DI,53,Morgan Hentz,34.21945648796555
8,2018-03-07,1001,Morgan Hentz - Stanford (35.97),2,1,Amelia Smith - Stanford (35.97),Ciara Reistad - San Jose State University (28.02),Julia Golbeck - San Jose State University (28.02),2,"Stanford, Ca",Stanford,DI,53,Morgan Hentz,35.973773967055564
9,2018-03-09,1023,Morgan Hentz - Stanford (38.15),2,1,Amelia Smith - Stanford (38.15),Ashley Delgado - Tulane (33.12),Rio Frohoff - Tulane (31.92),2,"Stanford, Ca",Stanford,DI,53,Morgan Hentz,38.14999250447794
10,2018-03-10,1061,Morgan Hentz - Stanford (39.18),2,1,Amelia Smith - Stanford (39.18),Sydney Palmer - ASU (22.38),Sierra Ellett - ASU (25.14),2,"Stanford, Ca",Stanford,DI,53,Morgan Hentz,39.17536460031797
11,2018-03-10,1065,Morgan Hentz - Stanford (40.16),2,1,Amelia Smith - Stanford (40.16),Brindl Langley - Boise State (23.79),Jaymee-Lee Bulda - Boise State (23.79),2,"Stanford, Ca",Stanford,DI,53,Morgan Hentz,40.164448490096476
12,2018-03-24,1266,Morgan Hentz - Stanford (41.8),2,1,Amelia Smith - Stanford (41.8),Destiny Julye - Washington (34.15),Courtney Schwan - Washington (34.15),2,"Ocean Park, Ca",Stanford,DI,53,Morgan Hentz,41.797900131968234
13,2018-03-24,1284,Morgan Hentz - Stanford (42.85),2,1,Amelia Smith - Stanford (42.85),Mia Mason - Arizona (31.46),Makenna Martin - Arizona (29.15),2,"Ocean Park, Ca",Stanford,DI,53,Morgan Hentz,42.85128390724796
14,2018-03-25,1313,Morgan Hentz - Stanford (43.77),2,1,Amelia Smith - Stanford (43.77),Kara Woodard - ASU (23.72),Sydney Palmer - ASU (24.13),2,"Ocean Park, Ca",Stanford,DI,53,Morgan Hentz,43.77456797533922
15,2018-03-25,1317,Morgan Hentz - Stanford (43.88),2,0,Amelia Smith - Stanford (43.88),Terese Cannon - USC (49.05),Sammy Slater - USC (51.21),2,"Ocean Park, Ca",Stanford,DI,53,Morgan Hentz,43.88099975211163
16,2018-03-27,1331,Morgan Hentz - Stanford (42.47),2,0,Amelia Smith - Stanford (42.47),Sasha Karelov - Long Beach State (47.42),Megan Kruidhof - Long Beach State (39.1),2,"Long Beach, Ca",Stanford,DI,53,Morgan Hentz,42.46742617035526
17,2018-04-07,1521,Morgan Hentz - Stanford (46.97),1,1,Amelia Smith - Stanford (46.97),Torrey Van Winden - Cal Poly SLO (49.64),Tia Miric - Cal Poly SLO (49.64),2,"Stanford, Ca",Stanford,DI,53,Morgan Hentz,46.973952530055364
18,2018-04-07,1524,Morgan Hentz - Stanford (48.13),1,1,Amelia Smith - Stanford (48.13),Andie Shelton - Pacific (31.03),Skylar Wine - Pacific (36.9),2,"Stanford, Ca",Stanford,DI,53,Morgan Hentz,48.132244313363785
19,2018-04-08,1580,Morgan Hentz - Stanford (49.22),1,0,Amelia Smith - Stanford (49.22),Megan McNamara - UCLA (65.79),Nicole McNamara - UCLA (65.79),2,"Stanford, Ca",Stanford,DI,53,Morgan Hentz,49.22084556611394
20,2018-04-08,1587,Morgan Hentz - Stanford (48.98),1,0,Amelia Smith - Stanford (48.98),Morgan Hughes - Saint Mary's (51.32),Payton Rund - Saint Mary's (51.32),2,"Stanford, Ca",Stanford,DI,53,Morgan Hentz,48.978237525354395
21,2018-04-14,1631,Morgan Hentz - Stanford (50.06),1,0,Amelia Smith - Stanford (50.06),Abril Bustamante - USC (67.63),Tina Graudina - USC (64.14),2,"Seattle, Wa",Stanford,DI,53,Morgan Hentz,50.062207148280926
22,2018-04-14,1632,Morgan Hentz - Stanford (51.16),1,1,Amelia Smith - Stanford (51.16),Lindsey Vander Weide - Oregon (27.05),August Raskie - Oregon (23.87),2,"Seattle, Wa",Stanford,DI,53,Morgan Hentz,51.16305465085623
23,2018-04-15,1670,Morgan Hentz - Stanford (53.98),1,1,Amelia Smith - Stanford (53.98),Alexia Inman - Cal (53.6),Mima Mirkovic - Cal (53.6),2,"Seattle, Wa",Stanford,DI,53,Morgan Hentz,53.98124868205046
24,2018-04-15,1686,Morgan Hentz - Stanford (56.18),1,1,Amelia Smith - Stanford (56.18),Kimmy Gardiner - Washington (53.78),Jordan Anderson - Washington (53.78),2,"Seattle, Wa",Stanford,DI,53,Morgan Hentz,56.17792625512548
25,2018-04-21,1785,Morgan Hentz - Stanford (55.26),1,0,Amelia Smith - Stanford (55.26),Jessica Gaffney - Cal (50.46),Mima Mirkovic - Cal (56.42),2,"Berkeley, Ca",Stanford,DI,53,Morgan Hentz,55.25747550333102
26,2018-04-26,1822,Morgan Hentz - Stanford (56.18),2,1,Amelia Smith - Stanford (56.18),Kacey Nady - Arizona (43.41),Olivia Hallaran - Arizona (40.12),2,"Stanford, Ca",Stanford,DI,53,Morgan Hentz,56.17556765107296
27,2018-04-27,1829,Morgan Hentz - Stanford (56.5),2,0,Amelia Smith - Stanford (56.5),Sarah Sponcil - UCLA (60.86),Lily Justine - UCLA (60.86),2,"Stanford, Ca",Stanford,DI,53,Morgan Hentz,56.49936727770425
28,2018-04-27,1835,Morgan Hentz - Stanford (55.96),2,0,Amelia Smith - Stanford (55.96),Destiny Julye - Washington (55.11),Courtney Schwan - Washington (55.65),2,"Stanford, Ca",Stanford,DI,53,Morgan Hentz,55.962222735239315
0,2018-02-24,832,Amelia Smith - Stanford (22.79),2,0,Morgan Hentz - Stanford (22.79),Sarah Sponcil - UCLA (29.01),Lily Justine - UCLA (29.01),2,"Honolulu, HI",Stanford,DI,1082,Amelia Smith,22.791677369701624
1,2018-02-24,837,Amelia Smith - Stanford (21.41),2,0,Morgan Hentz - Stanford (21.41),Emily Maglio - Hawaii (28.52),Ka'iwi Schucht - Hawaii (28.52),2,"Honolulu, Hi",Stanford,DI,1082,Amelia Smith,21.41453454856892
2,2018-02-25,860,Amelia Smith - Stanford (20.83),2,0,Morgan Hentz - Stanford (20.83),Sarah Sponcil - UCLA (29.27),Lily Justine - UCLA (29.27),2,"Honolulu, Hi",Stanford,DI,1082,Amelia Smith,20.832356755802454
3,2018-02-25,869,Amelia Smith - Stanford (21.45),2,0,Morgan Hentz - Stanford (21.45),Emily Maglio - Hawaii (36.45),Ka'iwi Schucht - Hawaii (36.45),2,"Honolulu, Hi",Stanford,DI,1082,Amelia Smith,21.445969617407275
4,2018-03-02,894,Amelia Smith - Stanford (27.36),2,1,Morgan Hentz - Stanford (27.36),Emily Bible - Saint Mary's (26.59),Lindsey Knudsen - Saint Mary's (26.59),2,"Stanford, Ca",Stanford,DI,1082,Amelia Smith,27.357311358515783
5,2018-03-02,896,Amelia Smith - Stanford (30.62),2,1,Morgan Hentz - Stanford (30.62),Anna Dalla Vecchia - USF (26.23),Julia Topor - USF (26.23),2,"Stanford, Ca",Stanford,DI,1082,Amelia Smith,30.620350124023208
6,2018-03-03,933,Amelia Smith - Stanford (32.09),2,1,Morgan Hentz - Stanford (32.09),"Sarah Davis - Cal State University, Sacramento (21.35)","Mikaela Nocetti - Cal State University, Sacramento (21.35)",2,"Stanford, Ca",Stanford,DI,1082,Amelia Smith,32.08844802547047
7,2018-03-03,934,Amelia Smith - Stanford (34.22),2,1,Morgan Hentz - Stanford (34.22),Roni Long - Pacific (26.06),Taylor Poncetta - Pacific (29.03),2,"Stanford, Ca",Stanford,DI,1082,Amelia Smith,34.219456487965545
8,2018-03-07,1001,Amelia Smith - Stanford (35.97),2,1,Morgan Hentz - Stanford (35.97),Ciara Reistad - San Jose State University (28.02),Julia Golbeck - San Jose State University (28.02),2,"Stanford, Ca",Stanford,DI,1082,Amelia Smith,35.97377396705556
9,2018-03-09,1023,Amelia Smith - Stanford (38.15),2,1,Morgan Hentz - Stanford (38.15),Ashley Delgado - Tulane (33.12),Rio Frohoff - Tulane (31.92),2,"Stanford, Ca",Stanford,DI,1082,Amelia Smith,38.149992504477936
10,2018-03-10,1061,Amelia Smith - Stanford (39.18),2,1,Morgan Hentz - Stanford (39.18),Sydney Palmer - ASU (22.38),Sierra Ellett - ASU (25.14),2,"Stanford, Ca",Stanford,DI,1082,Amelia Smith,39.17536460031796
11,2018-03-10,1065,Amelia Smith - Stanford (40.16),2,1,Morgan Hentz - Stanford (40.16),Brindl Langley - Boise State (23.79),Jaymee-Lee Bulda - Boise State (23.79),2,"Stanford, Ca",Stanford,DI,1082,Amelia Smith,40.16444849009647
