,date,compID,location,playerid,position,primary position,college,division,result,mu,sigma
2073,2018-03-31,1422,"Miami, Fl",160,3,2,Grand Canyon,DI,0,31.779211309960832,4.877417096765535
2074,2018-03-31,1441,"Miami, Fl",160,3,2,Grand Canyon,DI,0,32.09531956464174,4.811193953290348
2075,2018-04-07,1535,"New Orleans, La",160,3,2,Grand Canyon,DI,1,34.70240844618975,4.566434567394453
2076,2018-04-07,1540,"New Orleans, La",160,3,2,Grand Canyon,DI,0,34.728157807214664,4.439412292734713
2077,2018-04-08,1564,"New Orleans, La",160,2,2,Grand Canyon,DI,0,35.262729008952796,4.340060204844802
2078,2018-04-08,1566,"New Orleans, La",160,3,2,Grand Canyon,DI,1,39.41405888042081,4.041219423651943
2079,2018-04-17,1708,"Los Angeles, Ca",160,2,2,Grand Canyon,DI,0,40.307312950893525,4.038589828387528
2080,2018-04-19,1714,"Phoenix, Az",160,2,2,Grand Canyon,DI,1,42.38740283882746,3.915732937436669
2081,2018-02-23,817,"Phoenix, Az",978,3,3,Grand Canyon,DI,0,21.638330429482757,7.695253828806739
2082,2018-02-23,870,"Phoenix, Az",978,3,3,Grand Canyon,DI,1,26.25084546544185,7.095230629598641
2083,2018-02-24,829,"Phoenix, AZ",978,3,3,Grand Canyon,DI,0,25.487504409755445,6.789458246087195
2084,2018-02-24,840,"Phoenix, AZ",978,3,3,Grand Canyon,DI,1,28.116403885569365,6.449421866913678
2085,2018-03-03,989,"Phoenix, AZ",978,2,3,Grand Canyon,DI,1,34.221620943392224,5.951035307724108
2086,2018-03-09,1033,"Phoenix, Az",978,3,3,Grand Canyon,DI,1,35.397532125410386,5.794066011605458
2087,2018-03-10,1055,"Phoenix, Az",978,4,3,Grand Canyon,DI,1,35.82708265470917,5.74357545445341
2088,2018-03-17,1146,"Honolulu, Hi",978,4,3,Grand Canyon,DI,0,32.062025770545155,5.356968471526015
2089,2018-03-17,1155,"Honolulu, Hi",978,4,3,Grand Canyon,DI,1,32.62872395899085,5.275905656024064
2090,2018-03-17,1172,"Honolulu, Hi",978,4,3,Grand Canyon,DI,0,31.78378950375503,5.03952646940815
2091,2018-03-18,1196,"Honolulu, Hi",978,3,3,Grand Canyon,DI,0,29.540591326327764,4.7616363779501665
2092,2018-03-18,1198,"Honolulu, Hi",978,2,3,Grand Canyon,DI,0,30.119683457863605,4.670139314740711
2093,2018-03-30,1351,"Miami, Fl",978,3,3,Grand Canyon,DI,0,29.743637501752005,4.515479123168844
2094,2018-03-30,1356,"Miami, Fl",978,3,3,Grand Canyon,DI,0,29.9079845109936,4.428823119232726
2095,2018-03-31,1402,"Miami, Fl",978,3,3,Grand Canyon,DI,0,30.39208494032373,4.421323615878389
2096,2018-03-31,1422,"Miami, Fl",978,2,3,Grand Canyon,DI,1,36.53498666071341,4.126979581901368
2097,2018-03-31,1441,"Miami, Fl",978,2,3,Grand Canyon,DI,0,37.31776656479074,4.088133418921479
2098,2018-04-07,1535,"New Orleans, La",978,2,3,Grand Canyon,DI,0,37.56516108898348,3.98357686939307
2099,2018-04-07,1540,"New Orleans, La",978,2,3,Grand Canyon,DI,1,39.9676949489794,3.8239406250502777
2100,2018-04-08,1566,"New Orleans, La",978,2,3,Grand Canyon,DI,0,38.87155815178389,3.635755082755187
2101,2018-04-17,1710,"Los Angeles, Ca",978,2,3,Grand Canyon,DI,0,39.769486593334946,3.6355618226111233
2102,2018-02-23,817,"Phoenix, Az",975,3,3,Grand Canyon,DI,0,21.638330429482757,7.695253828806739
2103,2018-02-23,870,"Phoenix, Az",975,3,3,Grand Canyon,DI,1,26.25084546544185,7.095230629598641
2104,2018-02-24,829,"Phoenix, AZ",975,3,3,Grand Canyon,DI,0,25.487504409755445,6.789458246087195
2105,2018-02-24,840,"Phoenix, AZ",975,3,3,Grand Canyon,DI,1,28.11640388556936,6.449421866913678
2106,2018-03-03,989,"Phoenix, AZ",975,4,3,Grand Canyon,DI,0,27.46987642487189,6.213243840114444
2107,2018-03-09,1033,"Phoenix, Az",975,4,3,Grand Canyon,DI,1,28.865894144469042,5.981534823147784
2108,2018-03-10,1055,"Phoenix, Az",975,4,3,Grand Canyon,DI,1,29.303961829502672,5.9258888552785525
2109,2018-03-17,1146,"Honolulu, Hi",975,4,3,Grand Canyon,DI,0,25.276797073486286,5.500220123351786
2110,2018-03-17,1155,"Honolulu, Hi",975,4,3,Grand Canyon,DI,1,25.857946126227425,5.412372943271585
2111,2018-03-17,1172,"Honolulu, Hi",975,4,3,Grand Canyon,DI,0,24.95303055094531,5.156792262817765
2112,2018-03-18,1196,"Honolulu, Hi",975,3,3,Grand Canyon,DI,0,22.580718254779963,4.858576941054731
2113,2018-03-18,1198,"Honolulu, Hi",975,3,3,Grand Canyon,DI,0,23.062047081145646,4.849606740921652
2114,2018-03-30,1351,"Miami, Fl",975,2,3,Grand Canyon,DI,1,26.064986040260813,4.645703441039161
2115,2018-03-30,1356,"Miami, Fl",975,2,3,Grand Canyon,DI,0,26.749010380399824,4.5756771436278925
2116,2018-03-30,1362,"Miami, Fl",975,2,3,Grand Canyon,DI,0,27.64467937982707,4.573936796228283
2117,2018-03-31,1402,"Miami, Fl",975,2,3,Grand Canyon,DI,0,28.5266233610564,4.565322528297636
2118,2018-03-31,1422,"Miami, Fl",975,3,3,Grand Canyon,DI,0,27.47727092872848,4.344284539345789
2119,2018-04-07,1535,"New Orleans, La",975,3,3,Grand Canyon,DI,1,29.69535002058946,4.165230017807272
2120,2018-04-07,1540,"New Orleans, La",975,3,3,Grand Canyon,DI,0,29.80074680512649,4.069312690516904
2121,2018-04-08,1564,"New Orleans, La",975,2,3,Grand Canyon,DI,0,30.3936869612112,3.993179367061616
2122,2018-04-08,1566,"New Orleans, La",975,3,3,Grand Canyon,DI,1,33.984880615487285,3.761954247630994
2123,2018-04-17,1708,"Los Angeles, Ca",975,2,3,Grand Canyon,DI,0,34.87903443286531,3.7600627223215035
2124,2018-04-17,1710,"Los Angeles, Ca",975,2,3,Grand Canyon,DI,0,35.77681887395658,3.7597161124900196
2125,2018-04-19,1714,"Phoenix, Az",975,2,3,Grand Canyon,DI,1,37.69962692375002,3.6610221964521825
2126,2018-02-23,817,"Phoenix, Az",977,4,4,Grand Canyon,DI,0,23.03701637195242,7.83061892399559
2127,2018-02-23,870,"Phoenix, Az",977,4,4,Grand Canyon,DI,0,19.790236940839602,7.250191144580231
2128,2018-02-24,829,"Phoenix, AZ",977,4,4,Grand Canyon,DI,0,19.237935149331747,7.001314056085828
2129,2018-03-03,989,"Phoenix, AZ",977,4,4,Grand Canyon,DI,0,18.42251165928526,6.697951004753342
2130,2018-04-08,1564,"New Orleans, La",977,4,4,Grand Canyon,DI,1,23.89547605984761,6.030956637325308
2131,2018-04-17,1708,"Los Angeles, Ca",977,4,4,Grand Canyon,DI,0,24.15981714062743,6.0103139737770555
2132,2018-04-17,1710,"Los Angeles, Ca",977,3,4,Grand Canyon,DI,1,30.475107613008692,5.391001749620158
2133,2018-04-19,1714,"Phoenix, Az",977,4,4,Grand Canyon,DI,1,31.05238988139316,5.304173972881403
2134,2018-02-23,817,"Phoenix, Az",983,4,4,Grand Canyon,DI,0,23.03701637195242,7.83061892399559
2135,2018-02-23,870,"Phoenix, Az",983,4,4,Grand Canyon,DI,0,19.790236940839602,7.250191144580231
2136,2018-02-24,840,"Phoenix, AZ",983,5,4,Grand Canyon,DI,1,22.837727929930377,6.809862420473885
2137,2018-03-09,1033,"Phoenix, Az",983,4,4,Grand Canyon,DI,1,24.454299183596213,6.503373814913352
2138,2018-03-10,1055,"Phoenix, Az",983,3,4,Grand Canyon,DI,1,26.579888932119427,6.177771268462603
2139,2018-03-30,1362,"Miami, Fl",983,4,4,Grand Canyon,DI,0,25.62113662560312,5.823364868744716
2140,2018-03-31,1402,"Miami, Fl",983,5,4,Grand Canyon,DI,0,25.252558088139736,5.658472357338748
2141,2018-03-31,1422,"Miami, Fl",983,5,4,Grand Canyon,DI,1,27.72084974980693,5.222749085343972
2142,2018-03-31,1441,"Miami, Fl",983,5,4,Grand Canyon,DI,0,27.207340868788222,5.066899938466203
2143,2018-04-07,1535,"New Orleans, La",983,5,4,Grand Canyon,DI,0,25.727447909724184,4.834903199978289
2144,2018-04-07,1540,"New Orleans, La",983,4,4,Grand Canyon,DI,0,25.67134139357179,4.717381042636955
2145,2018-04-08,1564,"New Orleans, La",983,3,4,Grand Canyon,DI,1,26.63368947790172,4.589662592718095
2146,2018-04-08,1566,"New Orleans, La",983,4,4,Grand Canyon,DI,0,25.948781934581536,4.413258650881756
2147,2018-04-17,1708,"Los Angeles, Ca",983,3,4,Grand Canyon,DI,0,25.980383384913225,4.2974036000250955
2148,2018-04-17,1710,"Los Angeles, Ca",983,4,4,Grand Canyon,DI,0,24.26671117558435,4.064056450947125
2149,2018-04-19,1714,"Phoenix, Az",983,3,4,Grand Canyon,DI,1,25.341192970225137,3.9569538155633817
2150,2018-02-23,817,"Phoenix, Az",984,5,4,Grand Canyon,DI,1,29.156700827024483,7.678901344084482
2151,2018-02-23,870,"Phoenix, Az",984,5,4,Grand Canyon,DI,0,25.74328958725943,7.1298682396367665
2152,2018-02-24,829,"Phoenix, AZ",984,4,4,Grand Canyon,DI,0,25.219038650872307,6.8933463694069
2153,2018-04-08,1564,"New Orleans, La",984,4,4,Grand Canyon,DI,1,30.99817366720901,6.163807573842613
2154,2018-04-08,1566,"New Orleans, La",984,4,4,Grand Canyon,DI,0,29.52206998584653,5.728200091298506
2155,2018-04-17,1708,"Los Angeles, Ca",984,4,4,Grand Canyon,DI,0,29.789900722282848,5.710628208805704
2156,2018-04-17,1710,"Los Angeles, Ca",984,3,4,Grand Canyon,DI,1,35.539834875880835,5.182448141770147
2157,2018-04-19,1714,"Phoenix, Az",984,4,4,Grand Canyon,DI,1,36.096083534550296,5.105456553022944
2158,2018-02-23,817,"Phoenix, Az",156,5,5,Grand Canyon,DI,1,29.156700827024483,7.678901344084482
2159,2018-02-23,870,"Phoenix, Az",156,5,5,Grand Canyon,DI,0,25.74328958725943,7.1298682396367665
2160,2018-02-24,840,"Phoenix, AZ",156,5,5,Grand Canyon,DI,1,28.692127509680073,6.711574857375681
2161,2018-03-03,989,"Phoenix, AZ",156,3,5,Grand Canyon,DI,1,33.242773772390436,6.193962111137887
2162,2018-03-09,1033,"Phoenix, Az",156,2,5,Grand Canyon,DI,1,35.05832185855651,5.977001530867205
2163,2018-03-10,1055,"Phoenix, Az",156,2,5,Grand Canyon,DI,1,36.47764749749098,5.84352599169896
2164,2018-03-17,1146,"Honolulu, Hi",156,3,5,Grand Canyon,DI,0,34.521432405628175,5.441650142794877
2165,2018-03-17,1155,"Honolulu, Hi",156,2,5,Grand Canyon,DI,0,33.03249162699147,5.150597784942599
2166,2018-03-17,1172,"Honolulu, Hi",156,3,5,Grand Canyon,DI,0,33.15349657719063,5.035822774764847
2167,2018-03-18,1196,"Honolulu, Hi",156,4,5,Grand Canyon,DI,1,33.56397322760612,4.996652155033972
2168,2018-03-18,1198,"Honolulu, Hi",156,4,5,Grand Canyon,DI,0,32.23215773392598,4.7313558394830695
2169,2018-03-30,1351,"Miami, Fl",156,4,5,Grand Canyon,DI,1,34.38317527531645,4.483259476546239
2170,2018-03-30,1356,"Miami, Fl",156,4,5,Grand Canyon,DI,0,31.99837297608975,4.2246430842307845
2171,2018-03-30,1362,"Miami, Fl",156,4,5,Grand Canyon,DI,0,31.709601704630906,4.113695543240117
2172,2018-03-31,1402,"Miami, Fl",156,5,5,Grand Canyon,DI,0,31.550680509227885,4.0566059185457295
2173,2018-03-31,1422,"Miami, Fl",156,5,5,Grand Canyon,DI,1,32.84383462060844,3.899775335310319
2174,2018-03-31,1441,"Miami, Fl",156,5,5,Grand Canyon,DI,0,32.57958893091916,3.835926139071539
2175,2018-04-07,1535,"New Orleans, La",156,5,5,Grand Canyon,DI,0,31.752579379784265,3.736857422656121
2176,2018-04-07,1540,"New Orleans, La",156,4,5,Grand Canyon,DI,0,31.83981234755606,3.6834517332197896
2177,2018-04-08,1564,"New Orleans, La",156,5,5,Grand Canyon,DI,1,31.983748133916524,3.658011840400715
2178,2018-04-08,1566,"New Orleans, La",156,5,5,Grand Canyon,DI,1,33.121066738695674,3.520395226843524
2179,2018-04-17,1708,"Los Angeles, Ca",156,5,5,Grand Canyon,DI,0,32.598076169142225,3.4309064512367335
2180,2018-04-17,1710,"Los Angeles, Ca",156,5,5,Grand Canyon,DI,1,34.70551429679674,3.2789768343796855
2181,2018-04-19,1714,"Phoenix, Az",156,5,5,Grand Canyon,DI,1,34.84575626048028,3.2597880207448586
2182,2018-02-23,818,"Phoenix, Az",968,1,1,Pepperdine,DI,0,22.19760337419534,7.69376478488103
2183,2018-02-24,825,"Phoenix, AZ",968,2,1,Pepperdine,DI,1,25.699508983733185,7.2081969095691525
2184,2018-02-24,829,"Phoenix, AZ",968,2,1,Pepperdine,DI,1,29.440074689266073,6.744572393853503
2185,2018-02-28,877,"Los Angeles, Ca",968,2,1,Pepperdine,DI,0,27.509235907333473,6.300823158801006
2186,2018-02-28,879,"Los Angeles, CA",968,1,1,Pepperdine,DI,1,32.42036624318505,5.848983089108043
2187,2018-03-03,924,"Malibu, CA",968,1,1,Pepperdine,DI,0,30.68502080094895,5.524155099039936
2188,2018-03-03,929,"Malibu, CA",968,1,1,Pepperdine,DI,1,34.61463061097265,5.16869660679357
2189,2018-03-07,1000,"Long Beach, Ca",968,1,1,Pepperdine,DI,1,36.67958178190332,5.0024129294801805
2190,2018-03-10,1038,"Manhattan Beach, Ca",968,1,1,Pepperdine,DI,1,39.31393652453748,4.781465613485386
2191,2018-03-10,1056,"Manhattan Beach, Ca",968,1,1,Pepperdine,DI,1,40.48339206946872,4.7549147264391065
2192,2018-03-11,1074,"Manhattan Beach, Ca",968,1,1,Pepperdine,DI,1,42.80606251029017,4.56328881170176
2193,2018-03-11,1078,"Manhattan Beach, Ca",968,1,1,Pepperdine,DI,0,42.53973313268586,4.377151414025271
2194,2018-03-14,1094,"Zuma Beach, Ca",968,1,1,Pepperdine,DI,1,44.04229579949413,4.281078460185154
2195,2018-03-17,1157,"Columbia, SC",968,1,1,Pepperdine,DI,1,45.83896532474508,4.152805384442991
2196,2018-03-17,1158,"Columbia, SC",968,1,1,Pepperdine,DI,1,46.94498889265679,4.15110256721536
2197,2018-03-18,1189,"Columbia, S.C.",968,1,1,Pepperdine,DI,0,46.04018611047722,3.954924453632249
2198,2018-03-18,1191,"Columbia, S.C.",968,1,1,Pepperdine,DI,0,45.27668834014667,3.7839693066796425
2199,2018-03-27,1329,"Los Angeles, Ca",968,1,1,Pepperdine,DI,0,46.00768925478372,3.704528003030163
2200,2018-03-31,1416,"Zuma Beach, Ca",968,2,1,Pepperdine,DI,1,47.09504048744605,3.6573313477720903
2201,2018-03-31,1421,"Zuma Beach, Ca",968,2,1,Pepperdine,DI,1,48.40498458522454,3.5830868729634693
2202,2018-03-31,1428,"Zuma Beach, Ca",968,2,1,Pepperdine,DI,1,50.61706656482201,3.4433594630639996
2203,2018-04-10,1589,"Los Angeles, Ca",968,2,1,Pepperdine,DI,1,51.51770417582658,3.444024335975383
2204,2018-04-14,1622,"Zuma Beach, Ca",968,2,1,Pepperdine,DI,1,52.468825547552726,3.427974098366262
2205,2018-04-14,1625,"Zuma Beach, Ca",968,2,1,Pepperdine,DI,1,53.4225300691817,3.4152116382006574
2206,2018-04-20,1731,"Santa Monica, Ca",968,2,1,Pepperdine,DI,1,54.32292208484895,3.416006029075866
2207,2018-04-21,1770,"Santa Monica, Ca",968,2,1,Pepperdine,DI,1,55.497480657940734,3.358899631222582
2208,2018-04-21,1784,"Santa Monica, Ca   (WCC Finals)",968,2,1,Pepperdine,DI,1,56.823190677464524,3.2845219034763704
2209,2018-05-04,1861,"Gulf Shores, Al",968,2,1,Pepperdine,DI,1,57.88130518696868,3.246544337942538
2210,2018-05-04,1866,"Gulf Shores, Al",968,2,1,Pepperdine,DI,1,60.37536859847806,3.122914780976635
2211,2018-05-05,1867,"Gulf Shores, Al",968,2,1,Pepperdine,DI,1,62.10843757561284,3.0273275473381056
2212,2018-02-23,818,"Phoenix, Az",213,1,1,Pepperdine,DI,0,24.19760337419534,7.69376478488103
2213,2018-02-24,825,"Phoenix, AZ",213,2,1,Pepperdine,DI,1,27.699508983733185,7.2081969095691525
2214,2018-02-24,829,"Phoenix, AZ",213,2,1,Pepperdine,DI,1,31.44007468926607,6.744572393853503
2215,2018-02-28,877,"Los Angeles, Ca",213,2,1,Pepperdine,DI,0,29.50923590733347,6.300823158801006
2216,2018-02-28,879,"Los Angeles, CA",213,1,1,Pepperdine,DI,1,34.42036624318505,5.848983089108043
2217,2018-03-03,924,"Malibu, CA",213,1,1,Pepperdine,DI,0,32.685020800948955,5.524155099039936
2218,2018-03-03,929,"Malibu, CA",213,1,1,Pepperdine,DI,1,36.614630610972654,5.16869660679357
2219,2018-03-07,1000,"Long Beach, Ca",213,1,1,Pepperdine,DI,1,38.67958178190333,5.0024129294801805
2220,2018-03-10,1038,"Manhattan Beach, Ca",213,1,1,Pepperdine,DI,1,41.313936524537496,4.781465613485386
2221,2018-03-10,1056,"Manhattan Beach, Ca",213,1,1,Pepperdine,DI,1,42.483392069468735,4.7549147264391065
2222,2018-03-11,1074,"Manhattan Beach, Ca",213,1,1,Pepperdine,DI,1,44.80606251029018,4.56328881170176
2223,2018-03-11,1078,"Manhattan Beach, Ca",213,1,1,Pepperdine,DI,0,44.53973313268587,4.377151414025271
2224,2018-03-14,1094,"Zuma Beach, Ca",213,1,1,Pepperdine,DI,1,46.042295799494134,4.281078460185154
2225,2018-03-17,1157,"Columbia, SC",213,1,1,Pepperdine,DI,1,47.83896532474509,4.152805384442991
2226,2018-03-17,1158,"Columbia, SC",213,1,1,Pepperdine,DI,1,48.944988892656795,4.15110256721536
2227,2018-03-18,1189,"Columbia, S.C.",213,1,1,Pepperdine,DI,0,48.04018611047722,3.954924453632249
2228,2018-03-18,1191,"Columbia, S.C.",213,1,1,Pepperdine,DI,0,47.27668834014668,3.7839693066796425
2229,2018-03-27,1329,"Los Angeles, Ca",213,1,1,Pepperdine,DI,0,48.00768925478373,3.704528003030163
2230,2018-03-31,1416,"Zuma Beach, Ca",213,2,1,Pepperdine,DI,1,49.09504048744606,3.6573313477720903
2231,2018-03-31,1421,"Zuma Beach, Ca",213,2,1,Pepperdine,DI,1,50.40498458522455,3.5830868729634693
2232,2018-03-31,1428,"Zuma Beach, Ca",213,2,1,Pepperdine,DI,1,52.617066564822025,3.4433594630639996
2233,2018-04-10,1589,"Los Angeles, Ca",213,2,1,Pepperdine,DI,1,53.5177041758266,3.444024335975383
2234,2018-04-14,1622,"Zuma Beach, Ca",213,2,1,Pepperdine,DI,1,54.46882554755275,3.427974098366262
2235,2018-04-14,1625,"Zuma Beach, Ca",213,2,1,Pepperdine,DI,1,55.42253006918172,3.4152116382006574
2236,2018-04-20,1731,"Santa Monica, Ca",213,2,1,Pepperdine,DI,1,56.32292208484896,3.416006029075866
2237,2018-04-21,1770,"Santa Monica, Ca",213,2,1,Pepperdine,DI,1,57.49748065794076,3.358899631222582
