,Name,Year,Height,Hometown/HS,Team,mu,sigma
1674,Alexandria Baker,Fr,5'7,"Westville, Ok",Ottawa,25.0,8.333333333333334
1675,Ayona Tharps,Fr,5'10,"Collinsville, Ill",Ottawa,27.36434700765567,4.833821803303274
1676,Breanna Vail,Fr,5'11,"Oswego, Ks",Ottawa,27.36434700765567,4.833821803303274
1677,Brooke Fearka,So,5'6,"Arlington, Tx",Ottawa,21.891677600930958,7.77436345109384
1678,Caitlyn Cox,Fr,5'10,"Norton, Ks",Ottawa,32.20085260423738,3.575667513246407
1679,Courtney Wheeler,Fr,5'11,"Gardner, Ks",Ottawa,19.027044588949156,7.268023290842246
1680,Destiny Crowder,Fr,5'7,"Ponca City, Ok",Ottawa,32.20085260423738,3.575667513246407
1681,Heather Huesman,So,5'5,"Overland Park, Ks",Ottawa,31.175351981135844,6.394304831481489
1682,Jamie Tonasket,Fr,5'9,"Raytown, Mo",Ottawa,25.0,8.333333333333334
1683,Jordan Wood,Fr,5'3,"Warrensburg, Mo",Ottawa,25.0,8.333333333333334
1684,Julianna Strode,Fr,5'10,"Bakersville, Ca",Ottawa,25.0,8.333333333333334
1685,Kenna Hall,Jr,6'1,"Desoto, Ks",Ottawa,30.450481529366602,3.449798020573539
1686,Liz Heit,Jr,5'5,"Augusta, Ks",Ottawa,30.450481529366606,3.449798020573539
1687,Makayla Aspegren,So,5'11,"Omaha, Ne",Ottawa,21.891677600930958,7.77436345109384
1688,Makayla Baker,Fr,5'7,"Westville, Ok",Ottawa,29.036769111061524,3.3334788684335366
1689,Marissa Chalmers,Jr,5'9,"Lancaster, Tx",Ottawa,27.36434700765567,4.833821803303274
1690,Mikayla Wheeler,Fr,5'5,"Platte City, Mo",Ottawa,27.36434700765567,4.833821803303274
1691,Paige Krone,Fr,5'9,"Bonner Springs, Ks",Ottawa,19.027044588949153,7.268023290842246
1692,Stefanie Mitchell,Jr,5'9,"Chappell, Ne",Ottawa,24.958707182997774,6.394304831481489
1693,Yuleika Jimenez,So,6'0,"Caracas, Venezuela",Ottawa,26.850159585185125,3.449798020573539
1694,Ada Nadzakova,So,5'11,Beverly Hills HS,Santa Monica College,25.0,8.333333333333334
1695,Althea Roble,,,University HS,Santa Monica College,25.0,8.333333333333334
1696,Anna Engel,,,Yula HS,Santa Monica College,25.0,8.333333333333334
1697,Camyrne Sommaripa,Fr,6'1,La Quinta HS,Santa Monica College,25.0,8.333333333333334
1698,Carissa Avina-Beltran,So,5'4,,Santa Monica College,25.0,8.333333333333334
1699,Chelsea Bostwick,So,6'0,Malibu HS,Santa Monica College,25.0,8.333333333333334
1700,Elena Eckardt,Fr,5'10,Palm Springs HS,Santa Monica College,25.0,8.333333333333334
1701,Emmeline Clark,Fr,5'7,,Santa Monica College,25.0,8.333333333333334
1702,Hannah Douglass,So,5'9,Highland HS,Santa Monica College,25.0,8.333333333333334
1703,Kelsi Pich,So,5'6,Stevenson HS,Santa Monica College,25.0,8.333333333333334
1704,Megan Yoon,So,5'3,Culver City HS,Santa Monica College,25.0,8.333333333333334
1705,Morgan Tarpley,So,5'7,Culver City HS,Santa Monica College,25.0,8.333333333333334
1706,Paula  Hicks,Fr,5'7,Palmdale HS,Santa Monica College,25.0,8.333333333333334
1707,Taylor Burke,So,5'4,Culver City HS,Santa Monica College,25.0,8.333333333333334
1708,Ada Nadzakova,So,5'11,Beverly Hills HS,Marin College,25.0,8.333333333333334
1709,Althea Roble,,,University HS,Marin College,25.0,8.333333333333334
1710,Anna Engel,,,Yula HS,Marin College,25.0,8.333333333333334
1711,Camyrne Sommaripa,Fr,6'1,La Quinta HS,Marin College,25.0,8.333333333333334
1712,Carissa Avina-Beltran,So,5'4,,Marin College,25.0,8.333333333333334
1713,Chelsea Bostwick,So,6'0,Malibu HS,Marin College,25.0,8.333333333333334
1714,Elena Eckardt,Fr,5'10,Palm Springs HS,Marin College,25.0,8.333333333333334
1715,Emmeline Clark,Fr,5'7,,Marin College,25.0,8.333333333333334
1716,Hannah Douglass,So,5'9,Highland HS,Marin College,25.0,8.333333333333334
1717,Kelsi Pich,So,5'6,Stevenson HS,Marin College,25.0,8.333333333333334
1718,Megan Yoon,So,5'3,Culver City HS,Marin College,25.0,8.333333333333334
1719,Morgan Tarpley,So,5'7,Culver City HS,Marin College,25.0,8.333333333333334
1720,Paula  Hicks,Fr,5'7,Palmdale HS,Marin College,25.0,8.333333333333334
1721,Taylor Burke,So,5'4,Culver City HS,Marin College,25.0,8.333333333333334
1722,Abigail Weaver,Fr,5'10,"Apopka, Fl",Southeastern,25.24368938708723,7.268023290842246
1723,Courtney Krause,Fr,5'9,"Venice, Fl",Southeastern,27.886137924231367,6.809496968450191
1724,Emily Boehlein,Fr,6'0,"Gainesville, Fl",Southeastern,28.3305068739067,6.809496968450191
1725,Hannah Kinlaw,Jr,5'8,"Jacksonville, Fl",Southeastern,28.3305068739067,6.809496968450191
1726,Hannah Kaszubowski,Fr,5'7,"Sebring, Fl",Southeastern,25.24368938708723,7.268023290842246
1727,Isabella La Vassaur,Fr,,"Sarasota, Fl",Southeastern,25.0,8.333333333333334
1728,Kaity Reed,Fr,,"Princeton, In",Southeastern,27.886137924231367,6.809496968450191
1729,Kelsey Morton,Sr,6'0,"Plant City, Fl",Southeastern,28.330506873906714,6.809496968450191
1730,Keniah Rivera Santiago,Jr,5'3,"Naguabo,P.R.",Southeastern,28.330506873906714,6.809496968450191
1731,Kiana Sawtelle,R-Fr,5'8,"Stuart, Fl",Southeastern,28.330506873906693,6.809496968450191
1732,Natalie Anderson,Jr,5'7,"Tualatin, Or",Southeastern,28.330506873906693,6.809496968450191
1733,Abigail Weaver,Fr,5'10,"Apopka, Fl",San Mateo College,25.24368938708723,7.268023290842246
1734,Courtney Krause,Fr,5'9,"Venice, Fl",San Mateo College,27.886137924231367,6.809496968450191
1735,Emily Boehlein,Fr,6'0,"Gainesville, Fl",San Mateo College,28.3305068739067,6.809496968450191
1736,Hannah Kinlaw,Jr,5'8,"Jacksonville, Fl",San Mateo College,28.3305068739067,6.809496968450191
1737,Hannah Kaszubowski,Fr,5'7,"Sebring, Fl",San Mateo College,25.24368938708723,7.268023290842246
1738,Isabella La Vassaur,Fr,,"Sarasota, Fl",San Mateo College,25.0,8.333333333333334
1739,Kaity Reed,Fr,,"Princeton, In",San Mateo College,27.886137924231367,6.809496968450191
1740,Kelsey Morton,Sr,6'0,"Plant City, Fl",San Mateo College,28.330506873906714,6.809496968450191
1741,Keniah Rivera Santiago,Jr,5'3,"Naguabo,P.R.",San Mateo College,28.330506873906714,6.809496968450191
1742,Kiana Sawtelle,R-Fr,5'8,"Stuart, Fl",San Mateo College,28.330506873906693,6.809496968450191
1743,Natalie Anderson,Jr,5'7,"Tualatin, Or",San Mateo College,28.330506873906693,6.809496968450191
1744,Alyssa Dincoff,Fr,5'7,"Home Schooled, Ca",San Diego City College,25.0,8.333333333333334
1745,Bianca Hawlish,Fr,6'1,J Serra HS,San Diego City College,25.0,8.333333333333334
1746,Bree Reid,Fr,5'5,Sweetwater HS,San Diego City College,25.0,8.333333333333334
1747,Brielle McKinnon,Fr,5'10,Highland HS,San Diego City College,25.0,8.333333333333334
1748,Elise Sanzeri,Fr,5'10,Bret Harte HS,San Diego City College,25.0,8.333333333333334
1749,Isabella Rubio,Fr,5'5,Mar Vista HS,San Diego City College,25.0,8.333333333333334
1750,Izzy DeNardi,Fr,5'8,Coronado HS,San Diego City College,25.0,8.333333333333334
1751,Julia Ferraro,Fr,5'11,Mercy Burlingame HS,San Diego City College,25.0,8.333333333333334
1752,Lyssette Serna,Fr,5'7,Montgomery HS,San Diego City College,25.0,8.333333333333334
1753,Malea Weakland,Fr,5'7,Mt Miguel HS,San Diego City College,25.0,8.333333333333334
1754,Mariah Wonders,,,,San Diego City College,25.0,8.333333333333334
1755,Marissa Thomas,Fr,5'5,Oak Ridge HS,San Diego City College,25.0,8.333333333333334
1756,Megan Seyer,R-So,5'8,Lyons Township HS,San Diego City College,25.0,8.333333333333334
1757,Shatha Julima,Fr,5'10,Hoover HS,San Diego City College,25.0,8.333333333333334
